Sample,1mem_Bt_12pt5hr-1,1mem_Bt_12pt5hr-2,1mem_Bt_12pt5hr-3,1mem_Bt_12pt5hr-4,1mem_Bt_25hr-1,1mem_Bt_25hr-2,1mem_Bt_25hr-3,1mem_Bt_25hr-4,1mem_Bt_30hr-1,1mem_Bt_30hr-2,1mem_Bt_30hr-3,1mem_Bt_30hr-4,1mem_Bt_35hr-1,1mem_Bt_35hr-2,1mem_Bt_35hr-3,1mem_Bt_35hr-4,1mem_Bt_40hr-1,1mem_Bt_40hr-2,1mem_Bt_40hr-3,1mem_Bt_40hr-4,1mem_Bt_45hr-1,1mem_Bt_45hr-2,1mem_Bt_45hr-3,1mem_Cv_12pt5hr-1,1mem_Cv_12pt5hr-2,1mem_Cv_12pt5hr-3,1mem_Cv_12pt5hr-4,1mem_Cv_25hr-1,1mem_Cv_25hr-2,1mem_Cv_25hr-3,1mem_Cv_25hr-4,1mem_Cv_30hr-1,1mem_Cv_30hr-2,1mem_Cv_30hr-3,1mem_Cv_30hr-4,1mem_Cv_35hr-1,1mem_Cv_35hr-2,1mem_Cv_35hr-3,1mem_Cv_35hr-4,1mem_Cv_40hr-1,1mem_Cv_40hr-2,1mem_Cv_40hr-3,1mem_Cv_40hr-4,1mem_Cv_45hr-1,1mem_Cv_45hr-2,1mem_Cv_45hr-3,1mem_Cv_45hr-4,1mem_Ps_12pt5hr-1,1mem_Ps_12pt5hr-2,1mem_Ps_12pt5hr-3,1mem_Ps_12pt5hr-4,1mem_Ps_25hr-1,1mem_Ps_25hr-2,1mem_Ps_25hr-3,1mem_Ps_25hr-4,1mem_Ps_30hr-1,1mem_Ps_30hr-2,1mem_Ps_30hr-3,1mem_Ps_30hr-4,1mem_Ps_35hr-1,1mem_Ps_35hr-2,1mem_Ps_35hr-3,1mem_Ps_35hr-4,1mem_Ps_40hr-1,1mem_Ps_40hr-2,1mem_Ps_40hr-3,1mem_Ps_40hr-4,1mem_Ps_45hr-1,1mem_Ps_45hr-2,1mem_Ps_45hr-3,1mem_Ps_45hr-4
5.797236611/211.1551941,2962.81759,49992.18514,3816.463329,1969.830167,3274.409857,96842.61177,3132.35142,3483.764702,3398.922845,44868.36714,7414.571996,12784.7443,6570.543215,31720.86297,26052.7101,2744.557262,6044.359233,23988.00909,18607.22075,7125.490201,4316.270885,26251.07118,83548.38929,2953.881669,2455.837278,6167.070522,9454.487602,9795.89231,39213.6682,54722.86949,97398.73916,378332.4372,102586.4446,113005.4349,285175.0511,594503.9973,445498.3536,128221.3687,22377.4386,601398.0982,405645.3613,910426.3543,185904.3349,548003.6621,464183.7555,735525.4421,570174.4538,5654.049418,1284.078032,1671.502723,2463.13643,14901.68604,2030.392827,2091.418214,35725.12777,12761.98061,3866.457251,2637.163926,9868.796171,3589.483343,7065.122426,12651.24965,15232.46962,37993.9898,101754.9815,6655.774977,3803.95506,8507.810681,35094.20481,22890.16854,18642.93506
6.427779025/340.1869391,12177.70341,2502.834267,15409.94066,10905.58268,45507.69702,124884.5012,197239.3591,32576.12127,15167.39786,298458.0926,279406.0076,134979.4694,17573.99961,280210.0594,411096.3668,173457.3693,30876.65938,281038.4992,615308.6604,215439.5649,29679.60301,338744.6701,700546.2038,0,2111.76419,52921.70538,3553.522228,7048.223545,3983.541103,10036.55205,294195.2592,9751.454765,4201.809991,290229.3209,239756.4329,17072.10869,41574.56088,76728.72293,114833.6828,77290.3673,132245.0792,99485.35055,399539.5061,151196.9633,80647.96487,496449.91,181110.7834,5384.332024,0,6344.87331,0,7817.22103,2218.255966,8692.291168,5728.433519,5492.576625,4150.565398,47700.6813,3518.651718,5596.553845,13768.39034,39880.61528,3229.315065,43249.79081,21203.02493,20758.39951,125420.2842,6445.047012,23367.20586,15989.5476,43461.05275
9.130871418/190.1075974,5119.667927,136097.4725,42122.81948,185457.8077,112170.3756,788412.652,67755.53117,95972.39426,94866.14046,99398.01119,121456.0009,76451.6827,46837.46386,69591.64694,168790.0113,105853.7983,55885.96144,1153883.216,1357295.958,226387.4089,73407.9739,148344.1297,1223203.936,3315.374346,199381.3707,98204.23505,26340.477,11969.17135,139085.7834,146359.2801,91537.14504,81443.29577,107245.9482,40478.09464,805114.7593,75814.35185,26110.76465,186549.8782,22643.03372,82074.98227,49162.78408,129715.3682,4388632.557,42014.01564,523219.0021,87802.63162,46892.59,3057.705082,125930.4282,149734.6454,9590.094471,20038.95074,64106.66187,25057.4616,225084.2104,29212.26214,219328.6108,1058349.509,402080.3661,138862.4219,89294.18405,174819.0846,64589.65489,59223.81944,632293.3743,316470.173,1376160.485,4472592.232,90074.28903,1577639.468,2129622.127
6.416875065/270.1815674,46077.37465,3309.501864,7802.254328,6114.131006,350548.2448,159075.3051,593762.0827,192112.2379,1052097.583,1014233.398,1050808.322,707927.3758,85495.4417,1426940.024,1726570.188,187022.0032,1584568.902,1080694.464,5732983.209,767741.2344,788690.8685,509564.2041,5906779.799,1424.919135,2331.45888,86353.21793,1673.216702,1721.04296,22634.50141,36830.59819,6862.198043,8261.228376,39702.58135,11142.47112,31167.38665,11799.77485,210301.6832,19484.47574,2452.639906,14032.51381,115265.7103,191630.6736,40861.37297,20531.51995,188143.6082,96699.68224,286400.7666,2439.775541,2253.23992,5728.149391,1941.561231,2488.899905,2278.630837,2372.395154,7168.476108,7172.730757,3142.704869,6895.199298,9877.078379,6237.956354,68324.17785,12820.41065,2529.252596,16203.61788,6632.729704,12242.88558,3329.868866,334180.8658,70044.82992,82368.88942,5276.673924
4.112976259/314.0861146,0,0,2146.383124,3012.833548,1570.867748,2598.659845,7845.608872,3244.121816,0,2997.887793,3538.886079,3605.313015,1579.243198,2605.742036,15731.56391,1559.22138,2758.762566,5393.475036,8064.97616,3794.621382,0,2809.300873,4198.561415,1247.753469,9482.945087,9811.807216,83761.49366,108424.9083,466166.4108,308888.5669,602239.7225,653919.7433,503639.8506,557408.3095,579580.2624,1081120.53,392830.2449,553541.5255,362466.3827,416800.1428,522818.6028,600717.025,738527.3264,261301.9373,834317.5417,433459.167,2386086.007,65439.94422,211849.789,129902.7363,108004.7785,618406.0641,1126921.657,1536461.184,2436877.949,1956619.809,1984895.801,2520379.813,4471506.658,3620579.58,2322252.438,3475631.996,2147919.906,5208877.948,4334215.901,2771790.71,3037189.451,5244893.963,3491518.913,2047265.025,5644740.144
1.511102932/297.2540179,8241.232311,2257.915845,7737.696486,26995.39095,188493.0643,6621.711588,9805.925625,508719.8686,295919.1191,3242.943866,6194.831607,498424.0592,815377.6549,42074.32277,35712.88734,532957.9274,844022.6302,9205.113653,16969.69097,839841.0259,1058487.785,19129.1508,127419.2558,4799.411621,1598.699452,28420.38372,14282.62363,52052.8668,41037.06696,186212.1214,83182.42723,266573.4032,185840.5387,192777.2477,206224.472,66562.01526,801604.9275,103616.2391,139015.8257,132707.325,1092592.484,245155.2245,794876.3815,22504.50829,318635.3845,618200.4076,410122.758,12063.25744,12612.2035,34893.30846,0,421649.4497,1674.589696,9054.496804,22812.51417,367499.3697,3506.784158,100577.8842,2946.620502,350079.0524,3388.585363,51401.60615,2158.085879,669766.9582,0,21940.62824,2820.28172,530142.9295,16328.79738,10455.51075,4439.665038
1.160494264/570.1751322,399909.5536,101677.2569,191014.9142,1040862.355,1630911.544,1597253.796,538279.9148,4256957.833,1996484.047,1395229.862,1658378.323,5376713.715,2032379.125,1797970.433,4744276.225,6619123.747,6120779.432,2745199.689,6073685.547,12949159.52,5907544.146,5556826.061,16095651.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12974.52629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4756.4654,0,6166.635404,0,0,0,44177.10029,17316.29822,0,4114.724358,140740.6346,8470.651206,21712.81921,0
8.703359899/387.2723059,16745.51362,14853.93487,77756.0487,28800.62338,1736.015134,28923.55409,10009.52716,2355.492612,0,300254.3463,19919.89007,0,3108.69924,115044.6638,276203.6372,3079.904804,4778.644713,475741.3894,92719.47542,17835.53904,4824.365483,669686.3779,137324.0176,0,0,0,0,2225.031922,19957.96507,196866.9126,118825.24,4134.738292,141636.1257,69306.201,345883.2889,34687.95563,2245715.659,390066.4357,164955.3124,182970.6884,3591160.084,544388.379,491264.7646,213385.4122,4704850.517,1349983.879,202668.871,0,40535.79324,3040.524395,3835.399629,6391.76849,512807.7029,34662.50343,17498.96164,30363.3577,945249.8952,753077.3172,62334.41184,22917.18264,1048958.446,1443505.838,98481.25536,130802.5952,2213577.743,24989.63629,1115128.238,95284.26498,2063222.578,733321.1134,113791.6172
5.715303874/288.1711282,18813.24682,2667.776043,78505.605,130989.5452,92251.70048,10788.39037,120486.9632,154918.414,66348.50991,13284.71623,96662.67778,493904.1449,92711.61095,119481.1163,559021.6973,104464.2775,91943.91894,258816.5496,183424.5887,862310.1557,139086.6218,171525.7893,777706.0952,1840.324701,2209.481198,119921.6883,11639.15246,3374.546423,4181.188127,129034.1555,88598.709,3091.072606,3166.818716,147667.1352,18854.05286,7871.408226,3225.229708,70921.83862,15416.87064,71731.31834,10538.84611,286987.3464,30298.87876,140812.3797,6884.358585,225518.6567,69045.82589,10081.63197,8409.53027,23416.52501,2070.548951,125954.6215,1423.516531,7912.764274,2691.573236,20427.42664,1764.307279,8795.930607,2865.109081,21301.51041,3003.075504,14023.81662,2885.738388,127249.7856,2221.987615,8110.789686,3761.077882,218261.2166,3267.758963,14428.04423,3906.477495
9.327560984/170.1177952,19646.94206,227240.062,48311.58056,22293.61482,32234.82972,772023.4292,57364.32525,20731.13517,47730.97036,545096.8602,165782.1425,59497.02643,18335.45357,659502.6566,53091.30109,17649.59131,40818.65852,939606.4403,176444.6065,136735.1405,52003.98123,478986.9167,501388.4256,11981.26125,87777.30391,55324.81249,33872.11372,13899.17544,405581.8513,50988.82259,22572.15646,15152.76034,343519.9208,260723.8998,89583.93796,19373.83792,379455.0434,352794.8878,14456.72723,43708.79794,389696.4863,55902.43451,313090.0452,20473.46306,1430562.744,271977.9056,21407.35659,28860.74976,539695.0988,511975.953,16072.64736,55329.04922,687275.6156,599553.0271,756682.8249,50279.13667,1743639.807,669081.0282,108401.9872,40156.09588,987961.6335,789976.868,167473.6066,133242.0624,1435074.73,1209699.798,325418.7625,2385571.505,1443637.045,775970.0373,169792.2528
1.509763974/133.07616,176785.9598,219414.6438,182187.6593,205073.6475,355742.689,289345.8297,958247.3359,1373224.278,169261.872,222387.682,1473648.957,439592.7163,418510.9203,290787.1544,2140987.067,1407084.806,697585.277,363499.3049,3712352.282,3395724.706,367948.8308,2823609.115,474756.9859,11969.10952,11721.67159,31243.64488,7143.272583,38086.02305,297011.6633,36936.69738,13301.87368,51093.30033,305283.7641,231723.8956,71948.23178,70838.28786,360792.9606,231936.9111,70382.20592,37289.79993,398076.0148,113061.4795,110568.133,72966.78242,623516.4631,128602.3109,123048.7045,30855.31968,140395.8355,19273.24219,27240.51078,44728.13717,16798.38471,139686.5438,16079.30545,189811.1382,27063.79119,159177.2073,25219.53,205050.75,19346.89089,271491.4215,50676.5842,141625.4871,19640.72821,222097.6275,110492.7117,138739.4487,154273.9873,493124.2925,33164.03381
4.804720678/579.1130992,53227.75071,10343.86124,18612.88366,1244.084597,414373.7252,33401.00626,56512.61363,849931.2787,410645.8267,383964.6386,36572.91616,672698.3099,176953.1841,576298.1718,703355.6496,791608.6432,765966.476,379166.3094,101319.27,1504670.018,418848.5946,620096.7901,1392132.462,0,0,0,0,0,0,0,0,0,4019.849311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.35487553/244.1295335,31658.53325,23341.01527,54566.1871,9982.031909,4129.402994,284101.9936,31335.2018,23363.64013,73348.81127,146518.6826,24970.79312,30939.34763,12898.00261,98373.35776,1491186.608,12082.12472,43484.17449,393635.9247,190349.7302,98306.98466,7913.4776,53471.33978,1173249.428,16330.75944,564027.0176,82985.70645,30951.923,23196.52138,1612791.036,2450934.37,542014.4738,76937.2002,1015491.364,1930878.7,929571.3748,168465.4148,3522214.828,1742861.469,63819.0937,43720.80013,1296042.961,199673.3092,528474.4968,94550.52161,19124041.59,3158100.227,1041625.619,78971.11099,442306.3683,323247.206,13140.01584,372064.6316,576302.7052,576117.6827,712323.0555,703454.6468,1696996.796,799050.5166,583916.4546,457580.0885,1053378.741,1199376.11,113997.4928,462993.1679,1769516.686,1858084.483,235581.4992,520856.3121,1953629.171,1547626.812,333534.9347
5.024405695/291.1341138,17848.26848,96909.1613,66257.77844,71823.34821,24231.26674,67297.4034,113689.09,63901.44881,18970.96281,151796.4002,121139.0637,37858.04763,44944.98731,163363.2953,423361.6932,51858.84122,29497.04018,130558.5678,494159.5403,85716.56585,37231.8867,42241.37868,119521.2523,8579.502624,29724.67635,55089.43992,26376.18469,16305.94387,23682.30903,48105.34181,42882.94437,60073.801,139490.688,43097.54042,89261.35564,15309.92588,91569.36635,50748.75366,33912.84279,87359.73278,59515.70208,215323.4828,110990.4018,77472.23779,75660.00217,67076.52254,119710.1772,21247.12596,8131.308093,23580.86429,21744.21914,13261.31,95814.20125,27495.05216,83560.69419,19496.09352,37416.95525,347875.1735,201437.2757,14277.04768,544516.6808,106924.5137,678581.4176,26189.87447,19333.27068,71916.07743,2272092.364,2044107.626,57081.93204,40380.59072,859384.4445
5.324014192/287.1371229,3134.830358,7976.821924,18738.05439,19122.42141,3705.751916,59247.2254,141243.8258,32187.23768,6711.060809,65445.31028,217538.607,92852.02059,6158.857457,113022.8,258863.3772,59709.04045,39573.57706,155475.4786,330122.6827,114406.6115,27634.5628,277500.3955,317215.1717,1252.10479,1898.115789,4760.880545,2790.334983,2350.034023,14891.05329,1786.109398,2324.99814,2742.559631,2143.544737,3444.988142,4769.293742,0,0,4898.489201,1846.931401,2581.090209,14760.51565,13035.88186,22473.13077,3815.500265,81222.2625,50262.6338,5743.709235,2039.852232,9838.342547,10956.07822,1972.187136,2529.477493,65698.79295,8538.580361,23111.84202,2642.956303,72931.85735,12637.8558,3821.775672,5858.668083,83852.0681,49493.02977,2351.337021,3816.530644,17924.11701,140079.6655,181787.2776,96667.70721,41480.75425,114403.9216,72611.60759
1.766263158/160.0969153,193761.5862,333464.695,118278.3705,1265616.003,504324.7316,915653.4621,1115813.725,634806.7881,192302.8764,499441.9909,2061772.32,891722.121,92109.35676,1105399.427,1005024.819,356156.0794,399362.8291,1216292.291,253742.0009,1615530.755,311012.085,751723.001,624857.4155,191143.8182,373165.7471,653480.2611,303286.8384,639566.0548,801744.7549,793429.6783,1201483.099,1259898.501,1019537.655,900117.1998,377447.732,1461683.031,1462912.774,1074451.155,584174.6085,534205.8499,2071674.549,855804.6109,127628.7554,489103.9486,672895.6314,1418545.536,1136291.593,126155.9589,36581.11807,123409.6684,222114.0598,774769.7634,561439.8574,748857.5536,109279.4112,1852936.068,795982.1765,948844.2771,2130518.479,1807135.639,1007404.462,1280526.348,2844443.455,2511235.327,1651984.418,2099739.382,2327098.589,116089.5252,2558082.141,2228864.737,3911255.332
4.669952051/214.1585149,17764.23463,2119.197865,11820.85635,2331.946235,12545.59823,58824.17349,46014.91595,93694.35728,18968.44415,142872.97,25025.10778,274149.0261,10293.90637,163973.9676,89935.57505,9298.57228,36895.15742,62791.13027,585609.3101,130261.7158,10322.85305,70107.50638,720153.8475,1650.634792,2702.344768,4995.548347,3356.894454,9599.267886,1378.203061,2824.454457,3800.46717,1559.124162,2101.289492,0,2000.173827,7649.10883,4739.459156,3579.608157,1608.307092,7593.549841,4730.585067,3286.729516,3610.249401,15441.99023,2982.110504,3787.315733,3823.242234,1226.846101,0,1400.702613,1536.193237,2714.88538,1840.575265,2101.020343,3154.525635,3687.395392,3167.781349,2243.815306,6415.227006,2269.795289,1472.430196,0,3485.719322,4304.689237,3149.803676,0,4724.95004,2121.35546,3162.893788,25787.0931,13077.46688
7.687701364/412.1841402,2798.804664,4085.988107,7125.661263,20106.47391,89519.38651,14390.35214,28402.53613,19777.92261,164522.0251,9801.869145,93119.1537,13415.73142,112453.5829,14610.08343,300497.1287,35663.63737,393056.6498,13146.72608,65736.29855,56327.97282,262343.4358,6194.704302,224851.2587,0,0,9828.889753,0,22434.55344,1630.177487,85958.60828,68599.14211,57437.03,0,8078.010566,64464.17762,32747.76151,18952.32201,10948.61313,7343.40552,40705.36191,3253.259087,0,9775.149192,16579.26266,1616.829177,9342.348894,3525.002499,0,0,0,0,0,0,0,0,1856.666489,0,0,0,0,0,0,0,0,0,0,0,0,0,5039.479106,0
6.380792796/302.2077048,19692.93525,4477.049016,51862.63128,30327.45276,11594.03837,30698.53789,34028.70794,89467.74182,59017.25007,94075.76642,42141.34125,403001.6554,3187.079094,52566.63713,760527.2718,74141.06539,44574.80449,893090.8544,115484.0422,127188.9768,22618.711,40502.39507,1632790.037,2129.630862,3855.665852,65555.08065,3985.279039,5732.675703,158164.7827,422624.2287,95817.36284,201548.1446,430764.9084,486616.2,1849657.561,888952.745,1485109.281,900276.5023,60218.73302,995348.4008,2506870.177,1363624.709,4977845.721,1415458.767,2999195.3,2895789.519,1567652.212,8868.955422,34567.39767,53338.8696,36949.29274,3332.934013,105701.5012,91008.41242,322884.7889,142275.7296,118982.9125,499520.3285,275892.7153,187201.2882,443282.7349,709960.9375,441722.9459,472710.5204,627156.0337,247642.8751,216949.6087,726348.3409,1126616.533,1160652.492,1886384.441
5.15566726/294.1373423,200094.7326,125572.4652,366226.6577,12750.7853,179437.8264,372253.2143,69224.85719,127488.3211,134616.2254,636058.5725,182802.2295,408068.6857,49782.54127,1562168.821,160715.8537,171960.2098,369119.1389,575115.3646,668624.8787,1089380.144,397783.3602,677097.8774,346436.8878,40178.64304,64240.27287,15433.10016,416700.6795,52130.64401,6122.579058,7511.472683,118798.2338,3274.705334,2233.78155,2772.501912,3801.518974,2249.385294,2975.423279,3557.782932,71694.75703,2396.435038,3017.881904,12479.47418,6288.757465,2131.934305,2506.150284,5721.700139,14272.968,594190.373,3008053.512,279762.4293,162469.8008,58645.10501,6016.573533,14760.61224,4941.576239,44381.37692,2953.820143,5461.091826,53210.83459,15912.23812,3933.404937,13669.08628,7358.904,6633.681857,0,27348.21854,148915.2582,3055.474461,4340.687562,5346.513502,18347.97938
4.057916926/392.2548793,1661.682879,2493.915734,3369.759034,5575.066368,3695.287583,3468.847096,3175.185588,2640.914804,3265.539801,3966.729424,4235.919989,2661.17678,1741.622123,6490.201965,6837.427137,2629.782106,2719.221419,7510.587339,9629.571963,4540.686545,16545.54569,5186.274066,22959.68175,26494.73981,61492.93978,113420.4759,96744.03866,5316.536509,729270.6702,220466.5287,83520.06263,52753.33162,216149.9667,393365.9172,431558.3442,24410.58497,630537.9982,1184948.109,82244.08055,43181.68868,526635.5295,666827.5786,4141837.93,27816.42319,3899565.917,1679208.836,867085.8684,4242.536153,41624.02527,8958.997766,6764.899742,3880.718359,106635.656,219994.0053,53173.31671,159918.3801,241804.7742,82400.11349,374798.4203,40357.4267,1172486.501,177694.3855,298342.0852,11885.20279,1433491.75,139565.5293,145325.836,58049.43073,1710017.485,233379.6954,54588.95602
4.524022261/410.211228,0,0,0,3014.252496,0,0,0,0,0,0,0,0,0,0,6378.52173,0,0,0,22769.72883,0,0,0,7530.252123,1617.516344,10273.18608,20702.38885,8056.421693,0,79791.88769,46206.42214,11628.00506,0,136794.5186,19486.69822,99088.193,3705.789095,96928.26684,194756.108,6164.987729,2395.868714,344916.3581,301155.7704,218825.7152,2585.656028,564147.4721,214367.3208,20653.11871,1796.801029,4267.193145,2506.190543,12253.11789,2025.445838,20126.10479,3128.086174,3833.03869,3037.397999,19599.66207,18764.94177,12405.80307,3404.483768,15895.29695,37136.56494,17179.20318,4257.440666,11569.94779,8907.20153,32948.93325,5654.195912,8269.052746,111522.8168,80931.1924
5.283965592/600.1547252,4187.06021,7488.129364,2766.142548,5552.456626,3681.186727,13319.11196,13739.89666,33006.202,6621.888584,27290.72721,100134.1374,16013.48861,5856.589396,54365.94695,133327.428,18871.66468,12405.11996,14788.7624,419804.6418,148809.788,15430.28223,66205.0754,465626.9356,0,0,0,0,0,4260.73665,2531.812516,0,0,2437.630249,1836.105816,3394.039972,0,5660.507436,1623.128991,0,0,3056.801467,0,2471.162479,0,0,0,10062.69912,0,0,0,0,1682.677649,0,2413.951857,8781.568158,0,0,0,0,0,0,3401.879264,0,0,1676.253434,8433.094968,0,0,0,0,0
6.116247079/341.2075922,85762.51862,5833.317993,60386.03428,9949.802243,293176.5178,311024.2016,1419611.977,265162.5675,396426.5308,1460671.134,1354107.377,2471580.725,591859.6926,2884870.482,1380609.371,1032605.904,2443866.839,1406221.033,7116400.307,1431106.402,2929787.751,1080561.564,6721250.61,1440.665004,1762.806557,9477.125562,2852.879811,6895.16814,3427.249736,25385.19438,9824.782999,19946.48566,3426.419523,4541.281728,5802.811357,6556.199032,14800.66388,2540.182264,2212.108695,13400.76575,2942.824004,3554.470787,5838.127866,5748.556226,11515.64867,41113.55586,5994.606446,1881.823093,3291.337482,3763.843446,2509.294018,9057.082476,2377.528242,2558.964898,2434.383143,8140.391109,0,10863.85512,0,4190.50484,0,3436.630736,2311.469877,13841.00797,0,5768.987298,2119.844934,7570.642236,2862.718134,6223.084727,2713.595431
1.213437349/253.1911619,52483.97305,34817.99359,163154.0216,79443.1445,364468.262,109300.1425,945587.7668,452067.8591,668993.494,1005907.438,351129.4542,2133642.685,263625.1879,2100126.39,1225623.082,488440.1725,1287774.178,1440215.443,1635892.175,3546123.512,787770.4167,1184299.914,6625624.784,101316.2735,28520.07669,93015.44564,142443.4348,318084.6974,110374.5006,1118496.342,253978.9271,674364.8558,30850.26301,759509.7108,1512405.827,709269.9354,101341.4908,113261.7594,539475.6668,1113080.19,533730.8257,1767185.481,922977.6767,759515.4643,701471.7329,1060061.661,1659798.878,62263.06224,17755.54682,153684.4443,49834.78338,674463.222,21753.36469,61415.95048,60455.64883,385262.2804,16941.85092,327723.1798,221330.0352,265058.19,4595.321723,257062.1558,171337.7807,498979.3812,6904.911028,197311.6706,56077.68121,820182.376,59017.85624,369326.2737,135683.4189
3.37781629/272.1117132,3503105.068,574360.097,77379.08222,552354.4584,2198506.856,91766.15442,4826783.772,3172070.104,652080.2981,166684.9612,7986243.055,2616269.437,2623204.401,130617.3324,32186809.98,4602038.272,455957.0556,3313806.733,10561533.67,11346701.59,99745.76635,849440.0607,26049244.56,202817.5379,719754.3094,1084826.926,33796.37412,1750780.782,877021.6363,4687166.263,2761727.74,180497.0107,1752549.516,1604110.762,3557323.63,280234.7825,1678301.414,1587816.294,373028.3033,49696.29031,1241816.526,120968.6515,1151621.72,67756.72468,791072.7695,264374.9305,85223.78207,1504576.308,4117798.746,1752696.91,758454.7419,2570978.182,299096.3596,1056665.979,2012247.667,3064931.058,259636.1453,2926481.708,855744.5977,2434400.771,1235993.104,2077107.181,1773175.831,3963233.316,3089746.143,2563980.449,2053643.921,4075999.502,1230693.892,2877666.569,1274533.356
9.590946252/165.0659043,195586.0386,15119.34086,259203.1973,55067.38806,338530.8176,473389.1743,249786.1407,10555.02106,309889.4841,449933.7222,105239.3252,235931.8465,327621.9992,521527.5054,189819.8802,521134.1254,480599.0003,778551.2019,2794785.652,683794.3652,591373.9839,509431.9557,53795.25846,27170.7231,21835.13102,15163.2693,8598.79703,249328.183,330163.8352,584198.9061,474238.8363,15081.59913,670012.0363,891826.9638,82252.16892,528629.473,1006798.826,1309570.883,318048.2025,29906.05626,1590343.415,3845910.017,1318246.435,939443.149,4344695.764,2226130.502,1208852.125,8678.61187,167229.8104,123994.7553,5349.375385,636475.0909,195139.3878,287023.7601,440062.2216,567316.8587,584040.7646,361893.1672,215455.3599,433557.2425,315516.7866,435342.673,14541.45369,483002.8907,760545.7588,2581548.787,1247898.854,493731.7704,512823.0939,1987680.177,222143.4005
5.518153999/401.2770461,0,4339.366656,0,2678.69178,2157.582918,4446.244068,2749.762566,0,0,10334.306,2488.998893,6450.805751,0,6360.48712,5179.117343,0,2360.415174,8741.612867,17828.29828,0,4193.163178,2902.873497,19147.45352,0,1878.085973,1504.008035,0,1647.508367,92775.20349,91279.00148,4664.948895,0,211205.5713,123980.6316,371068.5345,124238.0468,474808.6183,344101.6224,5616.521159,186048.9791,775373.5965,454375.5204,1241506.947,321114.6971,1891781.067,643882.7017,691874.418,1553.297758,1741.825923,3239.317577,13261.1185,5425.748683,116538.4752,5195.938238,219099.3314,69072.00942,345300.1586,310856.0958,9279.871866,130608.0031,311312.1213,396701.7635,78006.56845,73881.73695,485182.1029,353703.2985,239006.6753,146364.7725,683809.5952,449738.8755,193690.7578
6.390651812/285.1814636,71675.11338,3526.663763,16601.28293,16156.13667,108528.5077,27453.25175,59708.34046,148398.9375,189142.2187,59904.22382,11118.81331,53975.86506,83943.59931,111700.6667,88937.12042,63030.4575,456075.3054,119251.9004,196290.0053,462956.4104,42347.75731,215920.5419,344835.6686,4328.868834,5039.366292,11155.62357,3780.502248,93944.49355,3756.322817,6169.999114,347208.3949,146249.407,2661.62752,37939.38074,203139.4643,139262.1319,63448.82418,4742.126906,183917.26,131308.418,56261.11942,151701.1151,19871.02285,29757.15721,64049.70582,203382.9758,269431.7149,7610.38419,3031.773024,3484.62265,2933.565194,72766.47176,4090.824536,2686.700066,8335.878871,23702.50984,4986.929728,129804.0553,9666.970639,29484.27069,128809.179,16205.76337,4422.712281,56806.04728,7084.161327,13235.21173,154745.278,387195.4443,71625.52718,53256.21421,191543.0482
2.272457963/373.1114724,2717955.601,6763634.939,8195137.039,474555.8404,19996073.97,2853859.384,3255554.177,20725017.42,24208047.33,12143069.78,4344401.283,13712559.92,10625046.3,11317587.47,13742809.39,11549785.26,42231923.29,25675777.42,10273361.42,36845651.69,21512694.77,29639210.2,15954496.89,0,3783.151911,0,0,1625.263363,0,0,0,0,3060.490431,0,0,0,3900.220516,0,0,0,0,0,7050.327219,0,3528.121295,0,0,0,0,0,2418.220705,0,0,0,0,3832.068102,0,0,4412.136399,11841.51251,0,0,0,11599.49369,5459.270584,9833.825716,0,15457.5894,5475.866072,0,3964.994192
3.407829323/288.1212675,8637.150072,19497.07071,13520.38392,19644.1964,8132.411049,18777.28758,61735.67481,23110.99714,8432.304913,37621.4078,41516.20692,15696.19348,8955.57967,39459.32142,77371.63749,32490.2658,75242.44479,78415.67729,42856.76216,105780.2444,12101.72737,31284.91194,116188.2064,9990.383313,11174.52354,22538.57176,13886.05416,51124.52354,20685.18071,8959.039051,220211.1387,303060.2517,5033.571247,9520.842858,6593.706261,263248.2366,5489.301051,43301.70713,200860.3493,591409.0795,3758.170021,146551.6244,5547.939305,740494.5938,14626.4405,12866.61191,168879.7176,2804.509801,6007.07094,4006.820934,3597.315367,130083.6427,0,0,2462.975288,302164.2193,3776.050447,0,54653.14569,267762.0621,2596.56854,4467.968272,1210194.439,4654311.345,3785.087145,5646.981572,1786232.451,267853.7602,9253.96756,4244.566993,332185.083
