"","1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-1","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-1","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-1","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-1","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-1","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4","ExControl-ExControl_1","ExControl-ExControl_2","ExControl-ExControl_3","ID","MZ","RT"
"12316",0,0,7695.042789,7094.236365,2350.108088,97474.8615,8666.913526,10037.82821,215588.079,34313.71866,24307.56506,104054.97,1196.176216,67876.07661,26334.69935,91346.60271,570.686123,104077.853,19137.30124,4278.400554,5505.802272,25407.20933,29169.04677,117073.5589,14300.75406,278892.4971,154061.2274,134808.8105,8238.848162,75051.87802,98491.24295,150346.0653,23491.57005,239745.2636,165010.1424,170300.1169,63099.21434,470863.3392,76241.29977,445422.8917,26975.09568,291387.9404,19186.80527,18846.98464,1753278.909,336183.3467,1707347.624,2274772.632,627770.1611,3268481.276,3205118.842,2918234.674,2191135.217,1760014.361,288366.0356,4381401.812,4476049.757,1960600.186,1689646.408,0,482.1111439,0,29840,149.0740006,2.571290094
"12317",0,0,4998.969861,0,0,41238.70325,0,0,8368.137751,0,0,25774.3635,0,0,0,21571.55405,0,1398.238718,0,0,0,48543.83859,0,0,0,342063.9205,0,0,0,110645.2912,0,0,0,78509.01875,0,0,0,185748.2326,0,0,1114.477602,25096.26532,130245.7761,236544.8029,5744207,1462380.711,2867623.858,7080009.408,3310294.171,4751597.188,8179441.321,8526021.115,4093032.577,7794643.563,1559259.574,6142170.004,10949214.57,5936928.046,4930486.393,0,0,0,29842,293.0407832,5.096623747
"12318",686643.3371,562387.0711,782134.9037,5100866.271,922864.6268,2268925.583,5502501.046,712549.8424,2659314.389,4875974.966,2422578.301,2978558.696,699960.1179,6632115.502,3858334.216,4294513.693,42478.55999,5738637.528,4912666.238,14218.35905,4767.946144,18309.79215,5163.688628,83754.06848,50027.73268,69585.42875,248482.8028,184859.5161,9090.274401,131446.6245,64362.96718,220210.499,17181.56146,228032.6791,330199.5759,134669.2275,13985.35412,188349.922,159739.8889,495168.1261,18303.88496,450200.133,129984.638,152598.2149,621450.4866,200873.7755,887514.5847,779498.5358,301766.929,1176773.749,966681.5636,1050681.074,1101448.974,389718.1504,144824.953,1503856.382,1057306.859,614006.7663,790392.8738,0,0,0,29845,279.1333814,2.174044624
"12319",20058.39137,13247.32481,29137.83427,18442.49998,17931.54158,199392.4004,46881.94086,2087.212671,215785.3753,15109.87081,54748.81667,238801.8842,1455.026515,17172.95716,31656.99843,203427.3415,0,24851.37439,41845.21971,18323.00423,14020.96137,74364.35117,16506.82563,29443.39878,16417.00135,1070508.058,17431.68282,35669.56759,3146.489171,503905.4068,19145.28446,27722.73492,10447.18285,568649.8141,15433.31262,28269.44134,1195.040629,931793.7516,8587.132026,47359.0431,2424.266818,302648.9535,334036.6927,248578.3188,9687311.632,5024560.472,13554669.05,7295833.338,9807465.628,20203447.86,14121709.95,27405426.48,18402450.82,18969005.35,5832716.12,32280670.8,39575880.45,22523010.08,23951236.4,10796.30865,14036.74658,1484.034572,29846,190.0697858,2.482213779
"12320",0,0,8712.981285,0,0,16559.35677,0,0,2305.215042,10435.39038,0,22881.83937,5797.257075,0,0,13941.67247,0,6151.357402,8022.217076,9370.022089,5710.231459,8217.934574,8087.98884,0,6952.689397,249340.0404,0,0,0,113297.3754,10653.89027,0,0,83640.03113,0,0,0,204533.9446,0,0,1604.050828,38221.33043,235957.7791,182303.492,2739738.399,1303871.02,2122935.934,2976513.859,2360823.75,2585844.629,3846983.784,3923456.146,2569674.585,4337122.064,1666081.84,2798599.616,4258126.847,3806316.564,3114858.576,0,9151.478794,0,29848,520.0694983,5.093943953
"12331",0,0,1793.446356,0,0,8425.998334,0,0,2109.033956,0,0,4865.84871,0,0,0,6874.362279,0,0,0,0,0,7339.749073,0,0,0,241068.4612,0,0,0,97802.25027,0,0,0,126595.0476,0,0,0,199122.2494,0,0,0,45818.97309,112743.7373,92965.60567,444434.3526,138051.1514,511414.0747,491695.8589,234614.9622,655921.6034,122593.8304,517037.3487,638199.4362,715828.5311,504471.1373,767359.2866,622025.2406,601139.5848,616097.7937,0,2572.497694,0,29879,269.5245159,5.029417343
"12342",0,0,26546.39541,0,0,1827.972574,0,0,0,0,0,3752.824248,0,0,0,5353.994287,0,0,0,0,0,44980.84095,0,1230.535514,0,1208160.9,0,0,0,286048.9874,0,0,0,324582.6329,0,0,0,481183.1729,0,0,0,62880.62642,71500.99962,82186.86658,5537577.821,1006509.568,6589673.777,7309276.376,2396723.271,11378903.37,8410394.046,8085902.039,8019381.129,7423493.502,1100465.29,20079691.74,12332444.49,5252961.257,9282208.529,0,4680.669112,0,29909,610.0023853,5.758594459
"12349",0,0,0,0,0,0,0,0,2135.596539,0,0,3531.789902,0,0,3318.508987,3036.636892,0,1558.567852,3413.484683,0,945.9025997,1991.801534,0,0,0,147795.1249,0,0,0,1629.626582,0,0,0,16437.16705,0,0,0,48900.44677,0,0,0,1140.922149,59716.91196,74862.66522,577002.0346,141649.7981,484138.8604,639900.8538,244939.7535,784407.6336,967477.0237,937383.8721,601184.6687,1432903.192,202666.7011,1246938.116,1804554.086,812682.0858,793994.7924,0,0,0,29928,313.0472601,4.334811316
"12357",7531.984863,0,0,12609.72784,0,21025.66044,14070.94539,3667.425621,6172.289949,9288.950125,26770.64884,5300.101015,14537.63197,7397.482429,7280.082672,22297.89301,0,6284.308607,6158.227061,6272.156666,4659.230705,3765.374537,16785.01267,5615.986205,4962.934825,11224.09068,215291.0836,9155.680741,2458.229069,19192.28549,256593.55,30965.75857,58678.16052,75870.23069,188367.2308,108158.9535,83993.4843,396470.8727,449806.0411,67178.60986,47030.45588,41491.87434,0,0,36311.2105,108954.4792,37167.20005,58747.07456,118050.1435,356079.9884,151557.0958,238673.081,239910.6125,293458.029,106418.1406,290606.4678,450458.5371,641347.406,352738.9104,0,0,0,29940,196.1072099,0.643424457
"12359",1833.329962,0,10139.81641,1839.86995,1165.518167,26130.50338,1550.035232,1149.968048,25991.58954,1678.509159,1727.049337,17267.36169,0,2261.014468,2011.392614,16756.67459,0,0,3713.050219,0,0,2195.576102,5517.854942,2123.694563,982.0835904,10996.74092,15754.88795,4279.283412,0,23913.15914,10619.429,2340.281982,1433.126249,26233.69373,2502.894745,2105.029257,1327.578356,58515.98786,6026.533982,36806.33845,0,22465.73902,163886.5388,135532.0091,605907.0689,166106.2629,347680.6127,845825.7356,276346.026,480401.6854,1002400.838,554191.1071,468378.7843,724914.9789,196282.6115,685564.9334,936253.3281,427352.0843,626536.671,0,0,981.5674795,29952,244.0267067,2.477887251
"12371",21654.76357,23841.92072,113050.125,119250.3516,44790.16325,128527.898,132332.8523,36923.57605,143113.0976,86017.12911,120980.2447,136613.697,46254.98068,209571.2301,143092.9182,186742.8525,1030.131083,211890.9274,234628.4018,12119.15663,22818.21581,22184.65202,12944.48841,20582.93622,9584.09739,105658.9502,28548.37539,14500.04362,2595.383313,176966.1808,89342.34467,75422.96008,24308.4508,168639.0539,135406.061,104655.4646,17682.64924,302057.1625,117271.1546,292311.8326,17805.71624,330311.5994,64597.68695,208331.6761,381486.9179,102167.722,531275.1545,508372.6534,203676.1667,700518.6256,428190.5617,617616.1733,538390.9602,241522.6803,90607.00166,832682.3463,545877.5661,417051.341,503768.1219,1045.955585,0,0,29985,385.243518,2.771185916
"12373",0,0,0,0,0,2101.652079,0,0,1911.848037,0,0,2059.745878,0,0,0,0,0,1994.670656,0,0,0,1165.156657,0,0,0,9630.265232,0,0,0,1182.716802,0,0,0,0,0,0,0,2652.208674,3057.787376,2043.350665,0,1327.363526,151132.1553,131631.1432,790571.0156,269930.1035,595984.9716,991233.7618,458660.489,797588.3813,1284257.769,1126428.734,871567.8505,881627.8244,250855.1236,1147194.617,1652875.61,848041.9461,1002001.619,0,0,0,29990,348.037052,2.106229782
"12391",0,0,3249.105453,0,0,4904.721372,0,0,2452.086731,0,0,4968.232058,1314.046523,0,0,0,1434.330304,0,0,0,0,3013.073606,0,0,1267.864252,21431.77261,0,0,1085.95522,5861.236084,0,0,0,5616.163145,1097.068483,0,865.6028693,24512.07063,3899.261125,2551.59606,657.0809435,1689.491034,147824.5953,124220.9983,609642.0904,229504.1678,665840.7568,733692.3608,375252.0477,773194.6838,943561.0049,819126.9277,879573.8038,683943.9276,204079.4445,1138312.001,1212293.492,631374.3492,966990.5932,1931.953447,0,1063.315523,30045,267.0564217,2.12099096
"12399",0,0,0,0,0,1323.242692,0,0,1735.937241,2122.615726,0,6125.481387,0,208003.5534,0,40770.85248,0,96422.94689,0,0,0,4395.160362,0,0,0,13085.13536,0,0,0,4471.639129,0,0,0,5343.229414,1379.555837,0,0,10443.72436,1063.034315,1481.154303,0,2478.233238,154929.2907,167331.7043,687678.8473,315207.827,649862.8294,932462.3538,502415.0026,955780.4878,995859.6748,1027046.28,926358.9164,1000526.344,352322.1806,1042980.035,1741988.146,894156.3396,1093648.819,0,0,0,30067,563.1385057,2.093650591
"12413",54852.46712,20828.1465,61036.8173,162832.6557,48412.84001,164524.0925,164547.3833,32662.55339,155853.3327,142254.7042,75967.63108,159885.3002,33851.86564,144263.6698,82779.86604,163530.2035,0,114345.5113,64878.55133,15396.23334,12440.80454,13713.1667,47462.14404,185217.1712,89608.61068,211323.343,157294.8565,237279.6258,29891.93594,260469.8523,284733.0688,224479.9517,73035.77993,284252.3134,94340.14897,261078.4353,76576.38595,342939.3269,107802.4645,517746.1341,12171.92432,271088.3051,58332.33785,39794.20629,512747.3569,101482.6864,473128.1421,615472.7719,214809.2219,723127.8689,688871.2774,597885.6024,507236.5014,387470.6977,85186.58514,840617.4913,808753.3658,401770.3777,497639.646,0,0,0,30106,528.3175836,3.731085315
"12424",14412.73429,1922.357994,7703.167928,7486.692899,0,3740.98093,6125.317282,1868.364336,4168.433082,6055.494699,11431.9418,4300.444348,0,8436.354517,22535.62127,3669.164254,0,6084.125375,13651.78281,9929.881877,21306.43295,10265.39915,0,0,1894.048686,15562.7645,7169.228086,0,1117.639874,14426.7625,2651.398687,6938.487363,3287.649267,19422.31247,0,0,0,13735.92565,0,6920.43267,0,3069.360672,89360.75508,154058.7574,473451.7532,90796.77965,436112.9657,399800.3659,155781.0239,509079.5007,671022.4893,437618.4063,379173.1718,276268.2505,37650.23821,877403.7882,803746.2013,312951.7726,454393.0735,1932.953326,4717.661975,5868.024075,30135,514.0942994,4.436328803
"12426",0,0,1697.91979,10428.23823,0,26758.97299,22379.56682,0,48625.36105,28904.14227,8073.996202,63411.34907,9837.093765,27106.1934,15919.34907,100385.7896,0,71555.23868,60810.32675,5365.57283,1464.829032,2219.856691,57506.84266,96108.2903,71713.58613,168803.2941,202558.152,249710.1932,27646.28993,555039.767,731794.0793,420060.8306,80507.74753,518845.0171,762344.8097,250955.4956,49278.50442,866852.3817,592447.9548,751488.9294,76034.30621,1013771.582,20419.8012,24323.86097,408389.6118,99699.58008,348251.9486,624122.0018,195717.7992,537303.7563,737789.2429,707520.6825,559957.4075,352108.0519,88852.44717,961260.2882,948607.1407,508613.9238,834609.7977,0,0,854.7911,30138,274.1758463,2.218028552
"12433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.095274,0,0,0,2932.37908,0,0,0,0,0,0,0,1266.374238,0,0,0,3948.996823,0,0,0,1014.30904,107425.4054,90615.33234,499763.2622,152608.6853,462187.3469,606836.9323,252752.0978,635105.4654,706871.122,655055.0851,547062.0279,477210.3961,155583.3985,759008.6002,882183.724,492737.9227,563618.8927,0,0,0,30159,571.080111,2.115886776
"12435",5334.977153,1768.794096,4910.389071,62186.60715,6719.950186,36629.0796,17981.75049,2175.146629,15162.85501,8483.031246,10470.02048,35998.78685,22887.57529,76796.17555,39901.85453,21435.56386,888.4352835,95389.64223,97255.01022,5180.075893,4431.704908,8604.225539,4152.067548,12134.32146,2008.498265,3746.266199,174874.7639,8243.107072,1109.550699,29874.52693,21945.26029,13767.31439,1542.426413,77065.4448,108388.1727,25257.6305,1377.130064,24740.93245,21927.58347,127567.0294,1053.438668,78247.4747,23676.63803,6850.023444,355004.4617,50685.98725,96431.8184,248446.6509,136471.6715,286002.9761,1333040.653,562721.2419,223792.7933,667522.6489,63879.45788,496060.8323,1657283.672,356354.7358,368498.69,711.5660284,0,0,30161,209.1281929,2.724370303
"12436",49352.41783,54155.52689,254347.7546,1250092.497,340536.7542,3269538.549,2154550.336,229069.7497,3517962.759,1900498.803,356238.6243,4902309.486,185637.137,2632577.669,720797.5109,5327335.594,152229.5358,1087781.109,882715.5533,14876.36884,93914.4207,135790.1349,277298.4763,1043386.141,132812.5949,246713.0809,386335.3502,72428.35879,136705.6002,805277.3738,1071360.589,159836.8467,110312.8532,241544.7677,1492585.449,367261.4325,94638.83476,2533072.912,1344514.09,3772082.241,369329.4501,358920.5022,83407.12833,93010.62979,376578.2566,309894.4547,263026.0481,517030.2297,214664.0162,353028.8653,593440.5657,773795.6362,579995.8402,749820.5243,363730.8323,545114.1239,1618019.764,1116253.756,357792.5559,3387.831645,5325.075815,1387.42277,30162,169.1333665,2.220651076
"12445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16035.19559,42114.32793,2336238.815,413841.6704,530104.3385,2363360.209,342200.8243,996767.9935,2734382.025,374802.1589,707645.6483,1521852.232,975539.1816,1279415.491,2496295.116,715152.4479,1061277.357,2659.782295,0,0,30181,339.126819,0.530717654
"12458",0,0,1136.214577,1332.482227,0,11909.507,1758.115475,0,18202.49642,2107.669706,4740.875999,27680.02436,0,51774.70479,3612.364721,62401.2143,0,54356.79697,5072.905595,0,0,1194.515564,0,2345.789705,1131.265866,7486.809993,0,1381.193098,0,1104.928039,0,3039.191015,0,1692.787431,5716.399602,3873.66788,0,3247.414769,1415.48344,22444.17726,0,10585.35465,94230.73418,57363.47075,492977.3115,146689.7493,394937.0004,545829.3587,259239.9159,576650.4488,789714.3973,606456.0674,664676.2938,555388.7492,143545.536,852483.6278,1065196.656,488527.774,716092.563,790.3242114,0,0,30214,371.053014,2.06233018
"12462",0,0,2314.984054,0,0,2625.701124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14070.87241,0,0,0,587631.6838,0,0,0,139454.9167,0,0,0,171126.5455,0,0,0,255042.3617,0,0,0,33977.25022,26783.9164,43207.57658,2687680.509,499545.8332,3379136.095,3564358.645,1212458.611,5623610.796,4274931.298,4103814.434,3997947.091,3738205.786,545555.215,9978799.538,6319070.742,2625199.151,4766699.365,0,0,0,30223,604.0038247,5.757589729
"12501",9413.250186,14419.82816,12744.74901,372587.5742,103895.6052,344659.9921,534316.4152,109184.0798,739301.8502,584202.2239,413487.1953,158371.4226,70799.09216,895931.074,818365.1202,255958.2501,1043.001726,1059751.095,1168436.761,24113.87571,7201.282183,20699.19833,7100.687057,212581.1268,85027.46816,62095.74034,22124.05022,325977.8256,48536.6878,391959.4248,243487.0943,414762.1507,155603.4773,223219.4214,123386.5855,534284.6196,70634.67157,732338.6317,135433.9623,1633264.363,94627.55434,1081224.459,42656.33578,8725.520928,303291.1361,58535.11412,194347.0928,525041.7982,108494.8829,455862.221,485496.7151,438522.1806,444349.3799,132777.6973,61993.32102,724394.4095,557857.2487,199128.1612,646910.5771,1718.480367,0,0,30357,300.1912133,2.337668473
"12523",38062.71418,9379.233461,0,1502.227626,0,2174.153476,0,0,2502.685538,0,2396.741885,0,2364.622034,0,0,67714.66302,0,37073.18492,1026.624659,0,48772.41687,107226.0433,0,62168.39267,29090.35852,7231.882389,0,0,0,938.4229823,0,0,0,3527.735988,0,7903.810877,0,3802.626473,0,0,52317.81365,34897.33196,7884.422275,4586.997429,226141.3903,91440.2562,179929.7975,306658.9615,272230.3695,263243.4648,372634.8179,440136.3039,267598.3133,313012.8929,74810.45731,397969.1065,476420.3127,331247.3846,234862.0066,0,43336.11157,0,30430,269.5248802,10.18137788
"12524",4093.986999,2317.351897,11258.91354,14812.33159,3052.754808,47002.03158,13547.86827,1808.84317,28156.88224,36420.90537,10135.37847,31663.02084,15779.21782,8604.3819,31367.39381,20321.78939,1559.749248,20134.51665,46864.11744,5300.017304,1235.996809,2689.662374,7782.802286,3556.183896,4417.046276,5280.172657,13277.12492,3123.542191,989.2756617,49880.22981,59747.4501,42559.78018,41143.10777,44860.37231,24070.90229,19982.50871,35291.91737,119034.8347,52394.12725,33198.98919,27306.55621,221849.415,1333.355801,1426.998435,107738.7728,6004.587608,19241.40773,27261.61251,61488.20948,82822.94829,170700.1891,88391.85164,39905.59425,46792.16426,22964.45702,74796.24565,130493.6447,87660.76108,32807.36544,1017.902009,1549.452618,0,30432,162.1023193,2.201107983
"12527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.354677,0,0,0,0,52364.85503,54186.7709,215448.9321,86696.84506,147150.4485,262667.5628,162408.4457,191480.1747,228652.8479,259515.7789,193263.7802,262803.1003,114259.6926,177427.7639,279199.3407,253499.2925,196447.0946,0,0,0,30445,585.1206526,2.112626065
"12532",8134.806835,4109.831613,34060.05977,2454.14056,1779.602898,16102.47173,6430.21746,2211.508635,9573.940436,4747.53835,5859.598017,15230.20393,1410.211766,4497.742688,9311.06217,37273.60602,0,2344.298266,7213.484148,11569.50085,2477.28359,18909.43564,30502.1517,640406.7796,44454.56547,28197.24793,238415.7104,884613.397,38561.76978,41453.09668,187293.2284,1193850.724,53259.04533,532646.3044,882985.5029,1361662.83,45163.7875,134532.7961,209254.1748,1274741.542,14400.63629,675335.8692,10087.43698,16934.21818,121050.4088,45543.19442,72379.94602,88911.85462,62209.02184,143729.7508,41163.70055,435150.3287,104455.1533,82583.2672,60059.05692,122405.3464,139172.1417,241610.5147,173765.6802,911.6130894,808.9375411,973.3966426,30462,189.1130189,2.333810858
"12535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643.124016,0,0,0,0,0,0,0,1925.91615,0,0,0,0,0,0,0,0,33247.69981,25026.55454,236861.8207,50935.11911,244482.6132,236483.6377,127319.9101,341547.0244,350052.9895,296060.4628,390429.9579,264869.8918,53548.11763,514484.7638,481744.2974,236874.6808,432459.0411,0,0,0,30476,287.5696578,2.116204965
"12587",10176.83703,4239.062759,75131.73171,35882.44324,9413.707877,42767.76843,16953.54525,9236.462624,64659.40502,61682.77802,30256.53004,33802.57691,6888.618058,83260.0254,123069.8475,106106.7771,0,42705.74379,185528.349,23144.63692,7531.971952,45879.92468,1938.182857,36647.47713,13001.12448,186615.3092,19229.00238,176938.5089,1070.058159,208274.28,63090.67002,25608.23574,3746.070336,97417.53955,12480.0183,42501.87943,1784.559754,60664.64728,23022.91583,44653.39533,923.2991446,64404.72945,74574.25925,74502.33444,112508.0148,180507.1952,394713.3674,594918.962,254393.0131,621893.5757,531376.1773,1388884.8,153526.7,321316.6019,170992.745,766798.4856,602758.4338,1204069.889,466527.2534,0,0,1081.995471,30706,231.1335155,2.081898103
"12611",0,0,0,1532.994853,0,1456.073114,3885.510759,0,0,0,0,1749.767773,0,0,0,1457.263004,0,0,0,0,0,0,0,0,0,0,0,0,0,939.8681963,0,0,0,1093.60392,0,0,0,1146.518938,1189.00799,0,0,0,24377.87143,41583.439,185343.6934,50071.04195,295257.0132,237558.8654,95560.97988,391236.0118,251452.0691,238312.1419,336777.8675,134121.5389,47430.39478,531691.3809,323414.2822,200561.7379,267232.6965,0,0,0,30827,604.0510512,2.123991186
"12612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.961206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25514.30478,25243.78675,166163.8348,47151.19499,115258.9901,199559.4943,101899.2826,199681.1777,267889.5687,235963.9875,177888.031,240970.0425,73564.56765,195318.3277,329072.4243,196595.033,211399.2749,0,0,0,30830,558.1593893,2.116301665
"12628",0,0,0,0,0,0,0,0,0,0,0,0,1082.745862,0,0,0,0,0,0,0,0,916.9912677,0,1011.493353,0,2436.312319,0,0,0,2529.543386,0,0,0,993.7505771,0,0,0,3172.655518,0,0,0,0,2296.60419,2892.962585,210741.107,78231.86845,54127.32321,67706.21152,100787.6943,1125148.928,494339.332,112197.109,68288.17213,516776.1844,36685.40561,178111.8862,2325656.742,192637.461,122339.2697,0,0,0,30895,205.0430402,4.307680057
"12646",1701.0105,0,6015.703718,40955.59434,9239.885472,17313.93916,34194.08889,4161.113334,62201.63307,30056.28341,36066.41534,95854.25691,24361.8228,112031.9675,55310.54346,132436.9749,0,128294.9082,122492.5756,0,0,0,0,7920.005105,2539.954506,11537.48786,15749.92087,13266.89711,2924.153304,39729.72492,99562.35584,14653.70469,6116.922318,37399.60759,193345.101,51127.80987,5000.63116,95338.35585,69572.17254,138162.4386,5351.043421,193951.2058,1729.42482,1448.909467,40977.21368,4537.390841,4886.025511,105084.707,2845.796936,28747.62619,142474.5959,19304.42194,17338.386,67963.99093,9409.925529,81485.02451,87827.04854,19720.3644,112385.8351,0,0,0,31022,272.1711865,2.167174507
"12652",0,0,0,0,0,1307.142054,27635.50336,0,0,0,1731.672995,0,4760.83707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273.679867,0,0,0,0,0,0,3131.562615,1303.537886,0,0,2317.411017,2315.555993,391164.5279,26440.57309,22954.66059,73033.83605,17808.30239,354006.6603,622975.6091,363297.6662,56790.57667,264942.7311,37454.28899,433364.5416,1288361.936,28329.31226,278353.1103,0,0,0,31071,255.0406718,2.070782439
"12686",4213.174462,2299.213414,19897.72625,1985.322878,1459.29917,3166.016011,8251.35531,1187.125798,38629.93852,5865.367258,28875.44162,2860.046728,650.4737643,3880.80809,6243.612894,7697.514339,0,3250.096455,6185.063003,1851.118251,2092.370785,1574.938678,739.4440221,4683.79545,1038.764595,1267.651315,2566.272453,1598.520365,585.3903885,1615.242398,2879.012597,1629.740729,1525.367842,2191.714359,1248.965009,6763.805444,462.5363138,1457.952046,1124.693855,3124.450456,1069.632531,2710.324379,1701.283958,2434.761937,9305.562196,6786.359125,14080.26085,50488.67621,35869.62217,73787.21747,43830.79273,18158.85422,24214.91514,20967.54827,41699.77143,131320.8831,200741.4498,147233.6051,113420.5947,1379.347819,711.3752345,654.3471246,31255,151.0500776,2.050091465
"12732",40866.8811,24529.6142,106960.889,289525.8559,153396.7231,563910.8349,416980.7469,171691.5915,879775.5493,582874.5576,598518.9888,1126765.14,423954.0454,903183.0988,955006.2917,1901574.875,28119.48733,1140067.975,1383800.416,0,0,0,1127.780863,1737.221398,0,6531.486118,0,1325.869663,0,1605.347937,0,3252.829794,0,6466.733314,1937.423922,10540.99608,0,2281.671198,0,13576.52041,0,2272.511953,0,1970.116826,1883.747926,1114.919619,34683.35862,2084.942888,999.9182132,114547.4135,2225.787247,15451.94756,180745.0068,0,0,220834.6337,6071.196906,3991.248953,14069.63855,0,0,0,31716,357.2004945,2.293195428
"12740",71852.2465,38012.34058,61070.80785,276679.0387,125937.2934,156471.6834,111921.338,94216.67846,272582.1386,124298.4164,291460.1961,313169.6372,16386.03055,344547.9749,280069.0346,410070.8152,1201.408544,320390.1741,198245.1014,12021.06267,15267.9374,12836.68248,10670.05633,105041.298,70509.94108,83502.8812,29202.48332,161740.2111,24040.17743,148646.6882,45701.63238,140287.3894,39329.32386,87698.32615,15616.40279,130039.5237,43278.03752,109504.4047,9833.035487,349269.1616,23568.70468,220810.8279,0,2624.580948,0,1353.087129,10117.60139,0,2861.376597,10123.2279,0,0,5674.412598,0,1201.964121,12547.89093,0,1741.896199,1560.285238,1144.356608,953.3631105,0,31743,381.20587,3.118842722
"12745",92901.57927,183964.7986,829635.9699,289459.7861,415750.8815,165153.0499,1105785.185,341417.7667,917098.7413,530604.2581,162190.0923,883687.6794,381768.7287,972629.7954,1253064.875,242355.8353,2199.160087,233397.1719,1222936.059,36519.81071,9052.566411,28079.97396,12987.61477,97795.62763,91689.60807,27581.41673,129229.7599,200008.121,20055.60989,134389.808,153947.0551,181780.3417,56927.59174,240983.4538,147188.1657,162429.5541,43519.54776,221832.0644,36899.07152,398163.7551,19611.00137,125103.6998,16206.58417,20518.19286,322128.3589,55512.68588,229079.9723,451283.1673,136869.5479,478219.6493,509669.2361,201749.6642,242643.8221,239313.1172,60141.42257,659295.6322,603304.5923,280120.6506,397048.483,945.0254815,0,0,31754,312.1909193,2.199828806
"12911",53519.45106,124658.0983,35920.56296,150347.3495,78595.5775,28928.80108,46029.19744,13466.59101,38197.52078,104801.6403,58097.332,27863.66466,176660.3901,125657.6422,121700.5877,110712.4121,1615.308532,536091.5525,314181.1447,2322472.633,1498926.33,1465974.186,4104225.908,6818062.59,3757565.543,6719952.157,6053554.548,7548494.658,2226589.802,7115221.353,8684225.869,6452240.846,3042317.005,6208198.093,8331414.741,4627494.158,1940845.136,6062411.544,3706153.92,8601791.689,1309361.624,5258569.501,960222.7572,177651.9011,6351064.987,3195390.099,3688137.282,9476093.215,4167755.394,5119353.407,13008219.27,9571742.682,4923085.517,10149385.64,4906947.986,6465248.354,18860352.75,8398392.741,7415407.731,0,4945.494094,0,32917,211.0684604,0.351325285
"12912",0,0,0,0,0,0,1778.167104,0,0,0,0,0,0,2373.337066,0,0,0,0,0,47815.91641,34768.75073,83785.67491,160809.6972,2376595.404,1802261.589,3927901.209,1096730.156,5149181.84,846932.1582,7172854.983,2815236.911,6835585.207,2446054.626,8549415.068,3392212.311,7025034.598,2153846.318,11920571.21,2455577.292,15924392.35,1551259.03,11424778.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4119.064549,0,32918,503.2488365,3.046425309
