"","1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4","ExControl-ExControl_2","ExControl-ExControl_3","ExControl-ExControl_4","ID","MZ","RT"
"1386",0,0,0,2056.313057,0,1266.660736,0,0,2811.773756,3420.844611,1295.904052,30851.94045,8603.55264,2312.344137,2014.198204,2739.951911,6131.225888,59331.79284,165356.2625,150968.3039,1365680.377,969772.8672,1438152.882,463598.0963,2040146.172,407972.7563,2145864.889,1428861.947,2585136.329,931881.5093,2448671.765,2606146.694,782539.5475,2629888.777,5207552.43,559978.8038,2485389.711,0,0,0,0,0,0,0,1635.145019,0,0,0,0,0,1354.58681,1893.288789,0,0,0,0,639.8453522,3654,455.2294681,3.149824599
"1394",6155.224196,1217.683578,23407.4909,20829.12843,4936.913482,133555.2121,35633.28035,5010.169735,248520.1349,72180.13712,77886.92735,276511.5685,146451.1886,100784.6949,437927.5393,148483.2766,157824.5546,202489.4714,143063.0725,218319.0166,393307.9618,159596.2986,587418.6245,566841.9654,451552.1334,46478.14362,523019.8663,815655.1633,417234.7245,94527.61049,614538.2043,315231.1914,99312.95897,595868.499,585630.3642,36590.72534,567723.744,60507.98644,103223.0312,848112.626,273448.2144,967288.4708,982389.9699,476935.7455,1623020.902,1519376.003,1829267.968,1601010.81,1080675.571,245566.6244,2304974.329,2450868.636,1374202.959,1377955.147,0,0,0,3662,313.0975982,2.567780453
"1400",4641493.106,4186203.184,4956536.335,912801.5625,9827094.628,6987934.999,685228.8776,7519404.025,7325584.325,1267050.235,17146610.07,7833320.424,1013890.767,22306162.13,12213565.48,685322.7256,17715397.83,4251156.796,3583076.371,4067169.01,679993.943,439417.5695,23408457.79,754894.0739,383914.414,123391.8707,22143100.99,950801.6473,527644.4823,271478.8734,14434008.42,451611.5013,97543.73632,10935675.35,549641.8939,22709.58086,12572784.45,3495616.17,4360100.79,239335.2764,235730.9269,20637766.48,278009.2223,262583.1857,23362153.82,372682.569,717392.2728,14988138.26,64300.04144,126640.1494,11987866.45,393899.6749,402959.6919,6856029.144,3393.403642,12060.47137,9064.866174,3675,277.1837484,6.327488888
"1401",0,0,2324.436313,0,0,19405.34134,0,0,10083.38301,0,0,16018.0247,0,0,8120.815388,0,0,0,0,25225.54604,0,0,557448.3791,0,0,0,157227.8,0,0,0,181527.8548,0,0,331353.1448,0,0,25938.64474,204379.9238,232991.4823,9557242.562,2192781.71,4637405.937,13161549.28,4827521.497,7143806.918,15038629.21,15354277.03,6145457.368,13585771.45,2274539.222,9716177.397,21367441.52,10337507.47,7097909.716,0,0,0,3676,436.1185824,5.137721588
"1402",6654.426381,12259.58458,10584.4601,30710.18508,8409.525306,156372.119,94347.08659,14863.8361,167787.6436,65916.13947,79368.95411,126638.7218,153378.0522,121845.9746,303226.0406,164833.4261,154672.9638,14071.36671,8419.107092,24048.0759,75538.57711,71259.35221,191691.1269,363491.502,133209.5516,15826.0872,129834.6671,502574.5985,157414.9688,46603.46803,144429.3439,109296.9518,23336.58341,157955.2508,195589.6209,7201.783966,137236.6744,204937.0535,275489.3373,1775074.289,303249.7818,1454475.844,2112271.535,555570.7894,2152387.849,2559120.222,2298990.681,1473207.979,968607.789,232095.7936,2441750.14,2865274.916,1344910.74,1266314.613,0,10595.59301,6221.075777,3678,243.917211,2.102208785
"1406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5507.624594,0,0,89055.57731,31349.52649,47948.68851,1333659.768,554808.4945,1656575.412,683594.99,1980260.179,203574.0619,2212752.114,2383327.545,1999297.31,587367.771,2951624.928,1938845.268,452238.2652,3236676.189,1864490.833,354653.017,3334549.855,0,0,0,0,0,0,0,929.1293679,0,0,0,0,0,0,0,724.5959476,0,0,0,688.9717286,3686,210.9776095,2.565805443
"1412",2024.477455,1217.373884,1502.403078,27071.09655,1103.770571,14277.00164,30575.38614,855.5836394,36979.67193,65662.86168,65646.76954,19690.94319,39819.57267,10084.0894,116395.7674,23359.12606,24260.81057,17953.82428,22988.73784,60940.3993,1735963.618,2005415.693,5152542.708,248959.8438,4634113.491,771316.3068,7997725.214,999330.0037,7513148.628,2234232.288,13184604.72,740968.8258,1867182.278,14367802.35,19834543.08,2604132.342,21211521.84,0,0,0,0,1336.061054,1288.712684,926.1702035,1355.287702,955.8859807,1608.986289,1197.170741,0,0,1512.144855,1812.841296,1112.756907,1163.007851,0,0,9263.109891,3696,281.1137891,2.095826768
"1413",8132.286733,1586.243955,12665.49152,12089.90093,10339.99942,10698.63165,8300.475383,3442.845673,30176.09487,16072.49055,27766.77298,38290.98195,44608.10394,30524.61487,58775.45378,52393.77997,51435.92112,4106.757539,1663.825765,29362.19849,108555.3414,35487.72413,149736.1686,233958.0735,136813.2822,26349.63822,96264.31553,329317.1431,132388.9939,46555.59585,146390.8436,147876.6227,47571.77522,189747.7096,232464.3446,24755.03812,140188.2911,317358.1279,257841.3104,1332437.339,579273.2377,995599.7066,1569536.92,893199.2309,1223092.829,1789787.551,1422233.654,1305556.424,1376277.875,499657.0512,1499280.574,1765342.656,1158516.619,1405623.719,863.7242997,0,619.8673628,3701,185.0429001,2.14882604
"1414",21797.85393,15070.68986,24590.95585,85807.65747,6804.684372,53584.99155,34603.52375,3909.340002,333148.4519,26258.11887,32919.26119,350407.6486,342873.6042,166619.5015,470688.6236,326339.7756,160426.6703,30116.39905,17367.6619,309642.1724,994923.9251,352950.4079,733879.304,400613.7137,788384.053,127758.1967,734005.0564,770833.5525,1079188.325,260266.7361,122393.6686,896278.4122,105693.5569,654723.1068,1374144.628,98244.93493,1057026.52,135579.9279,226073.4533,751761.4861,58268.93625,77884.88457,1107261.226,304871.0934,774491.1236,1134843.961,996745.96,699326.0874,711705.3944,154797.8938,1263991.766,1522748.251,593846.4581,748142.9871,629.0620768,937.0758292,3536.701469,3703,152.0349289,0.623853197
"1425",504663.9825,346568.9425,748558.5343,1856729.008,680805.0088,1618645.716,2368149.381,584921.7481,2181306.983,2682657.011,1807094.372,2787309.541,3657292.106,2970587.128,3890752.056,3924386.277,4521334.479,6081.734966,9448.179043,28909.81778,134989.9068,92551.79328,241318.1377,403381.0979,311881.3566,41821.67896,505717.9638,1111293.057,561832.529,160159.3798,643644.4256,485407.6922,85203.98398,1071781.597,1464591.157,143820.4296,1242138.688,61054.51346,71608.20537,483741.9875,173067.5299,719328.6034,661005.3877,275962.9011,1033669.745,602953.0345,1004986.267,806664.4093,343883.2377,168014.8729,1485707.225,777201.2247,749575.5474,729304.9489,0,0,0,3725,277.1552058,2.948364937
"1428",0,0,2087.140506,2297.373875,0,1720.184941,0,0,2015.042807,0,0,0,0,0,6985.713079,0,0,0,0,11377.59355,0,0,46484.98423,0,0,0,13319.02884,0,0,0,5772.426483,0,0,23554.02059,0,0,1748.120772,230137.0918,121513.2564,964279.7834,209907.0515,494051.2731,1364749.12,549589.3895,699571.9216,1242536.023,1093178.303,700030.6403,1474833.504,207095.1453,860565.7968,1491635.38,812479.0642,795094.5805,0,0,0,3730,538.0233685,4.987740258
"1429",72494.9078,59281.59427,306284.8899,636017.4518,23501.72378,905036.5346,840073.7717,140650.205,981038.2403,762870.0113,526519.5316,1018179.718,1033389.521,906308.4488,1674049.803,1323644.157,1456820.179,10334.29209,8992.553249,220619.0377,842459.5295,47656.08535,1233287.83,1276755.081,787204.3573,6822.526567,1177057.056,2325839.554,855577.1164,118561.6768,1327135.838,302819.0079,42105.51895,1801184.47,1097743.671,15748.94479,891323.7642,0,32629.73055,12880383.34,1914094.495,5806850.758,20585108.05,4040812.679,12010219.25,29332559.57,21769976.27,9206314.253,6243528.242,2801904.934,19974268.77,36779132.48,17472644.31,10604033.02,0,843.0217951,1093.052481,3731,146.0455511,0.348474252
"1431",7516.940349,1073.747698,65223.3842,26263.72749,1418.506753,242808.3617,31452.79159,1062.895883,222683.7872,89213.97212,42869.20768,278517.1066,137678.1268,56910.48208,335283.4705,138938.4736,67919.17237,1913.994085,0,28267.63399,1299.472304,826.6515416,66025.79543,1183.803755,4295.006525,0,5183.994339,21041.28746,3101.022749,0,43578.49354,2343.126716,0,38354.24951,16806.86453,0,57314.03701,803739.0196,283705.5505,3163438.642,661062.2228,1896938.62,2866004.208,1071381.472,4531575.857,4366433.235,3361169.366,4474402.242,3043372.402,495070.6593,5735082.762,6734674.841,2676498.867,4601367.087,449.4532115,0,0,3737,287.088011,2.007922909
"1432",0,0,0,1621.025797,0,1245.779849,0,0,0,1310.220774,0,1244.954171,1413.876166,902.2579289,1844.966977,1220.931524,1323.106422,33985.92083,19348.43954,31289.60077,578928.6709,597227.6123,1188876.746,100421.7014,1223278.743,271669.8849,1577271.237,162430.3917,1462412.306,554039.3949,2400993.931,1730133.445,446745.7766,2200050.001,3881849.704,454481.3618,2743360.519,0,0,0,0,0,0,610.9182871,0,1881.657868,1100.097514,0,0,0,0,1349.974034,0,767.3113146,0,0,567.55429,3738,223.108395,2.12234725
"1434",54169.16208,14153.81752,21710.19175,49621.82195,9333.212328,54900.03342,20082.5649,8567.754589,42374.76357,47498.51208,10897.42832,18606.106,49399.57254,55158.60341,19868.86339,65930.21019,27766.21703,130383.7968,14827.54228,41987.04489,552189.2258,230459.1296,551873.7174,678382.864,832930.4276,90925.66088,778845.5329,1153432.242,907563.7222,248518.4403,949796.2088,933126.4028,141275.1064,1010836.746,1329758.003,169149.7228,952496.1052,128338.862,123343.2214,327853.7662,89232.58866,203559.8747,349503.9478,108978.3426,240195.7341,380102.8325,387691.645,182118.7689,151644.8238,36668.50118,264598.1245,369594.9873,195180.1674,156681.921,456.010663,686.9885857,527.7626411,3745,323.8818879,2.935846535
"1437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84793.9345,69983.88347,79174.82793,1037695.07,812998.3103,1473370.914,273851.6628,1301268.801,423411.5651,1911401.507,517755.6453,2012922.261,965730.3461,2638706.343,2264845.71,899451.5007,3742954.612,5446039.962,801100.4187,3417370.35,0,0,0,904.4062713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6332.166082,3754,470.0409934,3.726292896
"1438",20576641.3,11906494.22,18934225,32336813.35,13696127.31,27424098.76,40920792.24,13893972.21,36748392.7,52738196.32,45177613.22,51532694.02,71082833.75,64626632.78,60621098.09,75683607.28,94652041.48,0,0,10640.00464,0,0,2095.986732,1338.972724,6229.820496,1483.047191,2605.607443,0,1493.163348,0,1697.251586,1533.683887,0,0,0,0,0,0,1476.082249,1968.921336,0,3768110.513,12430.81831,1045.005836,5174491.104,0,1925.015822,7614795.095,1106.731982,5320.249007,7806945.346,0,1302.720791,1622585.718,0,771.9026373,0,3756,562.1714572,3.815159817
"1445",2713.557543,1363.339594,3708.663906,42814.42975,9837.413318,31666.4494,101211.9215,13203.2384,15266.06502,148370.366,41380.35813,18214.18933,191149.2374,70291.91338,15536.96007,121347.3811,98546.33868,110409.8982,88649.24096,144852.9717,680680.6938,345145.0349,747577.2089,893976.1855,1096446.78,155836.7564,1216653.285,1594788.433,1363101.922,395355.1511,1477351.129,1506642.058,312023.7227,1777534.426,2887971.37,299978.1681,1777746.273,26760.21671,40455.15991,280479.4516,38773.23712,203651.2992,310850.9753,137728.4367,285065.2569,455138.8589,340938.3616,209258.8946,158764.7076,24843.30726,377136.0417,319964.9874,187810.9229,184151.8456,0,0,1083.960903,3765,206.0817756,3.147347335
"1446",0,0,0,0,0,0,0,595.9483499,0,0,0,0,0,0,0,0,0,67343.33813,24286.56323,6849.154413,1133135.43,696938.0227,856014.5132,328366.7657,1419313.443,357600.3234,1309191.918,759701.9423,1720740.279,724890.4935,1558197.126,2428860.68,743865.8059,2147224.846,3595467.516,608574.9088,2448313.629,0,0,0,0,1304.389589,8205.405381,0,1447.544066,0,0,1063.671614,1171.308219,0,9850.237618,1230.485741,0,0,326.6861979,0,2881.706455,3768,236.9714005,2.590692625
"1450",0,0,0,0,0,1932.250778,0,0,0,0,0,4904.495453,0,0,1973.074914,0,0,0,0,2502.859019,0,0,29464.26756,0,0,0,2181.064911,0,0,0,2314.339693,0,0,2924.039414,0,0,0,96729.53995,53569.85962,941662.2945,180047.6033,367931.9108,1225422.078,324779.347,694365.7956,1395823.446,982519.4162,593625.3289,1364634.867,104330.2044,1432603.838,1779853.734,566519.3067,726802.0719,0,0,0,3780,346.9610402,4.984632349
"1451",9563.386787,2295.398519,5634.416514,4314.378833,2985.521183,8919.972567,23164.00601,864.3903416,11817.48364,22146.93844,21035.80554,28195.81055,17419.11556,11087.84992,12246.60842,17517.25284,36150.94622,41253.89968,8515.003113,49807.04306,247520.2501,96959.25353,331780.7924,644165.0441,329976.5861,38735.53864,402540.7193,1022805.742,391542.2729,115186.6859,524733.9216,404204.426,77507.52064,622452.6063,801691.3133,63368.12747,653065.2018,200744.7475,228576.1261,1172721.045,297056.8961,840287.7504,1386708.116,458954.7491,1384275.424,1835523.485,1619487.085,1040047.219,933430.5558,276089.8518,1746669.635,2738364.582,1157950.651,1099231.595,405.3442048,907.53402,569.032271,3781,181.0503994,2.298074913
"1454",908534.6527,858817.9759,1516176.907,809805.2889,749639.0487,3051001.089,1876322.647,683338.0325,5142463.499,1759696.438,2033482.072,9625646.5,3408638.71,4231881.365,18201425.51,4169710.037,5592891.805,6282.838153,13043.92818,172409.1193,135459.038,33481.0615,128791.2323,37795.96139,180638.2858,185053.3395,216341.843,75243.44996,110962.8416,115254.7396,405660.1322,91258.19962,76063.2225,86632.87578,6631.23115,68773.53974,28135.15782,60620.66703,145033.5383,184689.5961,95626.56113,382355.0258,83196.14745,35222.33341,511663.5438,244551.5357,61280.47502,728339.3308,1160.592346,372882.2765,1562350.642,166185.6852,29059.65172,1102663.946,0,118511.7028,227371.671,3786,761.5049578,8.297054021
"1462",8443.965709,1975.748257,3752.684279,50384.40313,4723.443131,8922.176493,8649.297143,1211.44222,5140.262693,9245.313918,2254.659757,11255.6851,12140.76285,1985.870005,6294.703759,2432.091184,2562.017587,86447.7,23746.27986,40867.44174,475634.2779,197883.9764,488524.9212,585531.1729,731975.4974,66890.41451,685809.2777,1080310.603,820026.8304,223118.9443,884178.5561,865978.2947,134225.4328,914566.599,1225540.695,158135.7099,883442.0833,53525.28669,58879.11992,243757.9344,33068.25312,150031.876,272025.6012,83533.22146,198144.9037,295901.76,275433.036,153120.8718,121266.6807,26042.23749,217526.9257,325245.6393,176172.8653,114881.8135,0,0,0,3811,325.8784548,2.944591488
"1466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45816.14561,14419.50513,20503.79531,765202.6019,348066.7321,761323.2397,258069.1288,1024703.059,136774.7081,1039261.562,470243.8404,1135810.055,474885.4002,1222140.604,1123215.478,284457.0975,1484275.835,1587403.349,247857.7139,1439977.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.1376998,3820,226.9425814,2.576429485
"1469",5964.95594,2797.023361,8389.231493,56440.6922,20432.78788,75869.40476,91405.64924,16064.35769,103875.4866,121356.2087,34345.44586,142079.7191,168737.5055,135560.8467,194381.5372,210064.1773,221255.1992,5749.37548,2055.868787,8048.021636,90705.47161,41296.64713,195585.9314,43866.4974,176037.8926,15704.91866,191035.9983,77092.60351,198642.0207,60696.6142,187943.5252,174611.1606,32935.61229,310900.3866,325098.4981,24636.49772,285197.0154,157743.5287,193644.3008,858864.3154,227182.6558,779021.7174,1055966.506,342758.6176,998787.9416,986719.6341,1200341.998,608529.8762,469104.7795,152406.6963,966592.5971,854769.653,699648.146,499602.8972,0,0,0,3824,406.2337866,3.14132967
"1473",0,0,0,0,0,0,1479.290077,0,1522.05683,1533.397879,1274.942713,1453.438358,1704.590672,1530.76494,1709.777868,5564.624744,0,35948.51304,51165.84797,81458.38006,1151165.457,1277692.328,2146694.474,265734.6679,1242838.839,581560.0179,3249683.56,1033580.359,1892976.768,905271.8144,4306718.462,2474141.482,1457825.503,5243235.359,9371834.234,1291791.449,3059740.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3735.569071,3835,421.2451033,2.829088794
"1478",9566.804096,6714.957673,24000.81567,4780.847605,4187.233192,102628.9877,9736.056357,1998.067108,155958.7035,6306.413184,11082.47714,49944.27464,15659.16917,7466.366684,102427.0576,13825.66011,15152.44763,4299.225652,4504.41928,2663.350873,6920.975696,1986.23776,8528.981183,5698.9013,5117.201015,3323.575483,2331.20487,2390.068597,5147.135606,3073.286224,4311.401291,2286.724803,5399.595903,8115.207391,7738.781916,1259.134196,2635.595418,120065.4722,7087.16306,487469.1042,84804.92503,413895.4353,318874.6694,113725.4299,922173.8129,587141.6438,285243.8881,558100.0485,364487.8346,15839.53373,868864.4697,850651.4535,241913.8792,411208.2503,3053.327782,1236.377036,3944.603874,3846,179.0346054,2.82302552
"1480",3557.708068,1329.904621,11098.54741,113834.6471,10900.38646,130766.3823,145706.9433,11204.73151,177706.9994,205442.9123,114654.4041,227248.4212,275664.0152,215319.5203,337102.9038,361599.4955,330980.5236,3308.057326,9246.678182,7862.52673,101172.5936,65729.41513,141576.9847,80839.89833,164690.0673,22311.5994,221602.2066,242901.4932,210644.5121,53086.88229,228599.6687,188334.8738,33372.32765,316726.0458,498814.7741,39266.48916,312195.6005,76783.36632,90879.06755,551050.3234,142066.8294,504368.4718,710153.7205,226350.5016,716460.8916,705904.3501,808856.1176,537642.5286,313179.2582,113713.2889,788672.6122,684228.7133,483758.6068,465869.9613,0,0,0,3852,392.2186335,2.861629659
"1484",12015.47788,6187.990934,3641.915851,51071.68705,4914.251672,13173.66896,16515.24608,10541.12238,9774.041085,86819.02169,32158.38992,2209.887898,122305.8646,31386.61408,13439.99547,119542.8685,47669.6632,60420.66758,3384.903491,10938.62851,603053.9914,253317.8108,665923.1556,159633.2069,783547.2237,143307.6332,712441.5371,486740.0475,927900.9259,314777.8033,963730.5324,1290377.963,262619.6647,1166185.859,2863804.926,206501.7169,1473617.709,1575.699681,1623.283195,4340.159716,2695.076008,1581.02755,1553.222121,1077.610219,1549.142341,1551.897569,1339.18435,1243.166109,2013.25935,1254.97986,1640.830242,1613.366721,1385.538047,2306.189118,0,2815.910493,1363.898106,3857,244.9121391,2.614687367
"1486",0,0,0,0,0,1684.78665,0,0,1304.415874,0,0,1831.62069,0,0,5517.425734,0,0,0,0,1368.949482,0,0,12693.39384,0,0,0,2928.150463,0,0,0,7284.682997,940.3953946,0,21770.29851,0,0,2190.810509,186166.6268,213854.7746,1158324.669,350672.6589,874630.8917,1321649.226,613236.3567,1244811.52,1966638.895,1696891.685,1343676.612,1211106.974,378271.105,1547371.78,2536980.705,1164666.603,1411124.313,0,0,0,3859,577.096622,2.11707077
"1487",1886.857448,0,24901.29821,5019.866651,0,95119.46311,13149.51684,0,97907.02893,11758.84385,4194.50402,121208.2936,66682.66048,12263.55142,149251.6595,54513.12245,30465.47957,1589.104745,0,2474.724272,746.3321159,0,5772.926414,4547.773263,1243.124863,0,2778.491229,3893.043548,869.0846225,0,2624.058909,0,0,3117.63711,901.7033895,0,15969.2038,330873.753,144065.6144,1469526.224,240421.4255,998733.1585,1231011.18,391924.9728,2354125.878,1984303.452,1398397.414,1896138.931,1105804.917,148613.3861,2774968.282,2912559.335,1050256.428,1703588.925,0,0,0,3860,279.0561324,2.022922557
"1489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854.180898,0,0,0,0,1867.721764,0,0,10737.04661,0,0,0,3044.912382,0,0,0,2629.934554,0,0,8296.99934,0,0,0,123706.0725,55645.56058,512121.969,278367.3461,177037.2299,809404.9908,248698.0252,209693.3849,731956.7038,625671.7338,283976.027,796728.7857,240023.0414,334186.9993,870460.7818,345512.2309,282315.3895,0,0,0,3865,350.9569409,5.002678626
"1490",0,0,0,0,0,1676.354774,0,0,0,1879.234847,0,1391.129553,5375.888217,3508.44537,1869.220892,8875.577163,0,29476.91805,4289.643514,19583.77243,483392.9449,129309.1368,784231.138,184103.2795,790152.9291,14873.24999,1015705.696,673047.4168,835024.9548,160588.9195,1173739.971,582490.5691,74340.57288,1291415,929440.3627,71519.84494,1152608.649,0,0,1082.681122,802.4855574,0,0,0,0,0,1212.055712,0,0,0,0,0,775.4627652,0,0,0,0,3866,317.8543152,2.593351061
"1493",10350.42705,2711.971913,23764.62778,60641.30102,25380.69643,59218.09988,80137.16957,9180.053659,84855.00863,104767.534,82245.90981,103063.7269,107211.4707,113339.4221,171543.0744,112557.1909,163572.4174,9904.018115,2173.641808,20646.20555,69564.05435,19374.91584,154131.4593,203364.6174,121664.3759,3599.529977,63339.27598,338994.4829,39184.1884,7701.60938,172456.0253,45727.53155,4096.07159,184069.4483,163486.2964,2065.12261,119351.9988,107869.7038,145890.112,694986.2378,153094.585,629530.6038,1007820.739,290263.3889,842930.4894,929839.9396,921162.2177,672682.8381,506917.1228,112955.5934,1100365.844,992797.8772,576200.9439,620879.4978,356.8045058,679.2073395,531.0393018,3872,189.0298133,2.825619427
"1496",0,0,2300.999716,0,0,107395.9925,0,0,153253.014,0,0,193294.0494,1299.432719,0,181876.0009,2185.625983,0,0,0,7769.909124,7809.339535,6168.607455,163442.2495,64314.83985,4417.857463,1685.75656,9490.275899,174413.4918,2841.141531,17708.08799,79004.27958,3598.291161,30656.61333,302386.2846,157645.3594,6718.830954,9434.560975,26381.47979,7373.603643,985639.6524,393412.2842,1540863.63,1641596.479,698160.6417,2587463.407,2079276.122,2813610.207,2738284.159,1734956.458,568063.8341,4480787.304,4747139.581,2741907.678,2728387.643,0,0,0,3879,357.0890274,2.17861107
