Sample,1mem_Bt_12pt5hr-1,1mem_Bt_12pt5hr-2,1mem_Bt_12pt5hr-3,1mem_Bt_12pt5hr-4,1mem_Bt_25hr-1,1mem_Bt_25hr-2,1mem_Bt_25hr-3,1mem_Bt_25hr-4,1mem_Bt_30hr-1,1mem_Bt_30hr-2,1mem_Bt_30hr-3,1mem_Bt_30hr-4,1mem_Bt_35hr-1,1mem_Bt_35hr-2,1mem_Bt_35hr-3,1mem_Bt_35hr-4,1mem_Bt_40hr-1,1mem_Bt_40hr-2,1mem_Bt_40hr-3,1mem_Bt_40hr-4,1mem_Bt_45hr-1,1mem_Bt_45hr-2,1mem_Bt_45hr-3,1mem_Cv_12pt5hr-1,1mem_Cv_12pt5hr-2,1mem_Cv_12pt5hr-3,1mem_Cv_12pt5hr-4,1mem_Cv_25hr-1,1mem_Cv_25hr-2,1mem_Cv_25hr-3,1mem_Cv_25hr-4,1mem_Cv_30hr-1,1mem_Cv_30hr-2,1mem_Cv_30hr-3,1mem_Cv_30hr-4,1mem_Cv_35hr-1,1mem_Cv_35hr-2,1mem_Cv_35hr-3,1mem_Cv_35hr-4,1mem_Cv_40hr-1,1mem_Cv_40hr-2,1mem_Cv_40hr-3,1mem_Cv_40hr-4,1mem_Cv_45hr-1,1mem_Cv_45hr-2,1mem_Cv_45hr-3,1mem_Cv_45hr-4,1mem_Ps_12pt5hr-1,1mem_Ps_12pt5hr-2,1mem_Ps_12pt5hr-3,1mem_Ps_12pt5hr-4,1mem_Ps_25hr-1,1mem_Ps_25hr-2,1mem_Ps_25hr-3,1mem_Ps_25hr-4,1mem_Ps_30hr-1,1mem_Ps_30hr-2,1mem_Ps_30hr-3,1mem_Ps_30hr-4,1mem_Ps_35hr-1,1mem_Ps_35hr-2,1mem_Ps_35hr-3,1mem_Ps_35hr-4,1mem_Ps_40hr-1,1mem_Ps_40hr-2,1mem_Ps_40hr-3,1mem_Ps_40hr-4,1mem_Ps_45hr-1,1mem_Ps_45hr-2,1mem_Ps_45hr-3,1mem_Ps_45hr-4
Phenotype,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Bt,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Cv,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps
THYROTROPIN RELEASING HORMONE,656637.5832,2939.621892,27513.38962,3875.752877,1885158.721,207220.3677,548005.2627,1321225.697,3198519.52,418037.6817,614658.5803,1870350.824,1837781.856,912249.22,1201503.273,2052935.341,4682263.998,617122.1364,1084004.468,5256610.405,3006195.789,389356.534,2047109.965,2078.17745,0,2858.15115,0,0,0,3438.680386,12105.21141,0,3653.77407,7156.758079,30458.33533,2490.766791,0,0,7425.214176,2099.693232,0,0,61986.45703,0,18217.51527,3635.067358,629888.1516,0,5456.305091,5120.25958,2378.067883,0,0,1965.296218,3915.527641,0,2814.892563,3718.249089,14706.26326,0,2683.719866,5930.147938,3877.711211,2184.611798,9180.21332,2469.916164,7264.711204,0,2899.115494,6756.618204,32079.15294
proline,4146.873033,7396.432589,2985.189029,6581.972144,105426.6104,34600.57864,8282.087197,122874.5325,78206.55519,23798.7151,36604.87305,1382674.562,5477.302567,8136.16107,164358.9579,7597.361374,15620.44553,42528.69303,63559.18082,115609.2734,36446.70264,51145.43039,317370.6757,10261.8214,5089.856268,4699.693718,8479.962771,3888.35852,5440.219719,2913.117715,10465.66843,6697.924646,5413.322534,2537.404318,8928.286664,6881.669449,8892.362541,2256.032219,4529.860205,7905.204425,9122.159075,63180.07549,10561.04751,14804.98306,68897.20396,6211.689285,216413.5433,5217.956904,9275.431399,2704.599509,6668.532874,93449.28517,29356.35951,42375.46196,21855.7161,77902.90576,102617.7918,71477.38161,301841.1833,6195.216313,148497.0609,60537.76471,87688.06392,12716.97463,520255.938,7493.212954,76000.53249,125234.8844,111716.8989,8769.687943,182930.9623
TAURINE,294519.957,290225.7353,187097.9174,534444.7072,494277.4681,1036259.599,1185880.746,488130.132,404503.3083,367359.4369,776587.7854,751699.7436,558875.191,265795.2254,811736.5234,270396.5394,130804.3806,246070.1511,600687.8868,188241.6155,294875.686,160976.3553,311815.9308,54302.58815,4337.938101,4009.17749,24248.13938,144432.6272,2178.826284,4155.424684,47095.2359,7476.912977,3057.097995,2714.263192,8108.274275,74719.78397,9730.323736,3183.094116,130384.0434,3987.204647,3740.276398,3238.897692,5373.133705,9559.248293,104085.4319,11642.47654,164890.4231,258136.1795,0,2780.326105,179260.077,7754.447656,2985.442889,2894.32358,4707.790847,84431.28772,3901.205897,8339.001839,268416.8124,66739.20309,5932.577501,3766.697025,17665.30215,53072.94305,10203.72766,6334.340598,88875.26171,130522.1563,3314.009445,3701.329743,239440.8758
PYRIDOXAL,348727.6261,1171970.623,1600554.121,3801612.556,756476.7855,2780325.824,1985844.119,1849469.764,788625.3956,5900775.232,2122359.104,1922235.872,584569.1223,2805378.52,3342033.116,1007564.404,1595566.42,10966246.09,3919241.062,3823046.835,695361.7109,4023353.982,3576551.731,21240.44341,3884940.931,907363.7251,191436.6192,427336.3572,9881233.504,5020173.697,905468.3673,175476.1211,10247008.19,3554148.719,13038013.1,440276.5436,10131877.15,7157871.19,178015.3814,248359.9586,11444911.14,3663875.959,11355970.39,290638.8351,11594375.05,4906085.576,277582.8861,25087.22853,317483.0723,401240.0402,161159.7943,168485.9734,134589.9871,788879.1374,512062.4375,607625.5444,400731.6002,780100.4949,476537.9004,400035.6978,453583.4847,2790009.389,193271.2466,205304.6526,1950133.094,1035874.336,185571.0443,192660.5022,1034009.472,1269735.377,202805.9508
METHYL VANILLATE,51153784.44,49859639.3,10534076.66,111795324,58419366.46,10494255.08,5118272.346,40026872.17,66247307.32,75842782.08,68578592.78,57261128.52,35572625.25,13047183.72,68849770.42,3691501.119,8950467.704,15127090.75,15601109.67,52016353.77,3252442.592,10473428.17,65216471.78,23817614.99,114225982.6,115525546.9,8172732.004,5314432.003,97636392.1,129978234.3,16169848.44,10591284.07,16084274.45,13712028.34,263718746.2,20146226.29,13221854.75,13926231.41,8213945.469,116741139.2,19008424.49,15312258.15,19722748.53,6325032.19,152764979.3,13753943.54,86409930.24,24830269.57,63733276.29,9273616.262,29993305.37,77739128.22,4893729.202,6704448.539,120104177.5,8893868.94,67787046.57,13132398.71,7010269.661,9784669.675,8718443.182,13076599.82,26788001.97,13899509.42,6967093.152,39145737.15,6590333.674,13713102.88,12166943.49,73897609.89,29919385.37
4-ACETAMIDOBUTANOATE,22723.5384,40667.81395,63102.00825,37578.06765,34625.73672,22402.63488,31975.69032,142378.2131,58881.77863,85299.9562,29856.84767,137843.0374,27903.60969,43542.58846,130586.1096,50346.15237,103475.996,35237.09114,310284.5439,118571.8648,38765.57326,26874.72896,392451.7954,680915.7778,4373146.235,5197550.243,2822539.2,2880365.244,8552150.571,30082384.69,3106253.475,8409926.475,22003352.02,942889.0569,40405715.68,11090661,1229812.31,886837.5702,7519631.551,6135634.721,1813816.959,1590455.522,40702616.9,6238665.299,3040022.268,1442835.19,1895014.716,188354.0984,97790.74609,2256957.495,131179.6755,217006.0089,251617.2612,248237.4933,1967976.134,671455.1722,4303882.534,2347631.081,421123.9373,931536.9633,3087445.826,17861853.14,480707.9524,1887728.913,1057615.968,6829123.791,992538.8715,3848977.987,5517083.769,3043895.898,1686654.002
"GUANOSINE 3',5'-CYCLIC MONOPHOSPHATE",0,0,0,0,0,0,0,0,3061.816443,3680.290128,0,0,0,0,0,0,0,4435.202808,0,0,0,8037.919179,0,0,0,0,0,4594.725132,2693.903065,3450.201353,3632.53417,10035.10626,15273.17984,130444.7446,160575.9158,95153.00543,269153.2106,367301.4801,130263.8195,286610.9715,411960.4538,5952553.364,1075323.261,475668.1577,990421.1023,1062907.524,942080.9754,0,3475.061551,0,0,0,5214.615243,0,0,0,0,0,0,0,2813.077227,0,0,0,0,6390.665449,0,0,0,0,0
"3,4-DIHYDROXYPHENYL GLYCOL",472327.4172,2536251.145,366217.2149,365353.845,83366.28207,2114522.638,1397712.613,516835.0211,59784.42677,2297440.669,545975.9811,103815.0527,113270.931,1861882.172,1208198.887,100471.2777,480758.5298,2400022.809,4357996.063,2420405.38,110062.3476,833869.7231,1180505.486,132595.9247,89696.71817,718844.7178,53305.73123,247810.474,35815.40307,814172.9947,119127.3097,617479.1807,91558.65527,559686.7909,240335.2817,681686.2033,98072.21018,456406.1622,128114.1175,49836.56053,33153.01736,395737.3224,1263871.74,30933.66871,193359.3298,520557.7667,659557.135,189197.7213,101352.5559,543831.4507,105435.7167,36448.92141,44821.05698,290007.1925,278110.7483,163344.488,207151.404,731265.1228,41324.4758,633159.005,44445.35519,466233.7434,386498.4906,759852.8913,319901.6099,378698.2331,37244.37199,525684.6768,156006.0601,641197.414,88425.45789
2-OXOADIPATE,222357.5758,393593.4695,278295.9182,195845.1134,158045.7927,263257.0678,626359.6238,196326.5103,582204.8804,695016.9018,967402.9052,122822.5062,105251.7884,236815.454,173271.4774,342736.9994,152812.7181,1308247.777,713381.7167,138679.4031,131705.4876,1297418.222,549133.4163,171109.2447,249493.6982,244110.0909,218947.4726,29993.64558,230228.3565,122245.7732,252664.401,34011.64164,305971.5501,112106.4255,298708.177,401468.9893,69694.67168,614418.3195,78078.84982,85517.93848,336979.7594,63683.33474,177469.4378,74523.0477,465901.4462,722250.7283,468993.4465,302667.5269,260049.9451,269121.0604,310853.5741,386677.4394,1992635.003,1323654.186,2963358.057,980193.5826,3140092.149,1558887.387,1847669.717,1010237.429,3655080.392,2288960.958,1201731.278,982260.35,3756438.642,5452202.528,1127658.902,1196159.398,6200238.153,3005291.606,1657868.704
INDOLE-3-ACETAMIDE,6912.805531,10395.45483,27886.99868,9829.668703,8787.575014,150673.2118,120953.6995,42580.97734,11728.67391,206384.4384,129608.4739,138524.7939,5300.898348,118788.0678,139451.9882,24922.93895,26191.26668,170994.6893,102378.5763,59667.63019,5680.01948,55117.58977,76097.09864,7748.155946,8937.459644,45010.95057,16167.30416,64514.43943,272145.3052,119795.0159,44539.31759,128329.2084,335501.9469,132456.2459,244228.8067,126517.2883,217360.6949,168175.5873,36523.88755,130877.1978,293707.8952,160563.1091,226378.2306,170173.263,368312.7639,235181.5489,220663.8227,49266.95311,243963.8351,292261.6076,50350.33079,695013.8859,113009.3942,317808.2176,338903.5675,1378741.142,402782.3912,1105381.732,96210.52957,1840436.675,730054.71,1364921.438,29305.27668,2019822.108,132904.3488,1249859.357,131889.1703,828032.4301,769685.6547,1059478.321,132458.8106
4-PYRIDOXATE,34474911.49,103160896.4,74016824.01,90069698.04,97754528.92,200894803.3,174388722.7,154932239.7,133247540.7,206235452,213183083.6,200534173.5,72016801.05,296519608.2,366948632.8,95697816.75,322923541.9,469355183.4,506339161.6,411044963.1,157569790.8,371803071.7,538085722,8065.254455,38881.95136,121233.5633,13595.35609,752979.1512,2322244.785,2109575.437,1333125.001,4330792.165,5748964.789,3432751.942,7933265.02,8815002.681,10618547.52,5021755.87,2336447.466,10586711.08,22234934.34,23123900.34,17370903.11,13459717.7,37536561,17215545.25,15105248.51,23186.75409,83152.3887,105829.8153,95711.17584,23764.57496,31056.64505,53250.38086,174192.4014,12265.31204,65630.2877,173578.8183,140412.7794,37597.06374,128590.1915,260916.5687,33598.71878,68245.66305,137066.6364,57542.55913,181907.4447,221370.0293,234431.2099,131697.9419,68049.8315
MALEIC ACID,5453619.035,22462804.63,13787791.63,706151.3292,5616431.859,21479373.51,16957717.68,18454624.81,6922639.392,17361790.82,16282368.2,25053137.08,3859545.432,19891444.74,25300281.58,6961796.063,14604936.55,27643637.51,28241307.28,30582279.18,6523623.29,17901782.7,24772905.93,2395159.226,22864476.67,13575353.28,22866712.61,5898466.309,17360286.55,20945489.28,19087050.43,5794908.497,19534643.37,15482330.73,53341247.3,13661648.24,18294032.16,11965135.01,9899966.672,7064501.489,22644422.7,14983490.93,37042605.6,5892761.969,47454688.83,15901789.4,30282762.7,3052523.591,34481021.67,13610225.1,14241538.85,7243371.884,11941158.28,9933022.658,33021428.63,10953908.69,26339532.11,17423140.84,18776325.25,11701407.03,22530638.84,15634040.22,14600006.01,10430910.16,929367.2239,15767428.08,11792443.59,8075555.503,480558.2024,18230875.13,17805063.92
D-LACTOSE/D-(+)-TREHALOSE,932734.0762,556256.8321,534277.7549,971083.9802,175438.5127,140059.8532,69437.04994,747543.3827,24050.73572,194002.5604,71609.15596,578035.6759,41220.7577,193397.5046,788126.7175,185021.8497,207007.0289,417371.7655,479123.6423,1131580.103,35933.78388,131932.0002,196832.1578,34437.01292,221464.368,356022.6662,405227.6586,111243.2712,121288.0902,53993.00175,697076.0646,325288.7863,32791.85637,688725.8707,1052687.669,27924.42918,30594.30331,627306.8988,307471.8104,33067.96785,120217.3866,302534.5113,525059.2294,89004.92578,598593.4678,316913.7269,221579.6453,321659.8014,404954.0292,313466.2028,366093.1792,593349.8647,95178.69413,158916.2153,1990622.566,993714.704,127211.8676,785787.804,379005.2642,72334.80826,318391.3085,136356.4259,193382.0837,132336.8914,385558.9011,587557.8721,115456.4,330973.1502,852695.0624,453611.4399,761641.0497
ADENOSINE 5'-MONOPHOSPHATE,3423.798385,0,4107.544885,8002.046119,4767.055978,5362.877106,0,3330.884009,5761.221428,0,4652.815163,6408.139408,4377.712982,0,0,3439.678534,4052.041977,6265.25934,9818.988868,0,6453.956372,4150.476262,0,14427.40327,1636.126659,0,0,4965.211664,0,0,4567.061011,3365.037792,0,4532.152616,0,0,0,0,0,0,0,5493.752568,5527.945695,4979.558728,0,3809.882784,0,0,0,4824.109876,0,49688.90811,3906.961605,42138.50913,147445.6397,162443.367,318563.8665,33324.89089,30837.21206,475314.9509,745737.8035,63736.66789,29715.27063,1319362.275,683788.091,1506559.15,214533.8674,1332412.606,2792666.025,305534.3728,469902.1923
L-SERINE,6281.793076,7114.182227,2753.243717,7285.864146,801334.3324,12760.72474,7739.371864,6887.402124,28875.46093,7685.476381,7711.871501,7179.270273,4912.39144,3900.692517,5262.163871,6644.371181,7512.544984,4902.565459,13602.01821,6915.782021,14060.73637,4329.478742,3746.211638,4523.822767,5465.534531,4766.830956,9454.200423,7006.532537,5933.398919,6898.843585,11381.70236,7483.23742,15154.93187,14602.67032,8249.125261,6119.600865,4095.208398,4467.124339,12614.89092,8241.92977,15650.98864,15356.56898,6587.99692,8054.160797,134312.3127,10250.80218,7891.205427,6868.795124,6836.793022,8571.027292,12170.04831,17676.69024,11847.86451,15203.2679,9011.135906,148695.7286,7068.549963,8617.175528,204949.4102,7807.696001,37074.20893,7180.914113,14436.36005,125766.3053,14582.23991,29084.35557,158560.9449,10937.85984,20769.34784,19876.395,188496.8615
D-PANTOTHENIC ACID,23256.15253,275552.9051,31347.89876,234618.5011,20460.32227,195527.2524,106078.3802,138764.9325,24290.49759,861227.9711,158180.1055,73608.7065,92753.08546,1580331.103,1005044.768,67971.72078,29249.17704,294791.9259,401838.0178,502083.7791,139368.667,864119.4721,767801.3371,29200.60626,225404.8454,1715004.752,64911.37747,658821.9626,2931879.98,1100126.923,395965.5286,914059.9351,4017973.321,1598177.267,943923.6115,316100.1849,947029.5255,858718.2462,171741.543,517923.3708,2078613.907,631470.2978,2852721.477,1044645.78,10211787.74,491364.0275,178883.2396,1441082.036,38245257.6,45617343.7,5013870.181,4160323.098,9882792.886,15830662.54,99359721.62,40248703.43,60451374.36,39616960.47,24085199.64,64999251.18,23983435.77,40432612.47,25804023.42,72973709.51,257187417.9,24098718.04,38241344.46,120213126.1,33308813.6,130683667.2,35348470.7
6-CARBOXYHEXANOATE,2265195.017,3943945.726,2909802.654,2106871.269,1153191.63,3333815.128,2828542.45,2833176.463,1447768.1,3723658.809,3460721.131,3206676.864,1411126.336,5671107.343,3872772.518,1944809.128,3556646.62,4989316.767,3966141.518,3528851.718,1658678.817,4058069.942,4049783.972,1052187.597,742864.38,943463.6192,857352.5101,360859.8616,758691.4731,1115509.236,1009537.021,711265.4117,1158855.204,175866.1857,1554318.661,242476.7478,449474.2234,1171532.073,1181816.395,848073.6056,1022222.046,506157.4996,1568439.217,259710.7222,1816260.392,996474.9715,1626005.395,1536747.098,2200250.382,868575.4095,2138614.878,877586.3498,1640935.187,1284269.821,2153176.041,1723807.814,2501387.376,2040380.854,2619505.845,2302677.755,1296111.066,1833698.425,2062479.324,2782723.93,3612284.898,2071621.512,1713066.027,2740704.077,1577082.111,1377927.388,1449988.228
GLYCERALDEHYDE/S-Lactate,52219767.41,54477475.7,52813801.67,93552255.92,151831148.8,429721792.6,514528448.8,558113417.5,212969413,480600598.4,502631566.9,813770510,193498087.4,973050343,1131264762,374252893.2,797081469.1,1085337578,1436144769,2047978202,347915873,1053999788,1607036673,498715300,50586803.12,71827931.88,46745586.88,33807404.31,50800436.69,76690790.73,94043037.61,72645457.83,60943408.49,249887273.8,163930407,91431918.37,51670996.28,304570149.6,49355351.34,34606560.73,63187662.25,47194938.42,121343104.7,30967779.12,72731206.13,106777868.3,103050211,26181987.76,68493354.59,72812372.45,64134999.17,59591360.55,85398957.72,83560197.59,283711888.9,121946814.1,169460393.2,172781493.4,147480703.6,121165729.7,281404466.9,262031650.1,106665461,289184780,176590856.7,171135546.8,144270037.6,78717800.47,245892300.7,210433111,193425438.7
13C-15N-Proline,7475207.492,15878017.54,11879815.37,12797634.41,11776193.58,13854835.4,11904099.2,18350327.59,13660522.31,15088357.71,12523559.5,20974028.6,8833073.94,17477872.2,14669765.49,9665814.199,27554146.72,17472835.78,14273175.31,19843480.66,16950087.4,14425922.95,13442719.51,5264592.593,16775938.25,12975848.1,24998225.37,12864966.64,13413903.98,15457576.18,22952778.93,21391550.13,16591640.68,12761317.24,13481953.38,23790667.65,11432492.44,11953688.01,10259856.24,17034993.07,12791200.41,11902021.57,13915108.06,17477884.84,17444553.54,10386659.39,18525585.87,4530186.563,18589097.26,16537758.52,18332034.6,16595527.34,12185900.16,11838006.94,15722443.26,21371356.48,17870618.09,16403700.16,17858024.73,17388316.12,19244039.32,16366736.63,16167999,20728090.05,19666989.45,12110561.69,12755431.09,21434037.16,18494066.74,14796299.21,17491261
