Sample,1mem_Bt_12pt5hr-1,1mem_Bt_12pt5hr-2,1mem_Bt_12pt5hr-3,1mem_Bt_12pt5hr-4,1mem_Bt_25hr-1,1mem_Bt_25hr-2,1mem_Bt_25hr-3,1mem_Bt_25hr-4,1mem_Bt_30hr-1,1mem_Bt_30hr-2,1mem_Bt_30hr-3,1mem_Bt_30hr-4,1mem_Bt_35hr-1,1mem_Bt_35hr-2,1mem_Bt_35hr-3,1mem_Bt_35hr-4,1mem_Bt_40hr-1,1mem_Bt_40hr-2,1mem_Bt_40hr-3,1mem_Bt_40hr-4,1mem_Bt_45hr-1,1mem_Bt_45hr-2,1mem_Bt_45hr-3,1mem_Cv_12pt5hr-1,1mem_Cv_12pt5hr-2,1mem_Cv_12pt5hr-3,1mem_Cv_12pt5hr-4,1mem_Cv_25hr-1,1mem_Cv_25hr-2,1mem_Cv_25hr-3,1mem_Cv_25hr-4,1mem_Cv_30hr-1,1mem_Cv_30hr-2,1mem_Cv_30hr-3,1mem_Cv_30hr-4,1mem_Cv_35hr-1,1mem_Cv_35hr-2,1mem_Cv_35hr-3,1mem_Cv_35hr-4,1mem_Cv_40hr-1,1mem_Cv_40hr-2,1mem_Cv_40hr-3,1mem_Cv_40hr-4,1mem_Cv_45hr-1,1mem_Cv_45hr-2,1mem_Cv_45hr-3,1mem_Cv_45hr-4,1mem_Ps_12pt5hr-1,1mem_Ps_12pt5hr-2,1mem_Ps_12pt5hr-3,1mem_Ps_12pt5hr-4,1mem_Ps_25hr-1,1mem_Ps_25hr-2,1mem_Ps_25hr-3,1mem_Ps_25hr-4,1mem_Ps_30hr-1,1mem_Ps_30hr-2,1mem_Ps_30hr-3,1mem_Ps_30hr-4,1mem_Ps_35hr-1,1mem_Ps_35hr-2,1mem_Ps_35hr-3,1mem_Ps_35hr-4,1mem_Ps_40hr-1,1mem_Ps_40hr-2,1mem_Ps_40hr-3,1mem_Ps_40hr-4,1mem_Ps_45hr-1,1mem_Ps_45hr-2,1mem_Ps_45hr-3,1mem_Ps_45hr-4
6-CARBOXYHEXANOATE,6.716774712,6.286055592,6.256785718,5.480700882,4.60927035,6.219851951,6.193774474,5.364673159,4.732354093,6.2725284,6.513477847,5.347175613,5.426061066,6.871630038,6.415043498,5.85975575,5.053798437,6.585052284,6.525531175,5.6234804,4.608187259,6.552272838,6.703705186,5.846681954,3.537862136,4.173782384,3.249002769,3.038388507,3.83857476,4.163359613,3.529899375,3.215608325,4.118255438,2.397520227,4.867011959,2.168142501,3.40033174,4.610528972,4.865598232,3.678723912,4.307361413,3.490505401,4.830517982,2.458481826,4.704419965,4.577870485,4.444095097,6.974216709,4.909884416,3.744929341,4.886230743,3.753469871,5.125598738,4.76935038,5.154499488,4.320681488,5.192148757,4.991791905,5.273860653,5.097124162,4.068634347,4.820831359,5.033975644,5.120396735,5.684357323,5.55113823,5.121057519,5.037936883,4.401566777,4.532708,4.360280735
Acetylcysteine_pos,1.367468565,0.903373574,1.111890506,1.240880122,1.253618823,0.951230265,1.108095949,1.507454437,1.086759392,0.857655381,0.97860899,0.98176489,0.828555975,0.602959422,0.851685846,0.382322647,0.519510589,0.546853086,0.517119355,0.375839483,0.370556238,1.209788026,0.350272846,2.213132832,1.749513731,2.124262502,2.600022659,2.033147885,2.708749974,3.174182342,2.962475376,2.338586696,2.443623064,2.71958044,3.194982903,2.318686152,2.688824854,2.19832992,2.5087427,1.937494689,2.635225958,2.281384497,3.18868907,1.595259802,1.174244395,1.99485862,2.756657748,0.571017786,1.06500696,0.963035205,0.910283475,1.04378397,1.495095412,1.435079256,1.62260494,1.244516758,1.06872035,1.364635546,1.219404557,1.136098065,1.36153344,1.635237155,1.621597467,1.041047423,0.57065417,1.047535643,1.096402385,0.44129764,1.417867457,1.456145139,0.957706654
Acetylcysteine_neg,2.346047597,0.786635232,1.901444222,2.053648216,2.294272329,0.806743081,1.955765101,1.240538394,1.372044537,0.974392841,1.909440317,1.472123594,1.988313415,1.028929205,1.059143777,1.603865113,1.166077689,0.76100807,0.851515727,1.284698193,2.998286115,1.640623105,1.349730623,3.213181654,2.643545552,3.693955999,3.211560214,2.850637339,4.096748014,4.971714574,3.731811014,2.741590433,3.536360063,4.981134043,5.689209242,2.863575313,4.31283774,4.081274969,3.417598704,2.612594622,4.05330912,3.881320005,5.797827945,1.982229095,1.073084234,3.906988552,3.620805411,0.111323788,1.219856513,1.431205842,0.069859121,0.665323146,2.425958741,2.665361979,3.645120809,1.540832288,2.422694309,2.666443497,1.09013693,0.923916762,1.464102025,3.131810874,1.617331615,1.360932013,2.394252773,1.873138532,1.446939655,1.331175536,2.871638257,1.651811022,1.252298008
ADENINE_pos,11.02587063,11.67358345,8.799377939,8.557293614,11.263149,14.38999859,10.77956215,13.49487926,11.74840874,15.32700146,10.92694674,14.2854546,10.39023545,17.10285001,14.37684657,13.05776387,14.26926437,18.47823082,15.23854588,16.69690461,11.67883216,17.68039576,15.65339066,3.51249519,3.554627,3.134888131,3.43210593,5.220144371,7.245655179,6.784919078,7.209763764,8.564848516,8.986344947,7.845431348,12.09955432,9.69497246,12.24896508,9.971680523,10.58582783,10.51076495,14.27638583,21.10690237,14.5335176,9.784768672,12.78447763,12.70507623,17.20605821,8.533226732,8.48455927,6.369884368,7.273019685,7.68420464,9.006545999,7.375416676,7.373245726,9.20301307,10.56620036,8.975530472,10.17515761,8.392141771,10.72240927,9.180771937,10.44761485,9.641110393,11.61616124,7.967170214,9.955580882,8.275697011,10.06561635,9.584553704,10.27213543
ADENINE_neg,11.24741442,13.83156495,12.25799595,10.05350805,12.0338389,19.16070518,15.83893982,13.05729178,12.11441441,19.05401051,16.76807209,13.63729655,12.04888228,19.82284777,17.73932002,12.80052138,13.11657718,23.04186144,19.02442868,15.10114359,11.47759548,19.82814366,19.47999621,3.727200453,4.165229495,3.948009587,3.270384015,5.405128168,8.519577578,7.726022807,6.164717418,7.783603234,10.26190534,9.683566644,11.38852246,9.641408763,14.14049091,12.72611404,10.54328246,10.35833138,15.68513785,26.21690331,14.62124637,10.04048437,16.90586903,17.40341419,18.9789768,9.09226417,10.35059812,8.598951803,7.13512751,7.464161689,11.19795411,10.40207286,9.358100795,8.664859848,13.06700961,11.32902702,10.77862049,8.475353731,12.19093647,11.2068413,10.36793514,9.108437231,14.22914558,12.25943437,10.54150877,8.192749583,11.89346405,11.52618679,10.55012981
ADENOSINE_pos,1.857625564,2.306818535,1.156616374,1.149244126,1.722346106,2.176477097,1.73558036,1.625473894,2.014440332,2.588392809,1.642911538,2.778215456,1.99415581,2.976321308,1.868608137,2.887451062,1.911028368,3.052906319,2.543582344,2.428281621,1.330203376,3.065013347,2.885664022,3.150210326,3.369593305,3.048804702,2.872729941,3.392253099,6.480892437,6.175162713,5.842694349,4.302554799,7.95022212,7.620270212,6.859232043,4.611113895,8.863396262,7.603502466,5.756396359,4.599669079,0.694818174,11.91946172,6.209717863,3.353272225,6.915199863,6.981682628,5.685776726,2.924589978,3.052669916,2.262418354,2.694809472,2.574108536,2.969745926,2.493437218,3.301551431,2.97930282,2.990612171,2.568383452,4.423594117,3.153293819,3.400397001,2.840511065,3.953378898,3.44712993,3.12453663,3.125262709,4.361480176,3.830988268,3.205979815,3.040274246,3.416137483
ADENOSINE_neg,0.712706657,0.765853777,0.644815468,0.67236123,0.693076078,0.705257009,0.641184234,0.649596156,0.594165218,0.642591791,0.837383456,0.851540614,0.586659176,0.619675986,0.712515783,0.766922008,0.847847983,0.860314359,1.171237313,1.183668994,0.492686215,1.30923429,1.137892271,0.945282979,1.750654799,1.299717729,0.760712449,1.914559422,4.12279172,4.190751841,1.103833443,2.0354149,4.012522232,4.469081811,4.542351996,1.674793459,3.825437974,3.592574694,1.904862366,1.791036914,2.711741023,5.649470427,4.044955033,1.43807894,4.438272995,3.535860603,0.982968775,0.768330489,1.359626311,0.60974381,0.521186995,0.942696023,0.673021376,0.993915323,0.972128065,0.636056638,1.230563418,0.52748804,1.77152462,0.762642945,0.76912727,0.701959226,0.789680229,0.754832043,0.766367297,0.870619959,0.69402357,0.606612298,0.759332872,0.954221995,1.171839721
ADENOSINE 5'-MONOPHOSPHATE_pos,0.344666021,0.03835464,0.034380296,0.314401208,0.235013449,0.035496431,0.276675997,0.042229728,0.296913466,0.037620124,0.236825406,0.039866082,0.278407984,0.040224914,0.035867922,0.048566864,0.03810289,0.217259047,0.299107379,0.043085744,0.340534732,0.25802075,0.036922344,0.055822711,0.036406777,0.251467158,0.03968266,0.041987622,0.2667562,0.287682854,0.042103966,0.332259132,0.040902041,0.239979402,0.28651724,0.03644803,0.041083247,0.037185008,0.051844114,0.040505265,0.240789376,0.414768903,0.266480037,0.336840256,0.167051204,0.259794313,0.331658191,0.059266301,0.235767887,0.226108376,0.043979199,1.540096044,0.354313701,0.520483703,1.473646675,1.404712233,1.781127344,0.693579163,1.201732325,2.294566746,1.496567552,1.121594539,0.818182972,2.23024729,1.703364401,3.177440942,3.463607619,2.990270539,1.136757792,2.666618884,3.322651378
ADENOSINE 5'-MONOPHOSPHATE_neg,0.770835387,0.073287164,0.701871394,0.855113541,0.739744546,0.728783992,0.080672929,0.566202648,0.749921412,0.074543998,0.71889038,0.673519279,0.791367978,0.0709791,0.075246381,0.708641319,0.527831928,0.710436423,0.882772351,0.068038394,0.724799738,0.660163398,0.077469537,1.399397631,0.460302536,0.07838773,0.062997543,0.728075417,0.07752497,0.073945691,0.583804153,0.539820322,0.072221011,0.708168068,0.077394316,0.06404587,0.081767308,0.08056122,0.084770793,0.071588954,0.078763119,0.772827892,0.735121393,0.658012275,0.07102426,0.715833317,0.069614978,0.111323788,0.069535605,0.663203559,0.069859121,1.441305793,0.684427066,1.526863425,2.108809257,1.966180108,2.612275517,1.266511015,1.199721833,3.012367703,3.38399704,1.573291104,1.224920225,3.992714513,3.26383265,4.991992993,2.562124565,3.961365527,5.325113396,2.743483317,2.994990508
ADIPIC ACID,8.976359009,7.034345928,6.673544854,7.259730741,7.244837939,6.885392268,7.760728592,6.821745838,6.855449054,7.159415884,7.372633776,6.697774609,7.894574542,7.130887582,6.745309954,7.512653965,6.347560844,6.666937386,6.457162375,6.801672061,6.416730331,6.64325689,6.901120591,9.604952353,6.318664156,7.139834309,6.370595636,6.712842115,6.849722054,6.146227557,5.51213766,6.124677802,6.240228587,6.357322603,7.005365175,6.154106804,7.065773449,6.662013749,7.565341521,6.10290221,6.888832472,6.473324487,7.714351805,6.135844041,7.33182313,7.341339115,7.151083252,10.48174822,6.016984733,6.028903754,6.79035381,6.367052917,7.27509038,6.680947367,7.196682914,6.828393365,6.421957901,6.036284672,7.227009982,6.833408369,6.601273329,5.973348093,6.85941322,7.337252174,6.458252868,6.886291649,7.289188045,6.69348427,6.197647924,6.373425205,7.250620228
ALLANTOIN,1.377163535,1.709745617,2.083056513,2.829203974,1.151784344,3.005628276,2.575801358,1.872831933,1.957871653,2.150293342,2.269890261,1.898735016,2.746644538,1.974256547,3.436497742,2.109551821,1.721790536,2.823082806,3.523069326,1.941690615,1.335861842,2.494564821,3.570013844,1.0429735,0.680239896,0.743847246,0.729247224,0.697586432,1.363002677,1.21611261,1.012798217,0.689751052,1.720043887,1.342725227,2.125875482,1.211770798,1.910721326,1.217028102,1.102296184,0.99565631,1.900378217,2.335821297,2.494461905,0.994345887,1.699896165,1.725064576,1.60081678,4.563497171,3.434869391,2.972088727,2.897613515,3.600501546,5.779834548,4.829103395,6.933559049,4.054630357,6.715775747,6.056511867,7.118081515,4.647751268,5.501748322,5.652820535,6.271293201,4.82398581,5.308997635,6.722021076,7.184984691,4.131867989,6.634329953,6.600763623,7.723619569
ALPHA-AMINOADIPATE_pos,6.507580069,5.447518803,5.722334757,5.548265007,6.955480792,4.585742526,5.310279389,8.066815654,4.939363907,4.519719289,4.521804311,5.307691478,4.302989247,5.046788328,5.231236346,5.152991294,6.155389134,4.317900672,7.655008278,8.423981877,2.20315803,5.463040786,4.028692135,6.236275718,4.623144479,4.666990328,4.685942349,5.623501319,6.406402998,7.566637192,8.515232299,5.28345517,6.067626449,6.906989265,7.162952009,6.429003262,6.492964818,4.416947523,5.330947776,4.927264498,5.085107321,2.424655618,5.880144189,2.730972395,2.87634142,2.527556666,7.879040768,5.04085042,6.494276331,5.335692363,4.85336113,4.958800934,4.950743582,5.629007061,3.266770472,6.906060596,4.208771803,5.526892511,4.390827264,4.948059254,4.487484644,4.962973983,5.058963684,4.267684053,2.536281792,4.828397247,5.596339615,3.367318106,4.182119715,6.034723551,4.823895524
ALPHA-AMINOADIPATE_neg,8.927728094,5.515643672,7.463768145,6.596688587,6.308806659,5.86848098,7.437505672,6.208692239,5.844318874,5.001664928,7.644617637,5.72999756,5.842603979,5.27952195,6.767599387,6.404064824,4.371980347,4.461741839,10.00639586,6.008157589,4.479175102,5.887208569,6.273049858,7.176510527,4.767074796,6.170667529,5.591109164,6.810370971,7.62085934,8.775823051,8.03258444,6.247890588,8.239627116,9.301166477,7.842452499,4.883242629,8.222812012,5.77349991,7.577429555,3.320588584,7.610751259,3.352861193,7.429761562,2.950564163,3.264962715,4.132096674,6.16265835,8.745053117,7.824257016,6.961533299,5.17658315,5.165214415,5.382455742,7.452828472,6.7060521,6.902675231,4.490816598,6.067171997,5.474464179,4.525843326,6.333916063,5.532633565,5.154076873,4.657566598,3.965609121,6.516366222,6.09883876,1.899554488,5.123838678,6.486060507,5.242640215
ALPHA-KETOGLUTARIC ACID_pos,0.389577461,0.286453316,0.580706282,0.301366964,0.402445635,0.035496431,0.748584681,1.093676842,0.440356547,0.377677068,0.412421231,0.70228313,1.197670676,0.463956877,0.31278176,0.048566864,0.309506677,0.882859215,0.31589634,0.359623288,0.804135511,1.208905894,0.319373217,1.651324318,1.42069875,0.340423247,0.41510088,1.479325583,1.920648101,0.632682514,0.042103966,0.351586283,1.802772469,1.208250096,1.011210816,0.780949891,1.884579794,1.188136819,0.510290331,1.232859882,2.073396173,0.870091114,0.957733277,1.461566505,1.270903068,1.327311929,0.951724611,1.279414841,1.799206312,0.330562091,1.08249658,1.573894466,2.698490905,1.487050879,1.554295361,0.524678494,2.703168261,1.547247986,2.782489988,0.872970068,2.62190308,1.323553768,2.045724731,1.011016193,1.608206809,1.473935062,0.962784513,1.062661308,2.370762134,1.154619306,2.527960085
ALPHA-KETOGLUTARIC ACID_neg,7.109790897,3.053258062,8.106976065,8.436078837,7.932566082,4.517246462,13.53811852,7.35013996,9.795187932,3.228052047,14.06446198,5.6760303,9.513715508,5.827591751,8.715077379,8.488369132,5.374677408,7.62059086,8.684926993,7.864967969,6.548094599,8.501218731,7.844645002,7.21471357,9.992059953,9.499177361,5.550727015,12.21953134,15.07591277,12.78737286,7.606693703,9.924212044,12.70506805,14.40755087,16.02870272,8.766453314,17.44102688,12.86767529,7.436601868,10.13314784,15.34298273,12.03403732,13.68596777,9.963640415,14.03060719,15.82788509,6.711979407,16.21731807,12.54017744,10.52261565,8.395481659,11.93128643,20.6747126,17.26814123,22.75335939,10.15930885,20.96151813,16.16782723,17.9711877,10.23368885,19.2608653,14.90375705,15.23954737,9.074497903,12.14660181,17.21283042,15.19227621,10.06587597,18.20745844,14.63144408,15.97272204
AZELAIC ACID,9.85623342,7.510060182,7.40970305,8.076741848,7.081364926,7.91301548,8.484791005,6.859077537,5.932105344,8.599619172,7.990777968,5.568326608,7.189051759,9.73815163,7.334288454,7.595197522,5.173123717,7.302310474,6.845275296,6.554482157,5.13088866,7.59320043,7.456125559,8.950510493,6.681720166,8.360600876,5.687418341,5.843807212,7.638669152,7.017609301,5.912357185,3.812555597,6.863018779,7.075963102,7.857976067,4.495411251,7.080846792,7.220278343,7.034941274,4.918701447,7.152791051,7.175513553,9.329062721,4.794471419,8.537182203,7.971237853,7.196912137,10.69151798,6.883733916,6.507621322,6.297162852,5.214732864,8.462282585,6.969646035,7.933109336,7.061986375,7.951570258,6.691382053,6.805116741,4.378090521,8.361762117,6.874879831,7.165021484,5.093221293,7.971016954,7.254338748,6.418514663,4.592824211,7.794014415,9.234345188,6.536488021
BENZOATE,24.79336747,18.20249991,14.31693878,19.92115566,17.77181186,23.01128786,13.60353306,19.26334739,16.30690843,19.70501283,13.01927039,18.05643565,16.05694957,18.5365829,16.30708834,17.24886787,14.56346073,19.03324173,17.06626162,17.06186634,13.85111268,14.69877537,15.63969278,19.97356703,10.02958381,13.23436186,13.54382925,18.5614302,16.34609084,27.29926479,18.94293504,19.6331402,14.28659418,26.65761469,22.29982883,16.87931179,13.72757886,29.63720613,22.793417,16.03179117,18.23997702,24.81459627,24.32545264,14.00461878,22.94130657,30.41702985,21.15519419,19.96326436,11.3377805,18.70567209,12.1427617,16.30589206,11.25309898,19.58263045,15.652648,18.32836117,15.74986671,22.71260596,14.87312972,15.85255862,12.58280724,20.93921647,15.8808133,17.92206659,11.29800702,19.41846362,16.96636814,13.9418911,13.13670574,20.29239648,11.92975585
BUTANAL,16.29242202,10.98475883,21.23925405,19.02406785,15.00997771,12.55070199,19.43772992,12.84358159,15.33795074,13.81189149,18.04405295,14.4846789,13.72887879,13.23313173,20.40608461,12.46789329,13.90580746,12.38436885,21.91227176,14.99375905,14.33929779,11.57772037,20.84193414,13.00556352,10.25196317,19.40027265,9.995214696,12.73357882,13.16218357,14.25052822,12.69462927,13.47061177,12.72356859,14.83526729,20.3309996,13.15292053,12.46527255,14.83738685,12.82388684,15.16596129,12.75463468,12.58755019,17.41606303,13.75479607,13.10611197,14.95179955,13.18089722,14.76049144,9.850697514,14.31661828,17.10562571,12.56586085,30.21191478,13.58167348,13.57569898,14.49451281,10.58102439,15.91174365,33.04453491,14.6470838,10.17795213,15.6450201,32.4247325,14.62234891,30.87398812,15.11369536,36.32339986,13.0546006,11.46826861,13.36024355,35.9453371
CHOLINE,3.712408775,3.460770355,3.179260759,2.968795603,3.186680651,2.801361268,2.763053013,3.487654627,3.153742018,3.984264453,2.809267103,3.661078167,3.713806688,3.695896346,3.520935848,4.803872404,3.027006577,2.733079545,2.804069552,4.085554158,2.886267297,2.913695583,3.00993518,4.758171752,4.732873467,4.36218916,4.587964057,4.131512002,5.291687551,5.144351715,6.268241638,5.67058292,5.473300185,4.963886111,6.300248306,5.082010275,5.888536949,4.701294669,6.035028275,4.732750896,6.088839558,5.278646058,6.053647145,4.161250711,4.806726016,4.720500223,7.441054558,6.238166044,4.243802466,3.601100368,3.615583676,3.946160602,4.035540765,3.584447149,3.383864249,3.137790434,2.842665442,3.457442774,4.517994888,3.373483728,5.300109846,3.679132713,4.885390924,3.320223245,2.840494153,3.169293798,5.095087341,3.202028829,2.961700075,3.691945898,3.736061244
Choline O-Sulfate,0.467941079,0.538507259,0.491317147,0.308431832,0.432449137,0.793509067,0.281393556,0.679567017,0.451525793,0.363627931,0.271880369,0.348972763,0.792183642,0.891905284,0.452556394,0.82497577,0.652840913,0.276487033,0.317150533,0.504715099,0.464223115,0.394486373,0.522315721,0.535189777,0.245489043,0.260827498,0.692922981,0.594255329,1.258482326,0.980966385,0.548432643,0.284067899,0.331278177,0.952730019,1.743098183,0.375273984,0.937495099,0.837197477,0.986479845,0.440665849,0.547470931,0.884826096,2.83920972,0.48932369,0.265039891,0.719125205,4.028086635,0.425493379,0.374807225,0.250602291,2.688872833,1.125901801,0.326836544,0.322343987,3.85650331,0.34519958,0.289940745,0.317431763,3.689281848,0.286070123,0.366859216,0.31983377,3.976802046,0.284237493,0.280693738,0.29842203,3.082984721,0.473828655,0.329590166,0.3355555,3.124380529
CITRULLINE_pos,1.943837698,2.744908907,2.20017817,2.277650266,5.626030706,4.257729576,3.850233006,2.991717287,4.258725237,3.105842135,4.003683422,2.976866443,3.734120358,2.859936746,4.532336959,3.498614626,3.296253302,3.433299025,5.967869519,4.04601914,3.600602854,3.774680995,4.970766576,1.73864101,1.832595533,1.600668382,1.410962427,4.953796489,4.71986714,1.600625359,4.031066135,5.308010658,4.36249233,5.820719299,4.088608773,5.408680744,4.785982084,5.015786217,4.525179528,6.703206336,4.477999242,6.141643204,4.481154635,4.725709324,3.32572224,4.065613455,4.141849974,2.226988044,1.692060633,1.79237184,1.346581301,2.632965721,2.712570613,2.209065783,1.962113104,2.447854505,2.261729852,2.069099167,2.117828663,2.354606411,3.114694463,2.134712095,2.662855338,2.068974668,2.973873647,3.153308236,2.875982022,2.693054377,3.231836925,2.757501631,2.718070886
CITRULLINE_neg,2.228808104,2.46283548,1.068621387,2.981266978,4.734728277,3.810222479,3.370493656,2.695992877,3.400303696,3.003270414,3.451133148,2.735486771,3.72187651,3.002438107,4.568748651,3.248891237,2.849142923,3.889829343,5.131754868,3.726344243,3.593034543,3.778258691,5.220405836,1.391306134,2.069127396,2.262430518,0.638848104,4.878414118,5.277893161,4.425117776,3.517030391,4.881675865,4.521252302,6.13395914,7.356037887,5.297095351,5.199481787,5.676883885,4.489304727,6.385290933,5.264810808,7.327255554,6.555227747,5.512109693,5.956038624,4.974534808,4.784090945,1.289050812,1.719483414,0.808231619,1.066960405,2.135659647,2.236374997,2.306504599,2.989711375,1.689375179,2.381003672,2.219659498,2.1585295,1.869734511,2.642168949,2.264052544,2.350381296,1.920845938,3.038392292,2.914240341,2.062169624,2.331550721,2.704941654,2.546956301,2.395279769
CREATINE,1.836656746,2.02891519,1.577967183,1.597436576,1.96155262,2.00584175,1.685413277,1.447013846,1.619396948,2.010236862,1.563468449,1.493826555,1.565868564,1.997646534,1.701745061,1.582832217,1.535619246,1.947082162,1.7532244,1.515633796,1.405710407,1.852470225,1.752027218,1.761398446,1.879531752,1.736331282,1.418121863,1.517813988,1.866697934,1.703874719,1.464187824,1.369779756,1.717369018,1.604158182,1.675731551,1.276990328,1.870662829,1.649242782,1.589640667,1.339289482,2.055139797,1.66625244,1.549798246,1.436712098,2.152428708,1.623546294,1.406180779,2.028235433,1.82497464,1.649632758,1.517918748,1.602838446,1.787868195,1.46291993,1.943525652,1.757126277,1.931949448,1.546636825,1.410824688,1.533888558,1.830679459,1.507072472,1.408384797,1.474537496,1.851553043,1.559247101,1.569070058,1.37461961,1.840928446,1.67000322,1.358353226
CREATININE,2.217104939,1.770167588,1.700177514,1.855859263,2.674306637,1.581046459,1.800217147,2.073246101,1.143345371,1.597080244,1.55679154,1.89638581,1.1281506,1.740634127,1.626845333,0.988694332,2.454954785,1.356998148,1.524658922,2.398724857,2.024195403,1.444741126,1.383474585,1.008431335,1.54554935,0.937527674,0.801167568,1.847443437,1.39884514,1.772004397,2.063774131,1.824069013,1.534977163,1.43662098,1.694623056,0.884075333,1.626723587,1.526060243,2.158704097,0.836850516,2.157180131,1.707492057,1.642807993,1.892252523,1.854887968,1.517077602,1.837689221,2.700122608,1.657968766,1.731144845,2.002186217,2.318896155,1.803270873,2.941879792,2.516719348,2.766994507,2.045006873,3.211750811,2.139153001,2.799543277,2.035872019,3.970385279,2.385120245,3.149812812,2.133890505,4.354977815,3.021809949,2.240030411,2.422982519,5.142020449,2.70791507
Cyclic AMP,0.50366271,0.03835464,0.342005149,0.031455354,0.041915118,0.035496431,0.352945185,0.301262043,0.290261828,0.037620124,0.301858534,0.384126766,0.288084466,0.343595505,0.035867922,0.342634557,0.03810289,0.03570571,0.03600508,0.364370826,0.674098039,0.043233237,0.036922344,0.055822711,0.036406777,0.03561379,0.03968266,0.041987622,0.038875166,0.03742192,0.042103966,0.039956291,0.337774266,0.037124579,0.035784025,0.03644803,0.041083247,0.037185008,0.051844114,0.040505265,0.042663916,0.039744226,0.216311397,0.039313522,0.030684389,0.035995907,0.337406312,0.059266301,0.868060438,0.725583775,0.260882624,0.367083937,1.369005131,0.517398909,0.991120298,0.426947411,1.470974003,1.215216845,0.039201901,0.751579218,1.552161963,1.380559473,0.045755603,0.91780042,1.285811903,0.984515839,0.898382557,1.575516088,1.480479764,1.723061544,0.315479216
CYTIDINE,0.664610249,0.073287164,0.08072786,0.078749917,0.707993465,0.560422092,0.569154579,0.545028212,0.591771255,0.622916571,0.079320251,0.066793272,0.595592969,0.537120077,0.643312221,0.560333135,0.676029718,0.070985919,0.630044118,0.652960405,0.46097124,0.592556791,0.077469537,0.105885969,0.546760898,0.615957388,0.526152983,1.434731478,1.73576921,1.369878905,2.139451018,1.754383539,2.454010821,2.494182599,3.466432301,2.9344834,3.051458075,3.143520516,3.687817122,3.080926605,3.301663884,4.164371907,4.33724631,2.94310343,2.345607597,3.806168647,4.435778809,0.111323788,0.479246888,0.619084064,0.589451763,0.651043895,0.080046215,0.557108223,0.537060019,1.476734622,0.556173071,0.529902117,2.649262189,2.155681779,0.455622459,0.571104855,1.742294609,2.46522665,0.572816729,0.627011639,1.82854843,2.259334281,0.885921672,0.075031271,2.584494139
CYTOSINE_pos,2.786418841,2.815101257,2.518309762,2.37638129,2.439956342,3.421322141,3.103457834,3.303175517,2.559900249,3.282220035,2.806826717,3.750153534,2.517058453,3.280612006,3.872600674,3.670687586,2.938149081,3.500555602,3.925403958,4.121543691,2.929240453,3.965411735,3.89658439,13.31098004,15.7092853,14.50271187,13.72208698,20.28565704,25.11947063,25.85054854,26.04886629,24.94777036,27.72451227,25.20036859,27.43857315,24.59140176,29.43002874,24.7333132,28.18228392,25.04396309,31.6771798,26.43463534,26.44077683,23.45229695,24.26946799,25.94779119,30.17810638,9.986135625,10.80742301,7.079596983,6.596035642,9.750309425,12.63454392,14.22159546,12.97101072,12.11185368,13.64624384,14.32353301,12.90947782,13.20683936,15.21790828,17.50625655,13.79538863,14.1598457,12.52583404,16.50047732,17.47604121,12.57015664,15.93271501,18.86386374,15.50729158
CYTOSINE_neg,0.672065922,0.594393535,0.709280308,0.616250152,0.588978478,0.798637884,0.718172314,0.559460346,0.61150879,0.605200742,0.748785025,0.601103324,0.640006512,0.593226086,0.839991529,0.599115111,0.532777446,0.757350801,0.663068622,0.648337439,0.496444518,0.58151418,0.800528672,5.482356695,7.051929181,6.724242971,4.865412058,8.908045647,14.35292905,14.89501487,10.68621893,10.81139556,14.98058269,16.92198936,18.04256563,11.7421312,17.84611821,16.40851479,12.204316,11.61062732,19.03020071,16.72795981,17.37420066,10.7759375,18.7299713,18.80422907,15.52118631,3.890936352,4.106623825,2.840812001,2.260758873,3.798082958,5.073744619,6.612007578,5.902400075,4.531854577,6.251376199,6.456853541,4.714015031,4.500890835,6.000931088,8.196945284,4.503107214,4.849092445,5.489544952,8.818686945,5.434541094,4.363708733,7.076977193,9.263706604,5.55892594
D-GLUCONATE,12.82169253,21.18017834,15.61528229,20.7544801,15.6794469,24.84597178,25.80934296,12.13876188,15.21664881,19.67357317,25.5381436,10.61998935,19.02265737,19.22829815,29.54960967,10.71669188,13.6118485,23.79396331,31.4996287,15.02346026,15.08106428,21.75730208,25.76585074,3.69840214,9.645334247,4.174769059,2.797356227,4.255734255,4.763839282,3.633937015,3.363867249,3.494992119,3.494103724,5.05734723,6.422383568,8.291141284,3.999496411,6.159806686,3.595540994,2.950147377,3.550732538,3.697969918,5.844929436,2.67058815,5.536698767,7.173213373,4.34404838,10.8916642,18.77204445,15.75727377,6.148182618,12.4978742,18.62238766,17.52128699,23.52880459,12.70158617,19.66929257,16.93485209,11.26935887,16.63285852,20.55733201,15.26080118,12.49619119,12.48013024,46.05994417,18.93186658,9.607792182,37.12287054,24.7413746,18.00425692,13.81753048
