"ID","MZ","RT","1mem_Cv_12pt5hr-2","1mem_Bt_12pt5hr-2","1mem_Cv_25hr-2","1mem_Cv_35hr-2","1mem_Cv_30hr-2","1mem_Ps_25hr-2","1mem_Bt_30hr-2","1mem_Bt_25hr-2","1mem_Cv_40hr-2","1mem_Bt_45hr-2","1mem_Ps_12pt5hr-2","1mem_Bt_40hr-2","1mem_Bt_35hr-2","1mem_Ps_30hr-2","1mem_Cv_45hr-2","1mem_Ps_40hr-2","1mem_Ps_35hr-2","1mem_Ps_45hr-2","1mem_Cv_12pt5hr-3","1mem_Bt_12pt5hr-3","1mem_Cv_25hr-3","1mem_Cv_30hr-3","1mem_Bt_30hr-3","1mem_Ps_12pt5hr-3","1mem_Bt_25hr-3","1mem_Cv_35hr-3","1mem_Ps_25hr-3","1mem_Cv_40hr-3","ExControl-ExControl_3","ExControl-ExControl_4","1mem_Cv_45hr-3","1mem_Bt_12pt5hr-4","ExControl-ExControl_2","1mem_Bt_35hr-3","1mem_Ps_30hr-3","1mem_Ps_40hr-3","1mem_Bt_40hr-3","1mem_Bt_45hr-3","1mem_Ps_35hr-3","1mem_Ps_25hr-4","1mem_Ps_45hr-3","1mem_Cv_30hr-4","1mem_Cv_40hr-4","1mem_Bt_12pt5hr-1","1mem_Bt_35hr-4","1mem_Bt_25hr-1","1mem_Bt_30hr-1","1mem_Cv_12pt5hr-4","1mem_Cv_12pt5hr-1","1mem_Ps_12pt5hr-4","1mem_Bt_25hr-4","1mem_Bt_35hr-1","1mem_Bt_30hr-4","1mem_Cv_35hr-4","1mem_Bt_40hr-4","1mem_Cv_25hr-1","ExControl-ExControl_1","1mem_Ps_30hr-4","1mem_Ps_35hr-4","1mem_Ps_12pt5hr-1","1mem_Bt_45hr-1","1mem_Cv_45hr-1","1mem_Ps_40hr-4","1mem_Cv_25hr-4","1mem_Bt_40hr-1","1mem_Cv_45hr-4","1mem_Ps_45hr-4","1mem_Ps_25hr-1","1mem_Cv_40hr-1","1mem_Ps_35hr-1","1mem_Cv_35hr-1","1mem_Ps_45hr-1","1mem_Cv_30hr-1","1mem_Ps_40hr-1","1mem_Ps_30hr-1"
9536,157.0256944,8.242044192,65780.07217,3841.010107,38829.37714,520892.6796,82939.07466,172747.4553,19519.59276,12330.99884,511558.3565,7789.241562,32212.85668,63396.5174,8816.597802,1006987.886,1283998.108,12756.04263,250139.5164,178495.612,15564.91968,10072.60958,283518.1062,97964.82132,15291.84665,10404.99655,14836.9103,18566.56177,301345.4373,21797.69681,4965.999699,9975.974163,35265.75644,5848.212657,20170.90729,18055.69058,612444.4468,215095.9914,20793.12154,191213.8089,328509.9959,393425.0032,545815.2459,75156.325,454474.2085,3550.373364,4657.606919,8427.413688,3552.485072,5818.052051,9979.629621,6677.879326,4896.539127,9185.5067,6909.793175,113723.3708,16214.34928,24570.84154,8858.476068,408622.201,303603.1553,144893.8847,9709.122967,5962.653309,109084.1252,14324.75719,6278.86801,69772.96841,11026.87842,20410.00527,9437.570452,12075.41917,8321.662896,6147.061425,8154.478796,13879.65319,51828.15015
9546,131.0351817,11.16679468,5159355.471,13298990.45,10970629.17,21388746.51,5627802.647,29344367.27,15989930.48,18298100.33,19953147.33,15548856.09,8103010.259,16163382.89,17029178.65,50034914.52,25065382.1,61221967.45,4531082.371,54131332.99,7324932.397,6505204.235,5336891.39,19602687.78,37853156.92,3060127.082,14857948.49,13536796.52,32428952.02,15583994.17,11708301.84,26177689.71,15495691.34,20813909.92,18498800.73,4144239.347,54481504.49,52517644.39,6757575.337,16410595.23,65143459.38,69685711.54,76841383.6,66446013.14,57637244.62,17817548.48,17415657.54,18166565.97,22830916.21,24836091.66,17260141.75,24072086.91,26575658.72,21155803.05,36169133.34,35010499.5,43678307.72,37449457.54,20262348.09,61703483.1,57682599.92,19855582.89,19292368.29,46222246.29,53962204.39,40847403.12,32809720.63,56969313.3,69605133.59,34261782.33,60466457.65,51183500.88,87963259.59,51208064.29,88022978.36,56120701.94,49385889.07
9564,103.0039376,9.437833305,296349.2116,261585414.3,6292883.457,6371005.778,6239628.732,17747430,556518986.4,727344120.2,5943513.415,839277693.3,7437165.405,989505137,634834862.2,13438082.59,7969675.736,30973363.41,23227646.84,42921854.26,557957.0402,126070400.1,4978237.603,2482256.284,960260786.6,413710.9149,858944444.9,268704.3257,12089900.17,425650.4477,327494.824,873466.8589,1500346.494,347417489,370827.682,1104500835,18218683.16,32615088.17,1226566815,1108702551,22560644.33,24319087.79,14485952.79,6367578.547,1688682.631,118546887.2,560573117.8,518909632.7,683176309.4,753114.2007,356657.3765,2160687.111,667739616.2,608162468.9,597040527.9,3617982.183,1320877833,3501213.744,1047481.519,34350480,17116985.03,253422.5125,764985313.3,1185705.232,11008974.68,2064823.016,1201689763,13165390.71,34615902.36,15547622.49,1712965.293,13861373.42,4744247.061,20414655.22,214251.7797,25625497.07,19315750.96
9622,157.036992,7.056583429,5280.476554,79358.0111,33966.07152,79750.41933,84432.16356,2352901.981,150015.1437,376189.9368,87787.24797,223938.0998,753336.4539,393128.2436,134492.8882,5412876.656,85689.38811,2942899.833,3204781.276,5400371.312,5340.562867,107377.3912,27801.15065,30892.77709,146467.8707,434172.1455,203438.7322,21547.83971,1333147.193,151683.9308,3753.810944,4205.426684,53320.22354,289816.0799,35944.42649,595348.6318,3644261.558,3678441.856,624143.0914,611641.3494,2956362.516,5240692.666,4255353.535,129528.7846,215981.8272,19524.4944,90742.14419,17993.61604,102522.6824,9694.681222,5972.891007,445997.1097,120542.5123,183028.7189,143573.714,13741.56471,145263.9827,4367.196555,14927.85655,6440540.143,3987746.945,430535.9732,40406.99708,17183.09214,4731214.98,23845.36961,140646.1717,75997.0676,8059048.008,774604.5835,16813.9717,1745766.523,42331.93078,1511970.411,7019.713237,2326898.028,1424576.879
9627,151.0614214,6.277837776,47153.75007,460000.0021,74081.30275,126726.5991,145800.9083,13146422.07,686251.588,789516.2596,3099009.01,1027094.012,4286985.241,1162849.76,713310.5212,42625736.9,4668822.491,48713812.08,44133379.12,73751619.74,56334.51226,235626.4399,65998.89546,91810.67368,832041.9091,1872844.801,906797.8868,124150.8841,14607057.85,345481.5557,1717.812158,2558.712781,452614.1074,467725.049,0,1277570.919,36115896.48,51191233.11,2071379.814,1673957.229,49385514.68,43283992.46,74416639.79,324145.48,762448.4513,281479.2823,589158.7589,516290.5754,726486.9795,77711.36115,5958.638382,1637428.445,938566.4067,667913.8067,1255336.183,335877.9633,2364474.21,325856.8137,2481.004169,46983116.75,33586038.93,1408592.602,837579.4499,244805.6983,42910815,176762.9329,1646348.262,1307748.96,62435306.81,12130031.13,130865.2243,28239206.55,3327581.532,34808893.99,384221.6188,47484587.96,33547446.72
9631,176.0388285,4.974862592,211142.1226,0,241481.8892,322240.9527,281542.4892,9553081.487,14951.98206,27875.81364,414953.5117,61464.67929,4465235.132,52562.97267,12299.73891,26561284.13,584828.2208,59090745.77,33036529.83,46385305.85,101387.1775,3215.673879,180115.6353,233296.9395,29474.80273,1703147.767,19776.80061,176204.0273,8753415.311,368168.0072,0,2249.665065,232566.9483,2526.986628,0,13975.87131,29387255.37,33099060.28,61012.76602,87005.79782,39141071.48,42341042.64,61020788.67,832263.0427,794390.4253,2078.292239,2279.589343,2889.688912,5161.722277,74393.92646,11680.09761,2168805.52,5021.581923,1492.648655,3963.775974,78654.99542,57486.36922,140843.1891,2132.875015,17222628.49,17042352.58,820547.9022,3078.918681,41693.67275,18501086.6,193913.4998,3164.568347,390664.9509,28167308.56,3476924.286,54495.53941,10953232.69,139502.7645,18254497.64,88042.58921,18472483.16,9717179.043
9669,115.0766119,1.307363783,1751897.713,1783996.117,3077942.148,1132705.602,1571756.53,1134681.516,1275973.8,1103885.312,4623820.632,3037524.66,6493666.548,1410293.356,1765380.721,1386262.058,4000651.982,4349030.331,4628677.832,5192350.3,658511.2388,4104149.53,9456130.49,6793376.897,4253876.129,6014951.471,2040560.951,6551866.711,5318186.913,5860335.98,3331145.21,2536988.045,11488913.56,4752362.001,2618875.914,5673927.08,5335580.349,5362476.674,7235684.604,6273239.766,5091992.62,7214078.399,5595830.17,9280112.193,9945384.97,3116812.272,329558.9882,2978838.248,2829523.144,1783637.128,480104.782,1142150.596,1247006.608,2208987.469,1346989.014,5627783.272,302352.7115,2394943.549,2090411.975,2105911.87,1649084.372,964001.5447,3183755.284,2639279.964,3553881.739,6303128.381,4007295.663,6909944.052,1590884.33,3052844.28,2829313.751,2529549.341,3638067.18,2284976.045,2795730.582,2925661.968,3519563.083
9692,167.0213973,8.975761071,24138.53019,974754.6954,38611.25537,292459.5262,93917.79271,708920.7857,5334988.649,9559863.205,480981.158,8581417.884,123099.5589,11309081.18,5457407.397,1069713.334,918589.6577,1512970.807,608394.0753,2189514.522,20326.16061,500197.7602,28612.89112,331386.2718,9949335.918,53748.83073,8206639.867,604201.6131,982592.6037,1253869.745,2260057.355,43802.50234,946788.8187,1220864.459,130801.4158,30327888.7,1052081.293,1041730.815,18667284.53,34820865.84,1090346.769,2540509.094,2043709.3,150829.4777,249140.6419,235771.873,1928120.814,258598.4054,1144750.175,4122.77424,9033.622633,3903.370928,2240350.283,1243310.348,2962920.412,91520.21164,7617350.624,273303.3867,3140.453902,774841.1575,1127420.091,32397.14526,2376001.633,196005.4431,358530.5435,26436.6648,3260976.6,103999.007,1665514.083,235090.279,257735.4199,353491.4747,6112.800154,510223.7126,41599.26147,521809.0565,235461.9954
9837,121.0508322,4.573796294,3124.950928,196944.542,9594.172019,90026.3123,63420.37286,4710936.381,310198.386,408962.7365,128727.9666,629029.6968,2502263.323,854235.0265,449809.6952,10856815.92,117884.72,14551694.19,11593166.82,20474938.3,2292.659222,97187.87304,32804.70987,41055.80186,312474.6614,968946.7574,285846.3944,43570.32025,5025099.584,55295.40172,1670.631488,3652.175617,55084.39094,160936.0207,2198.950708,542599.3366,9956703.97,15218450.55,931450.0907,776322.8153,13219917.87,12793501.39,22609167.58,161442.0538,136609.585,70800.99547,148343.261,137715.2253,190011.02,2027.1235,1955.135342,708934.9116,272372.522,91638.79628,365348.1988,26448.07537,762118.1924,2285.120232,1504.304305,10100647.62,8690775.19,607152.8008,213334.1171,10447.77905,9796472.708,35877.64967,419438.9439,135223.2779,13979431.3,3602512.584,14407.68947,7348208.786,7636.644091,6355412.556,9954.916282,10036148.77,9183719.894
10232,116.0718751,8.355226482,6205.602458,19063.43407,122758.9298,209299.9742,20924.77516,2196814.807,96832.43589,58819.20379,169121.2407,399596.8947,382894.4129,272712.0478,299618.6824,4870639.543,205544.1951,1616006.861,5927451.915,1747720.794,14704.11346,15578.97235,17125.392,42428.04128,200405.706,36847.92002,161156.2345,92379.41397,4678517.262,783366.8436,365202.9955,16202.65997,101105.8134,9062.803051,11760.01291,92362.78569,9727211.239,1292296.658,50547.0737,454759.0134,4865423.302,4830656.963,3109076.792,94255.89803,282417.965,23274.84978,243744.0629,233344.1791,202752.9996,13628.45727,10171.95765,16159.56478,70798.09447,164968.542,363455.9476,73747.188,592967.9753,18211.61801,171884.5416,4419006.536,3162818.481,30248.26519,193943.3748,266385.4786,4584863.868,85918.5006,385372.8614,259325.0231,3445068.502,2237655.208,232399.7982,1346320.303,196568.7741,5164401.29,99301.02478,1273857.207,2367244.829
10281,147.0454227,2.007434012,160704.9641,137921.7123,1015409.444,90097.3303,62829.69237,231459.0852,8643782.308,7096090.128,1033741.533,13467398.55,344225.2738,18786175.84,13623350.25,256650.0278,2592627.12,258093.4361,485584.1321,266597.3591,371805.2454,3171789.836,861447.9544,992621.3964,6610165.588,330749.7322,6171372.741,1142953.075,252639.4782,1254356.99,77489.38941,20730.73274,1102288.843,5160809.238,7935.256237,12765280.93,565178.5056,364267.2318,16062693.14,16246157.1,539285.3566,5086372.977,451657.1859,1124811.897,1403479.793,3210905.32,4318836.241,1385901.216,1835028.447,336612.3022,424101.313,1190193.595,5307305.956,1047995.442,9896882.638,485384.6306,19336758.73,631333.9786,549659.3869,275692.5211,787933.7381,1131457.975,1883079.542,960140.3376,1753712.919,697655.5812,4702912.855,1193353.065,447562.5421,200072.1511,1114742.883,1369422.469,1106377.847,1490629.627,502545.5883,1636227.918,2166592.571
10403,341.1100803,9.945201011,94486.55945,1547015.776,239118.1443,484265.4576,164983.369,280481.2954,39929.15858,76293.47462,120217.3866,182729.3411,230278.2083,471648.8741,175334.3752,127211.8676,596285.6159,340855.3972,38998.36671,329753.5793,51272.64431,118762.8908,697017.0478,80911.0972,71609.15596,787780.5583,106652.8927,229364.3071,403277.4234,132917.7172,813674.1352,584242.4974,123362.8599,59634.93882,2194536.241,261806.2913,37912.90992,1469594.982,282500.6869,86588.84891,30606.46877,448219.8327,211468.33,201836.2753,93170.60401,258856.5159,185021.8497,71541.06293,21552.27713,148511.782,214413.5553,146530.3537,225240.862,45860.11181,3907107.498,47026.23558,514476.5989,111243.2712,1227310.383,1122383.997,193382.0837,334875.0575,35933.78388,89004.92578,115456.4,95292.66026,24823.15575,238623.2558,388069.8787,309089.3354,33067.96785,72334.80826,27924.42918,365413.1438,325288.7863,132336.8914,38348.66049
10460,226.0837317,5.341918598,2752.953377,0,4210.930482,11498.91785,8864.724824,1726137.181,2897.672156,1794.411363,55705.22357,0,1963150.788,2786.885087,2756.354764,5599199.416,45636.51969,5735346.304,5553035.342,7824454.381,0,0,0,4835.145795,0,907811.7916,1986.790938,2910.954042,3313600.943,37575.1898,2170.288092,0,45541.67328,0,0,0,5677981.182,7445324.428,0,0,6681802.405,6572164.663,9437109.939,10961.04061,128658.7479,1897.617158,0,0,2116.189689,0,0,537008.9683,0,0,0,2173.861264,0,0,0,3738054.422,3323742.075,705541.4114,0,215379.1724,4227482.621,2009.12007,0,129784.6912,5077202.917,2424615.9,134159.4253,3190529.979,42326.77039,3460492.09,2786.395335,4683665.519,5549059.094
10483,171.0067487,12.26391512,176456.8404,181725.6146,204158.3771,1310279.599,120732.2197,2667002.643,369582.3754,447482.1529,1411473.37,326999.2972,517621.0541,333908.7589,299483.4019,4747915.981,190267.7727,9505856.231,9364598.582,13351564.67,2206035.921,424408.3913,279976.4079,437292.8843,216304.7469,314568.5836,84009.64013,488125.1446,319890.3156,342939.4872,5539.601182,0,386418.3885,2209375.829,27071.45327,417869.3852,3296221.934,2973010.192,262773.0301,2210332.883,3454343.546,1305303.797,7454586.071,2147464.643,2221187.92,67769.84666,114035.2124,47738.3498,183021.1618,2064635.155,22148.33588,82094.61686,138911.6045,143064.183,422197.2175,41648.71078,122563.3121,60169.98435,10425.01424,3168272.765,1369247.534,76151.89249,118302.6133,67623.08213,3553568.238,48943.91953,69364.59734,272682.5668,4120203.294,5578269.497,40883.58392,3572507.119,210887.2984,9114485.392,166237.717,16253612.58,11473291.96
10626,130.0875649,7.027071988,176784.6459,27454.78567,383774.0304,2204507.297,1804230.94,966928.4142,4052968.518,3716523.104,2944145.465,5749504.421,504451.0139,6612220.335,5512554.141,2192076.215,3548170.431,3957414.8,4250680.302,2579811.783,428739.892,2638570.003,1035166.018,1556148.658,4918238.382,435508.9845,3836728.684,1891284.903,1412258.075,3084707.964,910864.9355,209040.1222,2470026.899,3003767.138,148106.2984,8144690.37,4115105.66,1781289.365,10305026.57,10930320.22,3761600.156,2430982.124,3331369.928,4373588.126,5192871.741,1435295.174,4864006.109,1835065.586,1720613.612,472033.6402,105213.4905,242751.8614,3156118.882,1280118.739,4302942.25,2336107.073,6058452.971,459769.0263,273710.0006,2943786.185,1751224.837,151886.9082,1825129.506,2030483.335,9100234.811,2837417.836,4726141.212,6427999.295,6491934.269,651617.9725,2390237.277,362718.7837,2543056.703,1624874.504,1183333.554,1294622.977,757885.5329
11634,150.0423246,6.451702456,83297.2194,1215098.299,19757.79433,452650.7814,79454.18709,395564.1584,1672154.788,2143241.051,1191163.745,1833881.746,412560.538,2037191.064,1831872.568,837099.4219,2397113.566,1760238.034,800919.6978,906634.4245,54536.90499,823985.7307,55701.39138,59499.75424,2142293.132,344780.5797,2494436.12,268070.9301,467568.487,4363607.067,35551.02016,118038.9887,1415955.338,1087511.956,26709.24162,3055846.874,695144.2251,882487.3749,4424213.232,3068340.14,875755.2523,891861.7174,758300.3403,963217.7559,5648591.5,882747.4164,1266769.391,1430629.803,1630680.955,8071.558807,9402.45178,263738.8573,1821189.833,980481.0747,2207641.765,743919.8505,2213508.117,9304.216745,116245.0824,725823.7799,501496.9146,160834.1697,1406724.925,4974785.114,787265.999,39864.23823,1788415.377,12177445.82,611056.3294,497617.1592,3440269.881,444319.4,1594508.716,691141.4239,223309.3128,782361.3159,848568.5165
12176,164.0719781,6.831608305,15339.44129,141582.786,153673.6072,420817.1058,312377.1958,316672.237,230189.3907,156933.6412,623539.7797,276138.9782,203449.613,352418.4107,287816.7999,611174.9484,1176470.242,2242664.285,1126430.787,916214.8218,65369.36661,140202.9022,142177.587,343317.847,656729.2417,178327.7326,422167.6411,401794.4991,393559.0717,364514.4814,447955.2048,2554.558084,644761.7798,202034.7304,10593.00846,497409.8104,774060.9477,784879.878,659813.3702,730631.1507,1028082.096,801045.1301,1082229.529,708642.1731,1105518.029,230482.2392,690417.6425,198496.1177,157424.5899,379077.7922,11885.2555,361971.0468,840733.2401,162643.2084,638754.6566,727591.21,1418963.015,91430.25963,17298.37852,2329868.285,1780427.273,150770.658,190644.0905,675228.4938,3352557.651,770893.4165,924982.6565,3333715.756,4697641.852,430469.1702,502910.3434,281840.638,586671.2253,683385.614,327917.5678,745027.36,358253.7833
13080,188.0355249,4.56597126,39118.08204,264468.7055,116644.6608,84978.21143,77724.31553,98326.51484,433000.7832,114770.3611,140475.7562,907790.1523,141992.2388,1434303.61,643205.9832,266867.4252,209136.8816,237230.8142,250839.247,217992.1054,124521.4088,452683.6425,42760.95714,40297.38607,526758.9208,38656.27888,614847.373,93655.40196,194013.0962,293254.6467,2315.224938,2668.996129,114651.0914,1133620.881,3435.085927,910783.9413,268154.1299,196639.8264,1119332.866,1201593.746,198797.5712,585845.5892,267485.4777,427009.7119,425731.7819,356114.3113,434514.7758,259821.421,318124.2463,116257.7104,8268.809056,241835.6798,706094.0751,219872.5546,965747.9151,121755.8792,1127869.833,13251.76631,6564.010781,272982.1359,241961.7945,103720.89,508440.3559,270731.6339,316392.8718,205983.9509,729094.8485,345196.7631,241880.3903,135996.8908,203591.3072,21857.93808,211507.2889,104063.453,111695.764,152807.3304,172727.2234
13353,242.0786378,6.56411494,2742.073949,0,70150.55866,324835.2455,245199.0334,0,3646.965247,2438.63674,460373.0378,3001.466827,2046.144043,0,2708.337094,3074.464241,225126.1465,3696.451093,1820.168549,12859.33167,3032.408867,0,39736.34605,198006.8615,0,3923.968573,2194.761027,371322.1136,2046.903165,859546.2645,0,0,572716.8654,0,0,3905.607323,2440.780847,2985.321401,3569.714511,0,3048.664619,2435.50208,0,561566.2379,1135347.589,2194.443258,1700.502826,4179.19545,2830.928502,3641.206344,0,3754.529151,2970.987135,1866.210173,0,514575.8553,5524.314457,37994.48351,0,332053.6385,85510.81623,0,1660.326248,445559.2334,77985.62243,224772.0557,8513.033248,1616894.177,301958.8587,4579.540135,498179.6907,174185.2914,601175.9541,247198.286,115509.017,310548.7951,68823.92863
13407,140.0831549,12.67456047,131536.3655,11285.49566,84132.70532,315496.9172,228373.9084,119700.3587,4956.239169,17485.39114,272883.5882,94625.48485,15570.42796,71340.51485,12345.08271,266679.2431,330493.7916,124529.1928,67754.07246,217273.2134,104788.1776,51808.72319,2148781.634,2660740.962,215586.5993,15477.462,219721.3343,2033788.318,838229.3845,7030631.252,0,0,5968243.101,334276.385,0,39149.82582,1123265.549,2105226.123,1139930.731,645795.8754,1015978.285,7761907.583,4044721.891,82156934.62,28600253.12,3592.158391,49157.02653,8348.510179,19239.9514,1600045.003,2832.988884,172871.427,344795.4026,0,2510480.022,103863.6896,6244471.945,92506.52596,0,2607653.3,5705799.48,0,30560.12554,717150.6464,684204.0211,1573175.456,1232303.561,26272172.09,6785690.334,106509.5735,258646.002,1408224.922,4798690.062,1411579.178,1297016.362,5262258.04,384434.4931
13682,197.0497801,5.958515276,0,286196.9943,12855.35097,0,3408.798737,38747.58873,578574.0065,619359.4338,9088.365206,506636.9256,50999.38849,728232.6784,566508.9509,245919.7564,104851.5713,245852.4852,179665.1967,269029.9585,2127.704228,90399.67095,49278.64609,2206.891911,364324.8931,81891.54755,285944.7833,2481.648848,146870.2366,3107.217261,0,5520.386315,3017.608951,21655.98451,4314.120812,595466.688,84858.25919,305296.9717,533831.9681,643635.9176,290342.6098,165460.7973,423689.0235,3620.701992,7588.488055,14406.41816,83323.14095,103517.2799,136352.4059,476641.1973,104678.5223,27503.99552,31844.90138,50135.00463,113104.6845,2424483.027,284735.6087,1374990.895,1829.877069,1779199.379,1164838.129,57851.85478,201864.1635,3591103.22,1160790.952,2175635.704,312088.8296,2812818.288,1344059.276,695718.2094,3522996.533,2526068.719,4596096.26,2823382.661,3585479.12,3669486.629,2152126.958
15052,178.051145,5.017031542,10250.78298,1944329.563,10933.03289,113810.2054,14768.17581,3647.791248,1169468.075,1128413.007,91645.15248,2147714.026,15870.85769,2498963.952,1831271.586,19305.68816,80246.52537,31613.63247,27714.79892,30975.48769,6147.25596,1765448.922,14411.12516,37079.73359,1103204.96,4868.444541,921913.5877,24904.16616,8121.51097,15218.58405,3237.381593,3340.65509,24025.53838,2190606.976,6395.799255,1698576.367,57705.41414,98470.05118,2218897.496,2447818.82,30910.67631,16330.78241,10789.24666,128355.0167,219544.3637,1007396.65,1080274.252,1100561.367,1189035.838,8527.644922,6796.986282,10905.48028,1650364.712,703032.1391,2534099.861,26589.3353,2429083.896,3081.868568,399784.6124,15246.22037,19796.51972,19102.40925,1410070.496,12760.45103,40144.79716,20671.95956,848302.0354,25766.34091,61263.64559,3776.450974,11987.93267,24027.37409,24286.29386,180080.0141,21965.50516,8052.639948,7670.661903
15395,136.0405602,2.372933259,288873.8545,637823.8463,328195.3992,1740744.128,986514.2495,165490.754,21455705.93,18827288.51,3585536.874,19754742.94,185648.514,23146889.38,24212907.14,454922.1616,1528476.44,1305340.058,86370.23935,1587919.999,814111.063,10821641.15,2670435.39,1450740.099,18976808.11,88828.44102,20805066.2,2161437.64,116304.0725,12718071.11,142170.2671,8012.861718,7213065.871,22656987.65,62891.91179,18478049.4,559531.4463,1080781.6,22374174.69,25478525.18,262396.5969,1471252.319,146860.2545,1417501.125,3027419.619,5443314.067,6071845.512,5616802.383,8057914.172,606045.8639,404700.751,153498.7357,11220693.48,3914827.492,14967379.99,683349.9112,19341796.4,1147822.815,17591.88142,656804.4539,680420.4686,178844.4406,13214466.26,706565.8628,228096.0379,3836526.557,21209921.5,2050316.63,400374.8694,210904.061,6556302.474,240827.609,7877333.109,339445.0084,3501878.983,114937.7082,350185.6128
17064,163.0263782,1.906578038,3605.198878,351256.284,86216.59846,306487.5254,155591.6044,0,483129.2091,626211.5099,350833.2886,651285.5327,23103.04179,1051355.457,433396.4127,0,716535.6156,6096.770561,0,0,2899.796499,73088.07668,43824.2081,232917.6347,325154.5747,10210.8435,314861.5704,270159.6847,0,248056.5319,0,3456.115859,296293.4643,184367.4368,0,905804.8228,0,0,1197890.165,1232136.681,0,3774.151875,22710.22312,58214.23461,312606.5224,97945.1087,198078.3212,257377.6409,320572.6883,6215.500751,24642.70134,3141.184846,237822.9679,183552.9547,317369.451,89581.87651,746765.054,12559.60284,6361.641612,4134.7335,4420.50056,6034.97373,315328.6317,130794.4273,76827.56127,69365.02199,542399.5446,328841.9423,15279.90721,102143.5232,175343.1279,144227.2037,196241.6274,224850.6333,73905.33656,208027.2741,195700.4731
17316,152.0355677,5.413343603,19413.00067,74390.81565,623143.417,1025780.647,727822.8517,57894.70562,49840.93076,109394.9904,2041307.95,54685.02617,24768.7218,213358.2416,144556.2797,375494.203,1910991.08,48884.15746,119074.0156,26125.6199,12356.43301,22744.02639,787283.6196,925671.7012,76180.80091,19242.26219,141160.9637,83895.48173,18244.09259,2355167.021,20776.10764,14737.7753,1666889.526,47026.19824,10642.21074,55288.8369,210851.7836,172734.1038,142333.9971,68120.11383,428517.1808,508498.3681,122855.1772,2762150.45,3713157.662,32737.01363,51729.51206,63709.51029,25850.70208,51577.67059,11326.61715,101387.3714,79995.25362,48482.3384,168590.7798,933001.9349,186690.8892,33591.83131,6776.092845,50196.74076,83660.3078,8924.470742,57827.44723,451942.9115,13710.63179,1196282.39,135546.7187,4377127.626,61664.70851,42651.7713,535685.4029,31452.12543,69784.68509,119019.6344,65950.5063,40894.27596,83405.48188
17815,110.0249179,5.273322767,19482.26533,89587.62522,10177.65593,66173.02619,19882.04056,42247.51836,187757.1883,120585.175,118502.9994,423233.6967,19264.2323,270662.7527,227531.6009,183300.1759,116329.4834,112142.3549,243187.7531,170518.4249,10698.14349,136295.7179,11252.51114,81739.53657,286973.4692,11437.7934,226716.5119,71493.40427,14861.76785,45710.94744,4126.850335,12783.84999,80299.98629,50371.62285,3860.411633,487846.4457,328087.8273,79365.96767,769025.3327,996153.9437,226588.8957,102646.4531,98217.44231,25519.16669,243907.0582,61250.3959,225584.1236,65808.38407,45353.47485,99270.13211,13513.12753,51289.8686,337427.3562,21191.42935,141159.8764,10868.55602,1037603.498,16682.29395,4642.927079,72497.06946,76251.68182,13533.9301,34799.63264,30771.43204,310544.7121,9898.209254,91966.08607,23947.01893,60475.07386,10640.18799,25244.05922,57175.79883,30773.81447,9916684.628,15141.03989,103335.4731,14704.49472
18005,146.0460858,11.39341855,919208.6587,194400.1461,1210051.263,2317424.031,1988593.646,719293.3646,372420.3016,229563.5108,1065242.514,421660.0384,60678.5447,237467.2105,476261.2441,1818619.264,2736978.791,12789037.43,15780625.29,2210903.102,182419.7015,33674.4273,1321937.628,288711.2193,316370.6592,127038.8381,501751.5541,395246.1145,665735.7073,638968.1892,1912913.355,180339.118,398414.5145,83108.77983,140640.5965,554018.7948,2306530.354,1694879.257,685426.7531,151633.4238,1508666.014,847921.536,2327398.309,2338842.303,1452724.947,254942.5985,98962.07389,88074.74174,91981.58151,157841.8598,83630.67276,146571.8666,163210.0628,253555.5581,190751.866,339863.8568,258532.4498,149871.5609,128066.1102,2412118.182,1952140.619,167473.4436,78520.66944,786775.6181,12496364.84,729741.5669,92995.85403,1173456.988,7613689.965,498726.3801,893593.7779,178412.2521,658973.7502,61713148.63,630011.633,136305.949,168445.3167
18338,116.071892,11.9920619,6110.618901,4495.939166,538423.356,1046314.775,983461.3342,7556.53607,7555.810311,6367.150405,1468660.924,21753.78549,7920.387369,82539.8133,5993.953653,22790.12037,1592901.145,173964.692,315351.6688,315221.649,13003.52198,6865.009405,363692.4191,399348.5365,6411.862359,4190.898853,4071.725846,538472.3548,93065.90587,1011568.901,4713.196674,5995.277356,697899.871,8962.171579,6226.738789,7178.527424,116773.3719,263919.8328,9168.720808,9644.900155,212289.9504,21802.48335,307615.8001,1033864.528,918842.3366,3572.464341,3450.945487,4610.646966,3952.846027,11504.74796,3144.875813,5328.315466,10052.76286,5054.226027,5585.87439,219558.9319,6407.568143,145955.0858,3760.236211,94820.79757,10719.69045,4226.465754,4236.963563,841323.0413,6023.024401,294609.0705,26559.35011,1311085.663,8202.090531,12713.88879,1055344.647,6162.277877,1195206.076,14423.17808,857886.5101,8430.226426,16985.15407
