"1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4","ExControl-ExControl_2","ExControl-ExControl_3","ExControl-ExControl_4","ID","MZ","RT"
1976.958505,1155.916495,1692.671188,48910.96117,30419.06347,301310.354,71531.66964,17172.87887,301558.4999,39734.82674,140733.0063,345855.8227,533999.0378,37386.1167,425011.0041,368521.4055,57290.12767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528.149105,0,0,1676.623294,0,0,1414.563482,0,0,0,0,0,0,14940,375.9837713,2.068636124
0,0,0,0,0,1521.354569,0,0,26064.98311,0,0,19867.11609,0,1402.314026,22846.66621,4698.634315,5043.895345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14943,699.2089468,5.414704283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880.818766,0,0,0,0,0,0,0,0,0,0,14947,442.0411999,2.927242743
0,0,0,2876.61576,0,0,12681.17996,0,7880.09954,10644.62086,3628.738538,18467.39414,25095.81491,5990.605388,21884.53845,41412.6645,30183.89146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14951,424.2486406,4.613705258
0,0,0,1508.827532,0,0,0,0,0,1824.606879,1195.021403,0,4152.727649,1515.700025,0,1593.255887,4103.598192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609.758382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.2705,0,0,0,0,0,14974,452.1134149,5.675447139
9068.336924,10419.61862,13327.47805,6216.337975,7679.19603,10284.29775,13168.40753,1276.797168,14586.35327,24986.5208,6613.449039,13427.72247,19276.90988,10241.18862,132940.0632,26153.15572,14525.52274,11455.08323,9717.520013,3411.479791,1377.154315,18590.22523,3642.877969,81929.53277,16555.65332,873.333544,3045.524696,40566.5262,8561.435451,4688.872302,6558.066244,6777.368937,728.3512182,22332.92851,12503.24319,3697.187616,9241.303018,7018.120208,8861.966467,10643.54697,1331.147181,6976.702326,8510.988026,1114.744907,5095.463422,26983.6353,7301.03377,5594.020517,7559.519578,1745.674147,12162.07708,9504.875511,3396.927582,3064.191266,1335.536004,726.7416426,2862.67667,14981,167.0343058,2.129878416
0,0,1990.012459,0,0,1631.56311,0,0,3667.202376,1286.605822,1322.529202,13349.25264,1607.75232,2115.997095,42535.61328,8833.296495,34127.66747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3849.956601,0,0,15310.37386,0,1832.361701,8578.224514,7561.77587,3846.502565,0,831.834232,9304.632559,23773.92138,5353.091352,18778.11689,0,0,0,14982,292.191431,5.587476532
0,0,0,1088.240319,0,0,0,0,1601.813912,1692.989868,3427.357458,4280.40494,2418.531315,2033.59913,6195.122142,5926.309021,2485.882519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.5926735,0,0,14995,544.0385538,5.686934939
0,0,0,0,0,0,0,0,11299.70747,0,0,28517.42761,2467.853679,1495.88169,43486.79996,0,0,0,0,1787.942117,0,0,1366.20397,1992.257976,0,0,0,4338.347253,0,0,0,0,0,0,0,0,0,0,0,1719.537907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15004,375.147641,4.813156718
3661.310127,1534.92471,0,1829.400161,1900.033689,2225.389736,3591.531697,1167.654019,3225.705629,4053.589254,2319.49174,3400.567128,4341.962504,2273.816964,5608.263354,1850.95819,5383.030192,7619.457752,2818.7398,1697.186025,5524.312442,1827.306513,2975.689013,3079.807676,5465.63372,1488.747084,2826.479818,9874.600758,7870.730128,1294.039277,5447.293928,5074.262931,1243.410548,2186.679587,7440.472446,990.1466535,1390.485675,4356.182743,2179.89599,2298.129142,831.8316101,1901.977671,5541.56503,1430.854207,2390.414105,5380.776783,1697.20642,2136.739577,0,705.4600589,1872.44303,2414.876851,953.3391741,1141.8157,5694.150105,0,1177.185469,15007,395.207612,5.440046206
14784.37633,5401.701156,5821.244662,3879.966805,2010.284869,2060.394016,10383.75748,3154.774833,12786.30134,6583.606355,11299.57363,5208.350407,27591.68503,34938.83091,40946.2343,43441.74576,88166.35424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.612212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15014,817.5679791,9.0579449
0,0,1698.282369,2700.379795,1300.220058,5542.878345,11411.14668,1311.943728,15028.53232,12972.44883,15975.28318,3842.96063,9810.361366,48658.22153,85606.50329,74650.33385,92868.17295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15021,738.3614421,3.502535543
32160.92218,178094.4551,108534.8961,44508.52882,179607.6566,154856.7902,69660.1634,156132.5762,172589.1432,63637.63754,70063.78796,45263.20877,132103.5003,171149.2423,161741.4964,49937.02025,177470.2155,30336.73769,175937.2598,146926.3703,59115.36701,87716.98197,56814.97307,111074.9653,75850.45553,142123.6735,104693.1688,97220.96877,157189.9749,96571.34718,71544.03204,92389.79353,93587.23041,183874.7201,201490.3474,70025.2252,167786.9693,64306.62877,96229.78232,51332.45029,116204.0339,93165.79759,231692.8253,75727.68554,151751.0346,81024.08519,77808.16015,105964.2314,77037.18837,168624.4694,70388.99384,72846.81341,76558.92648,111179.5758,19855.04272,90195.58312,176483.9818,15034,484.7885647,10.17727479
153483.5236,75720.84217,201802.2236,73171.53912,1502.080564,49612.69965,109816.0439,1516.948021,23540.66681,64255.43055,12665.25502,7189.366973,138822.9397,12461.91144,20484.67628,126670.2623,63424.80247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15036,752.2859023,4.882524666
1908.426388,12109.55411,3214.855614,3438.505839,5931.773166,11539.97136,8043.877221,2756.065534,28778.65439,18045.77542,17470.59335,11147.33448,16167.95983,34303.85913,29123.69,2568.549076,50730.10981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15041,451.0673882,3.686026786
0,0,0,0,0,0,0,0,0,0,0,6092.662714,1254.900329,0,12387.8553,0,1837.071256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15043,669.1984909,5.584533924
287881.6988,98272.38897,167561.2343,184952.2526,149445.5213,225620.1107,190783.4444,100304.3436,317109.5928,218398.9735,193212.2316,355807.7728,336916.8228,219315.7817,286818.466,245155.8188,225798.5465,217876.745,56995.91773,288844.5906,165818.1742,195372.8543,314181.2697,1052515.332,120162.2018,52125.86077,298621.0927,1042401.388,221655.3734,25013.9876,380897.9872,200406.128,46672.12315,328761.5687,330410.5938,42309.02271,278533.6202,243374.563,183525.6137,74785.90824,111249.9705,352439.9692,203339.5753,132135.6683,297888.8303,264254.593,287547.5634,468812.9855,108241.7016,10802.16598,299951.1929,316731.5843,144731.4657,366831.4344,658276.8832,249595.0701,968444.7973,15048,929.1034032,6.986359368
9848.795724,8059.578287,8082.530775,14360.8975,42498.22318,26844.39515,8962.517148,21651.44554,14793.08653,10756.77916,7379.282409,27499.31893,5941.437879,11012.35725,12364.96076,13291.31022,13829.51947,8324.622845,25580.68127,14791.99163,10274.93262,17073.38752,5846.00019,24282.91848,15450.63707,26496.70193,25393.51278,15017.759,19540.72119,32133.47008,18013.18781,56945.0707,56255.26131,23253.15311,25231.8181,21103.06538,20022.34846,26820.48427,43038.37238,47105.61929,30373.7933,36452.9408,22299.56062,77757.87548,17120.81177,15305.90747,18412.81963,20751.29851,13542.73973,43361.8785,26597.24325,24528.76304,25934.8751,41733.17766,82750.83577,10022.67961,31963.18441,15051,695.0713312,8.71803266
0,0,1834.912507,0,0,17565.24322,1558.190368,0,29242.77746,1046.153972,0,39008.6913,0,0,43401.34771,1575.567294,1312.975664,0,0,0,981.7122935,0,34921.47334,63210.34846,13473.74549,0,19341.79387,106913.9249,5229.641561,0,13278.14076,6285.938466,0,13398.30013,5493.76705,0,7472.982132,22484.15069,55921.87325,84063.97241,28393.93362,222954.4283,114572.652,74582.55509,345496.1166,159836.9689,266677.6437,250341.4269,136790.1559,28445.96391,485330.949,399649.8048,238502.0011,243287.5719,0,0,0,15052,278.0579527,2.163834909
0,0,2624.601973,9541.407763,1287.372729,8414.614375,17914.41042,1400.003004,6748.234457,32288.54743,7792.76476,25188.55052,35991.96739,33463.1732,18678.8058,53001.31303,34854.65192,36461.83184,23690.37321,28075.14183,175823.229,82455.44938,182309.9266,92831.4077,236725.98,30088.629,253258.1935,152353.0005,276847.5168,52524.71728,235371.507,250241.3896,54698.28642,199902.4438,476820.8724,37091.96016,270574.9649,8204.710259,15331.18215,220572.0938,39293.3712,91792.49963,259265.3374,65149.91665,262412.8595,282737.8301,226349.0464,87843.42528,170998.538,24704.33487,277998.2017,286501.7133,179425.2815,184350.4528,0,0,0,15055,374.2079762,3.161156963
2464.7779,5520.308289,5253.020924,54880.03334,14116.56491,19378.06568,16100.13618,5756.048152,56645.4643,42569.64051,37725.28778,44081.36851,88694.12341,48708.49335,43559.47681,37070.60033,91813.01212,0,0,0,4603.696376,1176.203817,0,1990.294379,2589.273185,0,8009.823766,1648.70819,8433.482072,0,1660.031478,1687.097545,1386.030931,2855.612326,10520.83102,854.3739668,3241.100567,0,0,0,0,1945.8917,0,0,1678.715572,0,0,0,0,0,0,0,0,0,0,0,0,15061,758.3846754,3.104542907
0,0,0,0,0,1694.434475,0,0,4364.397937,0,0,4077.317309,0,1823.916086,3989.131143,0,12455.07344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15064,547.2158588,6.590114018
1442198.852,643385.592,865343.8673,1355287.441,512187.0566,1084741.979,1404538.765,215534.6664,908424.2229,1481297.51,955111.4382,714673.2815,1481151.179,1120300.962,710249.0285,1389793.314,1317168.387,1406469.651,810990.0535,949206.0423,1392608.167,624495.9445,630571.2059,2775064.67,1286780.212,228146.3823,1264068.009,2789115.9,1044339.38,288083.2239,187374.6781,465975.4885,79466.29579,1119016.921,1582647.499,84739.85559,732875.7185,1094056.377,1208602.456,223089.4236,283350.6263,694550.6019,1745188.943,541411.6213,1243694.168,191601.5163,1339556.073,1007390.045,709068.2721,105000.8904,1308823.512,1350453.242,550914.8607,654757.0798,2246489.087,1546637.616,867103.0389,15067,702.1571054,7.048885758
1493.816128,0,7764.201098,56922.00488,2097.551629,2228.821088,52636.38059,613.4985395,3809.505838,64244.67638,9729.158677,16801.2101,58660.58308,14152.4688,10169.31569,70149.45514,37628.92738,0,0,0,25935.15822,0,0,0,30372.03201,0,0,0,20592.44024,0,0,15743.70887,0,0,21835.39405,0,0,14285.63641,0,0,0,1579.622391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15085,290.1757588,6.494370479
111420.6363,72187.85652,170847.2704,154289.4602,54276.60668,133513.1164,134737.7811,70656.84767,79082.99525,156908.4043,134553.2837,116953.3949,156211.5765,197082.749,125564.2991,145211.1795,142749.2232,60117.2767,50156.96969,118715.6347,61928.15387,12671.91682,66660.5603,77859.55219,52250.73235,25890.21149,44673.96392,40185.89686,44612.22601,21759.43417,27085.24517,11977.36023,11990.55196,74629.82547,72310.12342,23247.15503,50521.18633,39585.57615,160260.6329,13418.44264,17314.75152,14009.15321,31590.14994,11939.87474,9332.060903,15646.78762,14661.23113,19965.96834,76959.07246,16216.24853,19579.60021,12320.45438,25864.10753,13433.37728,23216.85172,52701.09779,41746.76945,15088,286.2100655,5.464435773
0,0,0,11716.93653,0,0,41090.09808,1139.004964,9600.351964,38230.61799,10197.45227,4311.90423,43118.93034,15634.17306,7225.8369,69287.69878,6402.172819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503.395878,0,0,0,0,0,0,0,0,0,15092,438.1430544,3.481044362
64380.98187,39960.61659,31953.29322,63153.37551,3057.520363,33215.65616,75366.49694,8804.711165,30306.86157,44931.52148,50039.98185,43451.69622,35496.87961,57347.68456,38452.18323,42339.48555,57001.28917,0,0,0,1849.226312,0,0,0,0,0,0,0,0,0,0,948.008925,0,0,0,0,0,0,994.4392399,8025.125008,2505.935873,3673.575743,1599.927923,12146.83456,36123.61258,39117.89152,21444.13093,16424.4019,38831.32461,5399.906764,41073.32193,144419.1405,42911.19807,45894.62426,0,0,0,15093,232.0610342,2.832296876
0,0,0,1477.290193,0,1761.527908,1309.03366,0,4181.998967,1752.260844,0,8671.869515,5578.519572,2399.624206,16327.67291,8715.918207,1735.98542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15095,389.1998265,6.48807432
10183.39596,26436.29744,29478.40229,11420.1573,26170.14917,33100.98083,31142.56752,114404.7688,26732.1923,13793.43949,19886.51329,33847.41761,3046.020998,17004.96716,65642.69895,17728.41066,10285.27961,4138.800548,12052.43261,58613.75914,40111.71409,24412.60253,32638.36271,254146.1662,31726.18992,25639.18665,31923.99972,26419.48845,30344.12679,26651.35309,37846.01937,26544.07675,29994.59703,38195.0512,0,104609.4328,38439.23798,16912.59537,41610.90487,27618.62635,14530.10232,60050.78807,8488.058604,54839.58558,43876.03463,47327.7969,103769.2218,25530.11889,11497.23583,29116.24902,35969.21362,19735.0032,24277.9123,171399.0597,0,107074.1265,33756.46353,15100,537.1890158,8.637385361
0,0,0,929.9086583,0,19699.09559,1530.479329,0,19491.41643,0,0,31178.94794,0,1241.006023,54356.07198,0,1599.482592,0,0,0,0,0,62841.16192,0,0,0,1046.634152,1714.544427,0,0,8532.961848,0,0,932.2683745,0,0,1109.592989,899.9199784,0,857520.7298,8100.254313,114018.9595,247757.1869,10192.66094,1571104.883,1031189.563,149027.1523,921016.4022,51980.4055,15050.23085,2359834.28,2227260.342,48927.55702,209338.1678,0,0,0,15121,290.0778996,1.970873318
38937.53152,35914.51685,190470.1559,143037.6965,37611.27794,39313.20006,98873.31748,16317.94944,154699.2937,199753.109,53674.99477,77385.48684,37382.90801,145554.5142,108782.8183,60635.79959,106104.9523,232016.9003,390088.017,250823.9421,167376.54,167395.6892,144126.5648,799567.9628,230972.6079,44676.36344,188837.851,817875.7704,165357.8623,57166.85917,183513.095,110410.3435,19623.40689,190778.8987,354625.5646,13865.12298,100989.7783,17658.32783,109081.388,210576.8794,73869.69348,73026.341,94661.0669,22093.64424,56697.94746,128673.4534,43333.72406,50104.62132,29207.39903,7532.750422,114494.2747,212475.6469,78003.91893,37909.35229,41152.08301,133002.8069,16989.46363,15123,379.2154455,6.106771881
9708.261254,13778.41212,2013.810485,8467.361182,26212.79841,0,18001.36532,11016.96603,1759.588797,5148.694672,11406.36443,1698.461551,7739.893862,9116.736504,0,6003.496575,57538.66751,8417.198692,16268.27424,1512.030245,12006.73565,14313.72255,0,1400.783412,19112.9752,14096.63436,1934.982379,3517.081302,8192.527077,8367.939906,1587.92804,17722.06838,9616.552869,1783.558709,19236.26769,13803.29319,1634.784651,7441.087411,7633.046915,8199.377888,8896.066932,1946.065559,6261.427793,11410.55953,1545.822469,10171.63672,7102.120854,1864.907674,5663.309469,14725.79952,1531.534041,11222.51795,11790.39856,2576.961859,19252.34849,12979.55383,2647.083477,15135,265.827386,4.513423334
841.5283097,0,0,750.4108536,0,2386.932581,732.3660062,733.5305531,6167.967669,1185.940023,0,58812.27165,519.4465883,0,116606.1374,868.8413713,0,4745.357098,18467.06877,2094.892609,3797.044362,10690.74997,924.8259256,0,940.2593915,969.6338484,3879.404163,92364.90239,1050.685031,1150.587273,2163.749144,1919.73104,0,1127.529998,623.9518669,0,0,1556.961072,1628.544219,1552.302991,0,1264.941853,1112.1388,0,0,825.9313923,821.3942248,0,0,0,0,1004.966059,672.5936418,0,0,0,0,15156,333.2075562,8.015816466
9410.26074,8186.777314,8123.396243,9826.012911,34822.47718,13624.73619,11512.58692,53374.70053,7070.917786,4465.51352,13142.02374,2502.626414,8513.104909,38577.26566,21071.07361,4325.362442,11554.37058,19950.21436,11864.47109,13673.77041,13966.66589,11919.88536,4388.991132,12061.15616,8968.840405,5582.808475,3799.382597,16595.13301,17597.77246,15810.47259,2815.735964,16187.44894,4889.231801,14132.15638,9483.042553,4612.238906,10309.24776,18967.16955,11459.72544,11063.0766,24101.60916,4807.103358,10074.08533,5876.876282,11314.93747,12301.43522,55210.42492,9766.404694,4288.527051,5291.487505,9316.070621,10507.83132,9840.187294,6154.694459,4165.319704,12408.78963,10821.00376,15161,198.0039715,10.47184315
0,0,0,0,0,2073.736814,0,0,5533.926748,0,0,42788.43328,0,0,140603.3009,1070.063745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15165,453.1059865,7.061121663
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5634.544964,0,0,0,0,2037.162922,0,0,2639.910172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19283.9438,0,60532.9818,66049.50389,5709.81061,120987.9209,31249.9485,86694.20809,106612.881,4644.495835,1517.316547,217524.9792,169799.3228,70506.30698,154402.281,0,0,2335.953261,15167,553.2350842,4.971991558
0,4541.274044,0,0,1566.37191,3791.972393,2461.461042,0,6503.66611,8941.365332,4721.315325,14413.60952,2221.467692,18947.40764,11613.15998,0,2999.085488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15171,453.0642222,3.685384136
1285.139658,0,1180.998532,2407.861785,799.5609496,62163.96223,2498.835416,0,108432.9763,5766.403987,1098.726915,80405.67254,1663.023057,2646.115278,79047.46564,54217.27659,3026.679194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.6229927,0,0,0,0,0,0,0,0,0,0,0,1004.116765,1470.684357,0,0,0,657.9156935,5253.860571,0,615.8116706,302.3069193,0,0,15174,186.1132756,1.538589173
3822.510247,1723.536231,1082.982189,4037.918527,1819.654272,2178.690857,2572.429926,1470.70677,1895.857187,2441.210637,2012.393306,1685.398591,34454.39622,2073.846596,2098.833881,1581.415733,1418.235062,2399.845323,2106.448712,1431.538715,4470.001514,2129.682244,0,1267.123584,2148.503581,1476.469352,1487.619049,1481.342972,3696.168751,1687.653082,1358.468769,1473.690079,2225.116642,1217.083378,69113.9989,1698.39457,1662.929541,4254.32119,2101.066163,1418.876723,2170.617511,1530.86486,18147.9148,1837.544755,1536.603985,3069.218954,3202.628917,1645.669558,1544.677532,1758.433426,2467.788516,1924.573572,3126.360326,2170.134757,114910.1343,1385.164087,1908.917975,15176,538.7454822,10.39485587
536438.5757,37605.79062,2089659.176,1627427.39,300937.7663,2818957.902,1458148.719,173642.7894,2014413.043,1149772.204,146283.6225,2234382.793,312667.075,179776.2865,2123392.159,1129124.185,160592.3986,2285051.869,3651635.39,4096742.341,3683546.744,4605513.924,4167344.324,21561094.25,3824909.718,1291362.345,3995881.399,60191760.82,4002346.308,1944577.163,4034222.416,3103440.17,1053530.524,2843761.269,4506771.512,697461.321,2736848.981,273946.4686,1554368.197,674233.5891,332604.4356,684988.2715,308124.1402,299054.084,1422425.303,671912.1026,325094.4613,1065387.913,286300.0021,120694.0504,834723.4187,661063.9269,553761.6631,326421.1654,2473.945025,18106.89334,14665.2472,15190,333.209865,8.56387508
14670.52312,1383.192908,6507.501757,236168.4209,0,52170.61778,16032.40069,2029.703037,3117.796275,17656.59369,1441.384308,9445.299551,41336.59354,1321.657211,54811.94847,134879.4904,2365.964094,14343.57626,0,2343.567445,1347.273212,1072.046065,4187.745234,510247.2829,84296.98184,568.9444583,1552.842764,192496.4739,19277.37378,0,82778.99109,16002.26102,533.9857727,26920.01696,25883.67067,646.5237095,0,10486.43362,4073.394198,4447.461656,1110.57437,2734.31713,6960.472635,674.1664093,2990.970331,5887.932408,3080.067098,4159.341216,8824.874875,1197.557213,4798.188537,6622.539346,2482.785007,1036.850586,0,39119.2318,0,15214,241.0721095,5.750345413
0,0,1838.435602,9106.243871,1305.066014,2292.37262,6082.135604,1134.349983,5255.721879,12424.56242,1666.03294,14351.74035,43086.91725,4054.3613,3344.93481,12898.62842,15154.25685,0,0,0,0,0,1551.083476,1749.835033,1767.375799,0,1050.607058,1931.820168,1386.683047,0,0,0,0,2840.968171,1322.77809,0,0,0,0,0,0,0,0,0,1668.202786,0,0,0,0,0,0,1366.062581,0,1011.743939,0,0,0,15218,377.1633696,4.248470361
41761.8382,17287.88072,11635.67333,56301.59424,37673.49068,20554.81343,58702.42201,34213.58839,21874.01028,44901.82643,47738.21376,40234.60271,69516.27434,55139.02651,63296.72831,42837.82358,35160.93708,30657.30054,13859.95019,11832.95387,24506.32926,33550.92137,13865.14651,26703.65793,24871.77094,8515.155138,10491.52541,22651.77787,31708.76485,31800.72648,26482.2328,24287.46541,37309.69686,13110.68359,70210.78199,13273.55676,15341.9413,22213.34051,17917.31307,23094.44865,28056.66032,6769.782794,36571.52077,27162.7249,10364.82705,16712.93798,26977.61006,10162.66001,92239.15348,21264.05121,3905.262347,30135.71793,23874.11961,10185.33355,104604.6924,28512.51775,37375.51167,15222,339.2149192,7.048738783
0,1240.928898,1698.732671,8366.104842,1108.093055,7766.366485,12282.01872,2920.858658,9941.198338,16648.17439,7551.752764,6116.301526,5498.290137,4905.01257,44347.80671,38006.7494,16479.95955,1158.395296,1490.292996,0,0,0,0,960.8338576,1296.498458,584.7875807,0,1630.497585,1419.803625,674.7017092,0,0,905.4741934,0,0,538.6421942,1163.444718,899.4686971,0,0,705.8835627,0,0,754.6456615,1163.065,0,0,0,578.7055077,0,1483.131317,0,1165.538796,0,0,605.4546684,0,15231,203.0458153,2.63085809
116020.5029,17678.57478,29245.04812,193464.837,32625.62534,31870.79311,59975.57084,88583.60305,16323.31598,69801.64494,38580.59443,75188.59775,219146.7405,30384.75497,18314.98806,53138.5838,32204.02053,224117.9265,37220.06221,10322.62773,39534.3455,47507.33182,27510.92063,21135.97134,48549.38703,72439.43677,28867.12396,41277.64894,35784.44127,45751.48672,36128.20282,51370.54341,34154.34617,21164.67851,771412.5417,18548.23132,11650.06804,45228.37662,46688.94763,48564.66625,27632.67479,39336.04843,149612.6776,67257.95033,25768.67822,50870.39623,50386.2474,19407.5877,122872.7539,28567.46128,38615.30862,89457.63297,31873.02185,59555.98222,519293.6373,45829.16804,41249.89823,15243,456.86055,10.35960105
0,0,1990.012459,0,0,2229.352459,1190.87927,0,3122.197313,1379.412469,1146.879661,3608.790383,2133.318256,3668.860095,43030.72928,5693.54506,8053.403432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3849.956601,0,0,15310.37386,0,1832.361701,8578.224514,7561.77587,3846.502565,0,831.834232,9304.632559,23773.92138,5353.091352,18778.11689,0,0,0,15254,292.1914481,5.83105217
264583.5121,103003.4527,210897.1477,216201.4094,30425.73481,199671.106,233339.5445,56657.01121,219270.8802,209505.6862,145496.1764,270959.2958,284134.1437,150703.774,257351.9476,102030.6192,217663.1518,187640.7418,99928.05363,129250.3017,288472.1901,93362.47283,262333.7515,661497.7856,172276.4486,26859.17825,272407.3407,1185118.003,199696.3023,28892.30277,217959.78,117749.926,16020.54542,256469.3163,328895.7134,16474.10911,165319.6668,161107.7682,204903.1777,219605.6811,85871.62313,136671.2724,385992.3354,88853.83692,362715.5855,314902.9672,162180.7455,279792.2914,96579.29219,10952.4724,258406.7064,235062.5614,80998.27426,200297.6386,520213.4517,202391.4694,349432.7654,15273,709.0716342,6.789603164
1793.896201,1197.437923,1529.112045,7793.301542,1245.607022,2781.477237,24773.70255,1330.783503,26555.62457,10291.47032,4904.937838,11508.79692,59399.73848,22677.73261,9457.361794,54447.60081,54726.8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342.341389,0,0,0,0,0,0,15279,778.354009,3.108517183
78552.08158,112729.7349,668542.3542,95842.25119,28050.59083,412479.6737,63000.93578,127667.1015,259631.247,248900.8029,269033.2868,275968.4822,70520.36348,134978.5936,236033.5439,98607.66507,30933.77076,39457.24515,38388.79231,25732.33906,752952.3156,45552.65297,224820.1925,1065817.112,475160.2974,63231.03724,30801.78927,965037.0882,126565.587,42402.55709,39947.68652,16476.13828,19419.99941,105842.4518,82828.2834,10988.18192,119038.6154,96319.39283,180161.589,64716.6647,63001.22777,627588.4485,710192.8126,47136.23568,324837.1445,53842.7013,100077.3486,52935.94449,38805.22268,3732.558657,19088.18507,55003.48804,14687.5111,181588.39,32064.55033,402588.2528,66004.07097,15296,322.2134721,9.012512428
0,0,0,0,0,0,0,0,0,0,0,2974.252299,0,0,106383.9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15299,609.3426945,7.059108457
0,0,0,0,0,0,0,0,2564.52102,0,0,2410.915434,0,0,41234.70443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15310,435.1330103,7.060493859
