"ID","MZ","RT","1mem_Cv_12pt5hr-2","1mem_Cv_25hr-2","1mem_Bt_12pt5hr-2","1mem_Cv_35hr-2","1mem_Cv_40hr-2","1mem_Cv_30hr-2","1mem_Bt_30hr-2","1mem_Bt_25hr-2","1mem_Ps_12pt5hr-2","1mem_Bt_35hr-2","1mem_Bt_45hr-2","1mem_Bt_40hr-2","1mem_Ps_40hr-2","1mem_Ps_25hr-2","1mem_Bt_30hr-3","1mem_Cv_45hr-2","1mem_Ps_30hr-2","1mem_Bt_25hr-3","1mem_Ps_35hr-2","1mem_Bt_12pt5hr-3","1mem_Ps_45hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_25hr-3","1mem_Cv_30hr-3","1mem_Cv_45hr-3","1mem_Bt_35hr-3","1mem_Cv_40hr-3","1mem_Bt_40hr-3","1mem_Cv_35hr-3","1mem_Ps_40hr-3","1mem_Ps_25hr-3","1mem_Ps_12pt5hr-3","1mem_Ps_30hr-3","1mem_Ps_45hr-3","1mem_Bt_45hr-3","1mem_Bt_12pt5hr-4","1mem_Ps_35hr-3","1mem_Bt_25hr-4","ExControl-ExControl_3","ExControl-ExControl_4","ExControl-ExControl_2","1mem_Bt_30hr-4","1mem_Cv_30hr-4","1mem_Cv_35hr-4","1mem_Cv_12pt5hr-4","1mem_Cv_45hr-4","1mem_Ps_25hr-4","1mem_Cv_40hr-4","1mem_Cv_25hr-4","1mem_Bt_35hr-4","1mem_Ps_45hr-4","1mem_Ps_30hr-4","1mem_Ps_35hr-4","1mem_Bt_40hr-4","1mem_Ps_40hr-4","1mem_Cv_30hr-1","1mem_Cv_35hr-1"
446,515.0384927,7.826159414,814643.6299,865880.129,753558.6459,938976.1961,920859.1524,907322.7532,667168.2212,735422.8405,846789.3932,993650.7003,831631.5532,1045612.163,807427.9977,1017710.725,295491.9128,988599.4446,765505.379,329462.8884,1011662.742,272832.2754,1007848.403,716140.3043,807216.0575,415307.3407,263086.8192,503463.5584,413790.2539,395046.642,479105.0989,250413.3503,558764.3877,706407.4575,698722.1349,596285.3957,372508.9844,320998.1947,953878.2131,521519.0739,787088.2183,580186.8929,372428.7861,497646.1693,373478.5023,413725.5193,406074.7193,387298.1595,338133.3562,313638.0572,363925.7269,490796.897,489707.1096,474900.2359,600419.7703,478057.0392,411158.1983,1121210.079,1167541.161
449,328.9033389,10.21135571,1268949.75,608428.5968,1047514.827,592065.0513,656694.8752,623761.3074,837371.1373,1023045.704,702024.0865,747287.3596,589011.8233,1449279.617,899128.8256,550495.1459,514189.9539,2080549.947,1225918.524,448978.5583,622896.7735,438957.1171,688588.8001,524529.8684,612480.6632,556456.3603,507720.0245,558694.607,541868.0718,493034.5492,538234.8565,421655.4425,544096.3342,491550.8633,624076.7013,542396.6148,472832.9849,454532.2823,552468.3493,398909.7152,435246.9291,513178.9866,2678476.645,388866.6244,421983.1866,500966.6893,332570.044,375911.878,428931.4801,474301.4814,471458.9801,473550.8956,449626.4333,363941.8745,481117.051,382235.0519,469082.9147,555280.8233,485281.2105
450,543.0700951,8.27190964,826314.2338,768755.6982,925730.6055,989900.1081,810805.0009,854703.4696,817528.474,824523.2176,673619.0038,948983.1414,819630.5263,894289.9824,726689.1776,1157575.63,380062.4891,995117.468,920312.02,416555.8153,899484.0297,384988.5435,829964.7029,766729.1908,815082.5966,327328.9072,299835.596,520319.7453,241386.3469,408742.446,389259.4675,234430.7806,534334.8779,947489.6009,527753.735,552691.6491,492678.9762,941804.5565,918350.79,1438032.951,779714.4408,1179093.852,498359.4507,1154033.671,1031186.499,792459.0981,1134689.379,1220297.451,1076048.978,1001036.342,903890.3151,824818.0606,1215761.811,1394237.664,1519263.278,1124936.997,950425.3309,2166887.044,2587254.633
454,313.0965932,8.566695877,479710.5476,8061667.96,161136.762,15699456.35,17004084.3,4728547.532,694689.1651,1031959.744,107971.8202,501757.3877,565169.3294,344003.9389,83493.59997,290105.4355,70842.97061,8872194.185,189174.1174,127833.769,650636.8233,45896.60686,365238.9419,106098.4206,3590540.304,1932656.385,1768097.295,162618.6194,1516313.382,212612.1211,2974541.054,35872.79576,74927.29417,107760.5787,121575.3153,114930.0903,224355.0922,476907.1287,267927.2971,2016583.342,43949.68053,184757.6155,72022.8198,1259861.945,6870736.178,31894283.2,1273375.429,38852521.07,674072.9171,19722348.89,11524501.29,725669.0763,1453590.119,1227680.74,1615960.888,1118423.386,1117797.234,54630500.82,92193434.26
455,537.2016455,5.217018552,583693.858,188830.7345,507544.4703,503567.4628,299378.7685,160504.507,570146.9146,714181.4569,450018.1037,653146.3856,773175.9021,744114.0794,241215.2226,814348.3674,92652.29759,582889.4584,980784.6121,178628.1851,662908.097,305749.8581,630046.6046,245014.411,341640.2207,59467.52074,47661.88763,376507.3788,45609.01074,461936.5494,133609.2748,62772.53773,137037.0283,346950.1125,144306.4089,288606.3599,500618.0144,541538.9967,775796.5858,497228.8547,247546.2125,121177.418,197985.6879,442635.6978,357300.5152,260891.5029,448395.8443,316191.2653,449874.872,334485.8555,375645.3645,459544.2478,233041.579,489523.2702,326441.0488,610490.1191,338910.1103,549685.5002,754045.1433
456,860.8470546,10.13961511,568673.3546,160693.6293,479530.5319,131397.5406,153235.3905,135842.3528,312891.5905,414351.2678,167236.8809,239963.693,138597.592,698394.0671,323091.9454,128672.5239,108473.9057,1206512.052,565724.7771,78424.91068,148792.5341,81462.01672,152608.9522,105740.0996,158477.7147,121806.8937,99687.55507,137445.9468,124252.9903,100031.701,118893.0402,84796.26844,115358.4048,99529.71532,158149.0586,116573.7831,107088.4172,55803.40687,128282.3787,46722.05304,38244.2626,82620.69447,1816254.568,41362.17903,62721.72369,85148.66291,35078.79828,48000.76451,60206.83582,73956.19107,29689.77465,64485.54267,62105.3566,38562.65251,72840.7553,26321.7531,40932.20609,89116.38074,68333.45604
457,247.1370311,5.786796719,656307.4825,676369.7138,597657.0249,581927.3594,429420.4112,619901.7687,571666.5361,692084.983,510226.2976,666125.053,612419.0737,522864.6843,273943.3443,735575.7097,169663.9635,695913.2787,611396.3782,221557.0656,569321.1306,306793.688,581881.2632,338341.6623,209280.0538,72169.10717,46031.23003,349576.9759,63293.24195,413732.0772,111434.2991,54153.46687,144576.16,515297.2189,150271.513,148778.1835,459793.7695,1001172.52,384218.3795,885691.886,614740.0035,1488959.435,1171672.003,978391.936,1017439.947,1100283.49,933058.6341,733324.4362,1043192.499,1105456.791,1128896.84,989169.8465,676183.6658,1058330.392,853546.1262,934939.8431,848786.0849,1061686.662,1355496.883
458,251.1319657,5.355962461,693776.7147,1325292.622,43212.11235,1392123.293,1021344.923,1488735.342,448855.0758,288192.17,67723.73812,234794.6892,163377.6007,300026.0424,166435.4413,275285.5759,14852.85843,1605314.674,246934.7329,24393.04523,290574.9673,6155.44698,226688.3038,1820415.176,1568327.355,455104.1758,307906.0168,8633.842151,445732.0851,10760.92962,705961.3271,96425.27917,281497.5424,1596493.816,266511.9285,233457.5227,10509.22191,421378.1219,874268.682,531441.5649,0,4032.941682,1054.171393,493424.5454,1430120.312,1396729.894,1004311.705,813447.002,437473.7484,980108.3534,1548446.688,761459.9601,267440.8602,757085.4079,382080.5154,678065.0796,460123.3043,8353215.977,10989886.43
461,431.1385877,5.115787942,681592.3844,477751.7902,694138.0129,505719.7668,413182.8752,390859.6408,622323.6317,660730.1923,668953.895,660931.0007,613075.6267,840649.1948,239154.9536,741895.3611,100424.3271,690856.1656,749110.7211,187187.496,581818.8654,346468.9942,542511.3348,391294.8668,251778.3822,71491.0753,27932.98236,406896.7268,46502.24367,435422.2216,98877.81878,77863.62304,153562.0377,480802.6205,146507.2886,298961.6202,539720.2001,956833.3418,650757.1091,736923.4566,642863.1593,518203.2412,468818.8533,621153.8583,414039.865,347104.4193,488735.0832,306887.0077,431071.9054,362910.9503,453834.5846,647347.5328,212210.7584,453248.1359,337831.692,819769.3738,357489.3101,1426315.926,1676026.773
462,664.8832997,8.637666255,741232.9225,824031.1862,850695.2152,718291.2598,760597.1637,734135.0743,814792.6461,920098.934,786899.458,907230.1801,720983.8213,785798.7113,867942.2436,713058.7127,1032111.699,873162.7584,810785.6717,940369.8247,838455.276,846847.1302,785058.5167,830577.6505,861828.3858,1003639.286,924620.3552,752907.3345,856334.1496,792764.8309,927442.9579,902524.3678,830383.0553,821955.3822,832765.2954,789242.3375,849582.766,780095.7582,844699.1243,824190.6196,900804.4934,897321.6909,978032.8529,680488.1952,902314.8705,679126.7284,834150.5379,799168.2801,924655.6885,765150.5872,671786.7128,753692.0746,868441.0508,861584.7658,772314.9075,823992.6951,720919.6676,838099.4047,917448.1553
463,332.8261488,10.21953511,884704.7282,846800.8881,810879.4658,830339.1382,867498.111,837195.8895,793019.7458,807787.6295,855279.7381,752126.7313,811579.4556,815531.762,817962.265,795497.8675,661718.1312,641885.9049,873760.5195,692536.7311,814460.2445,660756.6672,798585.3595,722677.9915,828058.8334,708310.4018,695367.8836,775394.8338,712020.4476,680087.1678,653925.4804,635001.8351,665256.8196,660910.8553,738004.6129,716654.2467,712960.1212,735676.3135,762381.2278,680756.0543,616077.7291,734582.8152,239261.6516,688727.3089,699152.3019,831917.4854,688659.861,624632.9157,701148.7088,773449.7026,821101.6638,806005.0571,742603.1845,664408.8525,717118.8766,667284.224,783537.6705,735905.8304,713284.2946
464,329.0906355,2.257757133,560547.4631,1533428.03,4205.121879,827574.1794,823397.5211,956209.1752,93236.42465,105467.1416,1279.223418,113095.5837,145443.3334,72683.01102,44000.57774,67858.19191,30489.83181,1340227.845,51928.584,13942.19111,112354.1778,3870.354612,108415.9141,411519.4736,627409.933,156472.9966,149317.5859,107797.5664,306177.2027,142903.6471,306371.3296,5489.683105,10441.68008,0,14833.95949,60930.57521,184041.6597,11589.08111,86323.75605,126182.1972,0,0,19390.64972,139555.4879,1536767.438,1493736.918,276013.1205,1300747.952,67464.89319,1411455.048,1616819.236,145047.4516,59849.30957,92550.08029,81344.13313,177126.4476,70602.93185,2566539.156,2124391.764
469,374.886155,4.707728861,533042.023,541226.1632,495085.4804,433792.3172,336807.5828,515225.8955,478907.833,504013.2623,469750.9151,503885.3744,528115.3793,600366.4378,284393.1811,526323.6757,176591.5349,677825.9224,594268.4764,220865.2033,531462.0707,280690.8313,566418.0706,340569.9217,334068.2743,114244.4736,71269.03861,385165.113,82090.11337,424798.5181,152722.1513,91868.80116,184046.9536,457479.2056,251543.2677,258933.6811,476775.9153,388963.8547,471186.6186,346480.689,552618.3739,430711.2875,908577.3216,341319.1731,389426.0266,369991.6732,351317.4857,293151.1429,385736.3935,347827.3932,388584.696,359013.3627,318780.3589,335135.8814,411500.2074,341325.9631,366621.6323,598009.1292,621140.9166
470,330.8304031,10.21915774,792618.7522,780811.0641,776996.2542,758505.2831,790933.3464,781107.0712,743442.809,765520.1875,784354.2693,723302.2061,741745.3546,754905.8715,782156.8086,755592.2349,669913.0636,581244.1729,765404.849,616238.1668,767249.2833,622041.0905,720204.7318,652687.3659,723100.947,658163.1934,663439.1574,706154.7143,646580.2498,635301.3059,639980.9939,578671.448,635608.9883,614286.3266,728469.8189,664476.7363,660902.351,688052.4259,694635.2628,641139.0145,576384.9779,695247.5818,216334.6627,675670.7452,644502.9493,784935.9025,619161.2926,635475.2588,657992.2586,714773.1337,735536.6974,758241.2814,687714.5956,633503.8473,680110.9352,649370.6979,738984.5009,725382.9767,708139.3373
473,553.1034645,8.274656852,555944.4145,347031.2457,410723.0032,468256.7505,402621.6719,437135.121,317564.906,409353.4332,369210.3562,465150.7411,432314.8204,679341.3944,325761.0425,546826.4931,128335.8039,1051134.325,517785.611,134051.4226,483477.6334,128014.1774,432564.0625,269991.8975,319683.5466,140417.5965,87482.85271,172110.7741,102340.2493,134690.458,147211.4253,80638.56867,201184.0947,320083.4079,211632.9759,211240.6739,143130.6299,348688.058,404282.1132,594757.0562,346136.8196,609717.6554,1668755.383,522799.7061,381476.1753,582838.6123,401257.0282,516429.7071,380848.8591,418175.233,509877.6635,548953.8741,532966.7258,588912.0246,753632.8335,457518.0267,562305.0991,1095658.397,1129639.623
474,850.8184099,10.13882487,680918.4355,258406.3768,610635.5165,224527.8116,263265.688,227598.429,470132.7341,558898.1737,278841.048,361696.9597,218348.3862,745834.2966,453768.6276,214321.9804,179080.6411,782732.051,687552.13,153476.7443,244695.4319,148882.2568,266058.2805,192296.2582,239220.0175,183041.62,170632.509,236378.905,200162.8741,180445.2437,187949.2365,141824.2085,221929.8302,164451.3154,252534.9884,213110.5951,183984.9041,133240.0108,216658.7076,98557.75747,132119.7453,158608.7147,727410.3264,95953.6296,125751.4385,161701.1465,38871.90248,93324.41022,100643.9382,124071.1196,117474.9239,146472.6232,110756.0401,89024.40791,120114.1544,88651.06101,107412.1994,152813.3779,131334.0704
476,341.0848828,3.359759696,735041.1751,2155.049186,390804.6374,4931.644939,7472.211159,4979.841348,5957.845627,9149.690066,323302.3608,12901.59443,2579.574072,2303.720366,4760.922304,4731.822608,178710.9675,13194.47869,10054.20491,236495.2717,12053.49311,217634.3764,5643.031245,365097.6885,1525.060433,0,0,189226.2679,0,402665.744,2957.549605,142841.7846,2033.698842,419556.4584,0,0,208180.2912,445870.6682,1910.794149,360759.3236,0,0,1083.876603,419009.7088,255535.2866,288922.4407,400827.847,217558.1405,461942.0831,189940.9779,470264.0884,308768.4223,216795.0751,326144.3119,364404.6845,493409.0605,367842.7784,14920.60133,73989.18577
477,165.0189715,2.573195999,973453.276,1089193.956,1009660.61,808554.6219,536414.3588,1197532.847,1351204.17,1043536.906,2374668.385,3948351.453,2185234.401,1512012.72,963269.5826,1893072.499,338953.0693,840730.0741,2035130.621,473643.8442,2031668.008,512875.9212,2044972.023,538018.2511,490692.5662,175114.7576,116110.592,881353.6334,143421.8433,1089071.134,268748.3952,162113.169,287972.7037,714619.2017,336735.0719,459011.1731,1224719.614,916152.7608,830868.8764,1560889.823,58215.86096,65702.7322,22025.84349,1402575.241,1463110.776,1271592.91,816255.7166,774700.7641,1202106.63,1182210.796,1601710.92,1311692.652,700969.5539,1267096.396,1127363.464,17476426.62,2954882.759,2355087.755,2713360.99
478,299.1411483,4.709894369,785657.8931,917904.9711,842853.6195,647855.5791,475812.6999,873078.0498,892017.4025,826525.8159,643220.1712,895828.7328,782584.1612,923810.1297,10245.44445,61699.74542,137527.3115,767207.3076,66385.29716,175325.5658,34208.03265,467773.5688,54803.40588,593076.8247,398991.5125,110631.9232,81809.38211,319349.0896,86652.95873,409425.8151,183225.7046,88924.8025,215534.3873,780986.6683,249706.2946,310206.1171,504422.4378,794394.9506,675336.4124,429634.3067,0,1202.805411,0,462364.4671,480268.8468,432649.2679,664779.7996,298438.3626,441136.0757,363073.222,475194.8172,408977.8456,226526.9918,518799.7752,328842.2576,451655.7987,433369.7947,122168.9228,167655.1426
480,222.0767937,2.395262636,587201.7542,2754420.567,8164.898733,4671143.044,5088363.53,3972743.973,98104.70371,101518.7843,6592.987187,73908.01809,115846.6133,140780.7519,126901.7389,190458.4714,2158.064578,9502050.111,243143.2954,4190.116812,358009.419,1358.094043,327483.3379,338071.8261,1267095.854,497726.6555,872553.6065,31124.73826,970642.945,36783.63947,1302918.198,13381.5113,17470.73178,12200.8119,65434.19867,186394.7386,98436.54658,2653.690456,245899.0602,56706.55444,0,7107.542985,296.2884563,75445.67039,4029771.508,5409688.125,533103.0052,6366019.475,123221.6776,6163214.957,2867196.549,53108.60404,179328.5668,233101.6396,178728.4729,72988.42103,318662.3409,4252772.727,6871216.528
481,215.8680717,11.11527732,2613482.703,927813.4321,589464.4061,737518.7527,2451380.936,522646.4712,3444582.595,2202053.619,2348574.031,1392473.073,745741.1914,2018943.717,1820048.563,2618101.79,2288416.197,1629924.36,701380.3356,3957008.038,2419782.831,2665233.675,5518342.275,545951.2042,5303248.698,1888465.687,1109453.158,2551327.755,789582.7329,2511812.504,2517657.454,3504135.638,2054205.322,2863416.711,2834782.765,728713.8375,1016695.375,1709949.411,606525.4565,6008542.079,2972293.222,268431.5168,1102.924213,4269662.526,3655821.282,1889163.604,1072215.143,4772828.45,2503518.982,2673789.976,2498821.173,692084.3808,851747.6814,2267244.39,3607757.68,3440612.646,1627714.975,3992150.569,5864892.37
482,267.1022867,4.862526645,514700.9982,1312004.274,133624.7673,1369563.481,1252229.479,1282634.25,93650.66996,101551.7603,67092.14926,130207.5023,120925.8644,139233.8217,37998.77498,123892.1279,19535.40531,2262120.035,130446.0536,32629.34646,90321.92355,40375.92129,81535.13609,259204.1239,574257.0468,207663.9827,176488.4853,67944.54349,334785.6329,90369.67866,346334.0507,2761.195146,17252.59735,85133.68147,29414.70017,29194.50255,99400.99388,105137.6509,50027.27049,79582.90759,1278.643168,897.7932546,488.0584928,75757.82454,1624487.523,1765426.524,365277.1757,1363665.691,97835.21214,1625424.095,1412489.092,84803.03938,43163.30067,44556.43218,53812.55953,54620.43012,78684.89837,1137036.95,1776598.781
484,333.1172716,2.592880284,908637.2746,144439.2287,186007.4136,94239.21629,100809.4019,132855.3427,24996.53433,91307.25187,161095.0572,74991.58141,52394.91175,91669.11806,50385.80112,148823.824,34596.47889,101205.6599,163006.3772,57148.60794,125154.1348,75143.12352,108905.8005,104521.6264,81080.59834,11594.6665,11125.83673,83744.72023,8398.04988,84459.65525,48882.76573,9923.670477,26106.11533,171884.7777,28200.58122,35606.37042,102198.6214,213108.839,107600.0316,21717.25431,8355.792804,9116.504469,17599.02576,27726.49562,118713.3767,119381.2684,249919.2754,65970.60717,130290.0733,98569.27533,119487.957,73111.58682,55835.17392,151571.3141,115148.4917,6947.017614,123736.0492,186305.9158,296872.5521
485,431.1939987,8.275441438,495292.3755,262690.8237,481095.1674,271922.0848,211110.8961,258268.6252,387208.7044,492887.4701,255740.5243,348774.4648,257764.8461,793623.8173,222689.1966,277418.546,116331.0928,1117874.638,713904.1446,110422.0179,272299.1701,110862.7358,265843.2813,207477.4315,246903.7026,120242.1443,72897.9395,162118.7449,102382.7654,156632.3494,125645.4883,69834.31265,176925.2169,233399.6722,196567.2486,169863.3405,150830.6148,367386.2983,329149.0429,279874.3278,241775.5841,451901.315,1644385.992,263499.9045,294000.7115,407808.6525,210994.3728,164247.6519,313402.7607,277175.9081,339837.4258,488826.4046,176784.2377,260171.9021,259591.7948,279743.8476,292427.7465,1064308.574,1385781.632
486,207.1021895,4.734952081,591443.0369,636982.0229,552179.0772,610986.7196,623940.2089,589147.6262,567874.0035,606896.8087,626477.0122,539573.3754,603206.3073,560549.6775,580718.1488,651673.1272,519943.4655,604810.8716,623457.4472,551498.5189,579709.2662,586495.8494,639281.2656,560496.2178,521385.5515,518475.6848,529045.6003,619002.2716,543391.9591,620607.8508,590703.8132,535014.8165,562653.3952,571950.6676,632562.9862,555857.515,512694.0192,521387.4932,572973.616,501732.058,569254.247,552767.5994,565716.1633,469259.5988,512491.4161,520212.1305,478096.6824,530413.5273,514818.8158,486406.276,545601.2396,525764.3672,513551.892,533593.8595,514177.3672,497705.0929,517165.7765,478353.4409,522553.7196
489,448.0987337,8.278868047,572628.8542,618478.5462,592448.632,604108.8336,527306.778,587971.2171,645060.3027,581683.3745,534927.4156,623325.9522,579556.9961,542464.3403,361212.5876,665892.2312,164813.7752,93428.33332,726544.5779,221705.2174,540864.3989,274657.2132,577828.1565,476956.9356,461194.4944,177545.1154,142088.8712,374125.9655,144701.612,358610.3052,253744.6735,159004.9946,292462.9621,553326.561,350308.2557,377775.5962,421037.2085,1199786.196,600293.2023,1252982.326,511236.7112,1165826.757,0,1320066.978,1043353.597,862300.2941,1250592.926,1014016.29,1096699.652,981267.96,996470.4653,995388.2719,784158.1648,1293646.393,1127905.259,1630344.886,955870.2681,1767558.432,1934180.901
490,569.1576019,3.032002789,494964.4503,1225264.324,0,1244033.256,904065.3715,1396766.274,0,0,0,0,0,0,0,0,0,1350989.963,0,0,0,0,0,431928.9628,734262.74,417278.912,472788.2153,0,575746.3037,0,699353.5768,0,0,0,0,0,0,0,0,0,0,9424.599433,0,0,1489595.03,1634968.956,545891.2876,1300533.381,0,1459180.324,1485842.154,0,0,0,0,0,0,769639.7523,1457041.116
492,299.2586118,7.765927956,587792.3227,723977.7485,617879.2898,590070.9174,487500.0489,609724.074,620490.2962,711145.7015,504770.8791,807758.6077,639942.8966,601331.6451,299586.118,714292.1893,224853.8079,631128.777,697622.7149,326755.7855,553608.3922,350692.2418,540443.4491,306764.3599,275986.1994,149877.6907,250881.3282,379601.9508,164184.5402,402071.9256,200037.0869,77931.91896,207176.4063,515996.0652,298142.1833,230670.6421,445055.9585,829346.6767,399454.0093,711553.1323,733455.8075,1226405.545,1046259.743,770207.3062,786884.5088,883260.2854,710574.7736,639258.3895,776579.2161,912881.0731,799605.8864,779167.9436,533635.5532,778851.4415,679184.7356,820399.621,604279.4565,1155539.35,1365907.346
493,885.1600186,7.051292485,1116936.251,898740.365,930878.2931,473509.3053,536026.5582,645684.0333,924740.8176,595052.5813,719915.638,848134.8483,816768.3308,1025655.791,505911.8634,1021583.447,268157.8533,1150884.3,1088682.183,425846.0416,1160274.428,499711.2399,1093457.328,613054.8081,482179.5393,136871.7701,92001.83068,696359.2759,69793.4075,963550.661,290036.6459,150378.4119,347533.6783,1372713.514,375983.4451,447359.9705,940814.1925,807585.3473,818884.1467,828042.8056,1454499.671,999800.5036,262128.1432,658753.7949,488491.2332,917656.9639,564425.0759,557646.1249,824908.4794,684763.3826,920563.8278,777221.4464,568303.4478,822815.999,813276.0185,573900.2793,797619.6266,1465507.071,2006843.448
496,309.170327,4.557925273,501343.2171,462377.6961,517030.443,468002.752,474477.7489,475819.3729,518777.0024,516401.9292,464889.5395,547811.9859,485286.1797,517105.0569,464286.071,522327.997,475337.0281,469428.3809,501167.7507,476161.7337,486136.5047,493057.0233,448823.279,462205.597,449603.0629,464920.797,487594.7988,478881.5683,467449.0981,490834.9917,471374.7804,488445.5775,447844.7017,501944.1485,453876.9533,484379.9127,543728.38,529389.6522,493157.1165,477811.3981,468189.5489,441704.8426,389056.5738,496867.6256,475903.7755,463399.3007,490992.5666,464740.9905,456699.5828,495010.0878,454176.3794,474460.8289,432281.8112,484747.007,461925.1683,497181.2192,461864.9946,473712.1673,493807.9847
499,197.0823088,3.396547031,571569.2489,12035.94894,341279.8857,20218.30846,14524.74317,17873.77132,17521.87694,27321.63557,266174.692,32710.42572,12311.77469,26872.96832,11752.61242,17784.87641,162902.9746,54537.88595,9130.069336,194718.3405,24031.27504,211458.0784,14894.84214,309002.9863,18638.65547,6598.014625,6091.793327,150930.5827,4724.520991,370238.375,8096.114066,128563.2567,6645.188344,357384.7709,7787.725118,18073.47128,116196.2626,397078.1522,12708.80525,294043.1802,5785.293879,2727.115305,2177.66049,386223.5641,245083.8389,229839.6971,343100.9223,183879.7594,373533.0466,106934.164,482208.851,272455.4537,185596.1657,299073.0023,300865.927,490957.8159,354257.0298,84330.69344,10775.40353
501,173.0816102,3.072200502,467548.4833,439850.244,720896.8208,444759.8392,387478.2111,947129.139,659663.874,629526.1532,719365.6105,1152558.002,612909.7883,658501.4667,586079.1879,877478.331,348931.4394,415084.192,934637.4826,459994.2133,990554.8079,349574.8211,764792.1412,376339.8836,304720.9991,164062.4179,114950.1472,615747.7091,143323.6979,674979.3713,170013.7552,183134.74,215593.7583,561560.8624,245746.1889,286266.5965,883500.9742,582878.985,542918.7154,647328.0055,164441.441,174643.2929,153646.8629,535939.397,464129.4242,502890.1421,472503.1012,432992.2618,618032.6623,894458.88,462553.4857,560646.5197,403400.5408,613698.895,464411.876,799881.9836,616632.3398,1503884.527,818248.4279
504,291.0658239,5.214571085,901199.3666,184154.13,10253376.74,349254.9039,613058.3949,410577.2425,42623043.42,28875169.07,339481.2916,45875748.77,66391151.4,71048148.74,911386.8715,695731.0279,8936877.328,0,851910.2659,8551151.519,884033.5906,5519497.267,217891.6157,374771.8573,378142.9111,342135.3793,342888.8323,36033552.25,443084.2169,59969520.72,384791.4119,840693.0098,279908.4114,552064.3717,582165.292,1009992.66,83474629.49,14773764.89,966991.5299,32764872.68,794451.619,261701.0436,0,47673553.98,713862.5205,546756.3589,286770.1711,178472.6246,5911897.746,401131.8165,227138.2996,58916090.04,2854260.554,7865649.751,9900182.347,79114854.21,13297990.49,108253.8871,224284.9339
505,174.0986005,1.474755173,1624604.419,1737923.709,1220654.446,1236427.363,475905.8332,1485353.103,1260370.554,1303528.288,1327534.885,1435830.393,1766562.438,1267467.364,904485.7468,1885703.066,444292.1088,1362183.495,1401483.237,577378.1524,1765979.415,723393.26,1859868.23,836890.2526,917827.5218,379088.4757,265571.6527,912601.353,258600.5232,969912.6022,396652.5797,320306.9784,539274.1371,1236605.439,623655.374,665117.6403,1240045.415,1073111.808,1211333.716,1306668.982,2308205.436,2345300.774,2806929.633,1303765.286,1077985.593,665530.0177,1206661.688,1002788.489,1125422.945,944784.2194,1252676.275,1207685.644,1119001.221,1265707.449,1261851.596,1186204.673,1230206.755,116216.3595,40062.85218
506,283.1098752,5.170517724,470098.5635,760895.1422,595816.4976,331589.0636,298075.023,655268.3844,514820.9196,477858.9969,542065.3636,476572.3948,473625.009,593505.714,165223.9922,618485.8063,132752.3432,567564.704,511725.3586,233830.0981,441489.9071,338062.6128,384106.5221,213393.733,150414.875,49522.66638,102811.3393,293253.9486,70194.40152,364423.8386,89043.97203,42467.62187,97635.1794,435751.3155,70986.22945,216941.0103,365277.5863,747272.1988,495774.5537,540102.3417,928765.1341,283776.731,390958.1153,450452.49,218144.1718,150648.4115,305391.8407,227311.56,295528.1688,179661.5667,229110.4193,498934.0436,104324.4865,225413.1632,232336.4809,547283.7929,197861.2497,2488528.416,2844369.747
507,805.5078048,4.84216402,479076.84,892025.3784,0,677355.9797,328717.6448,762698.7636,1543.709107,0,0,0,0,0,0,0,0,669659.5744,0,0,0,0,0,250801.2477,446382.6635,128890.0907,72842.71281,0,130252.6942,0,203047.2396,0,0,0,0,0,0,0,0,0,0,0,0,0,853658.0603,871008.7379,403374.0425,549718.3151,0,738614.3009,812447.4288,0,0,0,0,0,0,516784.7252,645473.8519
510,459.0859316,3.560669455,422966.4628,10635620.6,0,30642968.66,25779477.48,20958616.31,0,0,0,0,0,0,0,131336.6813,0,45098428.46,0,0,49207.06249,0,1872.764204,332778.427,7912257.162,2227284.901,3198368.166,0,3912679.685,0,10109780.82,2053.285256,0,0,0,0,0,0,0,0,0,67352.14088,0,0,30411899.19,29451675.21,811972.7705,27411047.25,2062.307129,31887430.75,13408680.94,0,1605.972194,8753.722763,31741.42614,0,3273.614009,20475482.56,63389218.33
512,568.8398047,10.1369133,879136.5687,765268.6963,929931.7169,722358.0715,761265.4194,734526.8385,1004966.404,930998.9983,830680.3976,882159.9044,710835.3928,762473.3786,929835.8421,688446.9092,629077.9623,463820.4961,941818.7771,586265.7463,765194.0113,579769.5681,778969.4791,660861.0414,734690.5722,643117.9203,610157.0126,745446.6694,662693.1225,645191.0978,619259.674,539881.5169,650455.1004,591410.286,737995.2973,653627.5689,629656.271,556248.9121,712570.3455,465587.0669,530414.3257,557519.5691,245382.3487,448203.6433,535407.3844,584041.3232,373093.7474,413130.5951,527838.4921,548737.2911,521886.5046,539669.4145,474227.7651,405196.5424,489474.5811,444562.4053,519418.7893,623770.8773,548432.9432
